"","labels","experiment","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","oocyst_mean","dilution"
"1507","E57bxCHI","E7",0,0,0,0,0,1
"1508","E57bxBQR","E7",0,0,0,0,0,1
"1509","E57bxBCP","E7",0,0,0,0,0,1
"1510","E57bxJRW","E7",0,0,0,0,0,1
"1511","E57bxDVW","E7",0,0,0,0,0,1
"1512","E57bxMOR","E7",5,11,13,8,9.25,1
"1513","E57bxNPY","E7",30,27,32,38,31.75,1
"1514","E57bxDPW","E7",0,0,0,0,0,1
"1515","E57bxFGM","E7",0,0,0,0,0,1
"1516","E57bxBWZ","E7",24,39,37,23,30.75,1
"1517","E57bxGOW","E7",28,23,37,29,29.25,1
"1518","E57bxAIR","E7",0,0,0,0,0,1
"1519","E57bxCHX","E7",0,0,1,2,0.75,1
"1520","E57bxDFU","E7",0,0,0,0,0,1
"1521","E57bxAGS","E7",0,0,0,0,0,1
"1522","E57bxJRX","E7",0,0,0,0,0,1
"1523","E57bxIJY","E7",0,0,0,0,0,1
"1524","E57bxBMX","E7",0,0,0,0,0,1
"1525","E57bxKLQ","E7",0,0,0,0,0,1
"1526","E57bxJVZ","E7",0,0,0,0,0,1
"1527","E57bxAOX","E7",0,0,0,0,0,1
"1528","E57bxKNQ","E7",0,0,0,0,0,1
"1529","E57bxBSU","E7",0,0,0,0,0,1
"1530","E57bxLOW","E7",0,0,0,0,0,1
"1531","E57bxCJP","E7",0,0,0,0,0,1
"1532","E57bxPVX","E7",25,29,28,23,26.25,1
"1533","E57bxEJP","E7",0,0,0,0,0,1
"1534","E57bxTUV","E7",28,23,24,38,28.25,1
"1535","E57bxBEF","E7",0,0,0,0,0,1
"1536","E57bxUVY","E7",14,14,11,15,13.5,1
"1537","E57bxJQU","E7",4,1,1,1,1.75,1
"1538","E57bxDHX","E7",0,0,0,0,0,1
"1539","E57bxJXZ","E7",13,16,14,10,13.25,1
"1540","E57bxCGS","E7",0,0,0,0,0,1
"1541","E57bxAEQ","E7",0,0,0,0,0,1
"1542","E57bxOPZ","E7",0,0,0,0,0,1
"1543","E57bxKMS","E7",5,14,5,9,8.25,1
"1544","E57bxHKX","E7",46,61,77,58,60.5,1
"1545","E57bxFYZ","E7",0,0,0,0,0,1
"1546","E57bxHJU","E7",0,0,0,0,0,1
"1547","E57bxHVW","E7",4,4,3,6,4.25,1
"1548","E57bxALR","E7",0,0,0,0,0,1
"1549","E57bxAFV","E7",0,0,0,0,0,1
"1550","E57bxGHL","E7",67,55,71,65,64.5,1
"1551","E57bxCLS","E7",33,42,29,31,33.75,1
"1552","E57bxNUY","E7",12,4,7,4,6.75,1
"1553","E57bxGTW","E7",0,0,0,0,0,1
"1554","E57bxGHI","E7",2,0,1,0,0.75,1
"1555","E57bxFGV","E7",0,0,0,0,0,1
"1556","E57bxDKW","E7",0,0,0,0,0,1
"1557","E57byCKT","E7",0,0,0,0,0,1
"1558","E57byJKZ","E7",26,24,38,28,29,1
"1559","E57byITX","E7",0,0,0,0,0,1
"1560","E57byGIT","E7",0,0,0,0,0,1
"1561","E57byGHV","E7",0,0,0,0,0,1
"1562","E57byNTU","E7",0,0,0,0,0,1
"1563","E57byRSU","E7",0,0,0,0,0,1
"1564","E57byRTX","E7",0,0,0,0,0,1
"1565","E57byAUZ","E7",9,18,9,14,12.5,1
"1566","E57bxDLN","E7",0,0,0,0,0,1
"1567","E57bxDMN","E7",0,0,0,0,0,1
"1568","E57bxDTW","E7",0,0,0,0,0,1
"1569","E57bxCLZ","E7",0,0,0,0,0,1
"1570","E57bxKOP","E7",0,0,0,0,0,1
"1571","E57bxCFZ","E7",0,0,0,0,0,1
"1572","E57bxFGZ","E7",0,0,0,0,0,1
"1573","E57bxPRZ","E7",0,0,0,0,0,1
"1574","E57bxCNO","E7",0,0,0,0,0,1
"1575","E57byBKV","E7",0,0,0,0,0,1
"1576","E57byABO","E7",1,0,0,0,0.25,1
"1577","E57byAMV","E7",8,7,17,8,10,1
"1578","E57byFHK","E7",2,0,1,1,1,1
"1579","E57byHKS","E7",0,0,0,0,0,1
"1580","E57byHQZ","E7",0,0,0,0,0,1
"1581","E57byNSX","E7",12,7,11,11,10.25,1
"1582","E57byCFV","E7",0,0,0,0,0,1
"1583","E57byNRV","E7",0,0,0,0,0,1
"1584","E57byLMZ","E7",4,8,1,7,5,1
"1585","E57byBIJ","E7",0,0,0,0,0,1
"1586","E57byCHM","E7",29,34,31,33,31.75,1
"1587","E57byLNO","E7",0,0,0,0,0,1
"1588","E57byQRT","E7",0,0,0,0,0,1
"1589","E57byNPW","E7",7,7,5,6,6.25,1
"1590","E57byDHI","E7",0,0,0,0,0,1
"1591","E57byJRZ","E7",40,28,29,32,32.25,1
"1592","E57byAKS","E7",0,0,0,0,0,1
"1593","E57bxELV","E7",0,0,0,0,0,1
"1594","E57bxOQT","E7",0,0,0,0,0,1
"1595","E57bxADL","E7",0,0,0,0,0,1
"1596","E57bxBQY","E7",0,0,0,0,0,1
"1597","E57bxBEV","E7",0,0,0,0,0,1
"1598","E57bxIJR","E7",0,0,0,0,0,1
"1599","E57bxAJT","E7",0,0,0,0,0,1
"1600","E57bxENV","E7",0,0,0,0,0,1
"1601","E57bxDIJ","E7",0,0,0,0,0,1
"1602","E57byAHU","E7",12,14,23,5,13.5,1
"1603","E57byAFP","E7",28,32,20,25,26.25,2
"1604","E57byBKY","E7",0,0,0,0,0,1
"1605","E57byPQY","E7",0,0,0,0,0,2
"1606","E57byEIS","E7",0,0,0,0,0,1
"1607","E57byDKM","E7",0,0,0,0,0,1
"1608","E57byFGW","E7",0,0,0,0,0,1
"1609","E57byIMQ","E7",0,0,0,1,0.25,1
"1610","E57byGSV","E7",2,2,3,4,2.75,1
"1611","E57bxJUV","E7",0,0,0,0,0,1
"1612","E57bxGRV","E7",0,0,0,0,0,1
"1613","E57bxDKO","E7",0,0,0,0,0,1
"1614","E57bxFLY","E7",0,0,0,0,0,1
"1615","E57bxIOS","E7",0,0,0,0,0,1
"1616","E57bxFLN","E7",0,0,0,0,0,1
"1617","E57bxCOW","E7",0,0,0,0,0,1
"1618","E57bxDJP","E7",0,0,0,0,0,1
"1619","E57bxJTV","E7",0,0,0,0,0,1
"1620","E57bxCPW","E7",0,0,0,0,0,1
"1621","E57bxKWX","E7",0,0,0,0,0,1
"1622","E57bxDGZ","E7",0,0,0,0,0,1
"1623","E57bxGHV","E7",0,0,0,0,0,1
"1624","E57bxGSW","E7",0,0,0,0,0,1
"1625","E57bxAYZ","E7",0,0,0,0,0,1
"1626","E57bxERS","E7",0,0,0,0,0,1
"1627","E57bxAWZ","E7",0,0,0,0,0,1
"1628","E57bxEIU","E7",0,0,0,0,0,1
"1629","E57byGPR","E7",3,5,3,8,4.75,1
"1630","E57byAQY","E7",3,2,1,0,1.5,1
"1631","E57byIQW","E7",0,2,1,2,1.25,1
"1632","E57byHJW","E7",0,0,0,0,0,1
"1633","E57byMNP","E7",0,0,0,0,0,1
"1634","E57byLOT","E7",0,0,0,0,0,1
"1635","E57byBIW","E7",0,0,0,0,0,1
"1636","E57byEIV","E7",0,0,0,0,0,1
"1637","E57bySUZ","E7",0,0,0,0,0,1
"1638","E57byARS","E7",0,0,0,0,0,1
"1639","E57byGQU","E7",0,0,0,0,0,1
"1640","E57byNRU","E7",16,4,5,7,8,1
"1641","E57byOSZ","E7",0,0,0,0,0,1
"1642","E57byAOZ","E7",0,0,0,0,0,1
"1643","E57byKMQ","E7",0,0,0,0,0,1
"1644","E57byEKV","E7",4,4,4,1,3.25,1
"1645","E57byBGV","E7",21,20,13,18,18,1
"1646","E57byBTZ","E7",0,0,0,0,0,1
"1647","E57bxBEW","E7",1,0,0,0,0.25,1
"1648","E57bxFHQ","E7",0,0,0,0,0,1
"1649","E57bxPSU","E7",0,0,0,0,0,1
"1650","E57bxKQW","E7",0,0,0,0,0,1
"1651","E57bxPQZ","E7",0,0,0,0,0,1
"1652","E57bxACO","E7",0,0,0,0,0,1
"1653","E57bxAGI","E7",0,0,0,0,0,1
"1654","E57bxCKO","E7",0,0,0,0,0,1
"1655","E57bxHKT","E7",0,0,0,0,0,1
"1656","E57byEWX","E7",0,0,0,0,0,1
"1657","E57byLVZ","E7",0,0,0,0,0,1
"1658","E57byAYZ","E7",0,0,0,0,0,1
"1659","E57byJQZ","E7",0,0,0,0,0,1
"1660","E57byCKS","E7",0,0,0,0,0,1
"1661","E57byCTU","E7",0,0,0,0,0,1
"1662","E57byLQW","E7",0,0,0,0,0,1
"1663","E57byHWY","E7",0,0,0,0,0,1
"1664","E57byAOT","E7",0,0,0,0,0,1
"1665","E57byBQV","E7",0,0,0,0,0,1
"1666","E57byCLX","E7",0,0,0,0,0,1
"1667","E57byMPW","E7",0,0,0,0,0,1
"1668","E57byDIS","E7",0,0,0,0,0,1
"1669","E57byAHV","E7",0,0,0,0,0,1
"1670","E57byKPZ","E7",0,0,0,0,0,1
"1671","E57byGTV","E7",0,0,0,0,0,1
"1672","E57byOSX","E7",0,0,0,0,0,1
"1673","E57byKQW","E7",0,0,0,0,0,1
"1674","E57byNOU","E7",0,0,0,0,0,1
"1675","E57byGPT","E7",0,0,0,0,0,1
"1676","E57byIJP","E7",0,0,0,0,0,1
"1677","E57byUWZ","E7",0,0,0,0,0,1
"1678","E57byABL","E7",0,0,0,0,0,1
"1679","E57byHLP","E7",0,0,0,0,0,1
"1680","E57byAFK","E7",0,0,0,0,0,1
"1681","E57byMNW","E7",0,0,0,0,0,1
"1682","E57byACH","E7",0,0,0,0,0,1
"1683","E57byESY","E7",0,0,0,0,0,1
"1684","E57byPQT","E7",0,0,0,0,0,1
"1685","E57byBDP","E7",0,0,0,0,0,1
"1686","E57byBGY","E7",0,0,0,0,0,1
"1687","E57byDTV","E7",0,0,0,0,0,1
"1688","E57byABW","E7",0,0,0,0,0,1
"1689","E57byEHR","E7",0,0,0,0,0,2
"1690","E57byRXZ","E7",0,0,0,0,0,2
"1691","E57byPVZ","E7",0,0,0,0,0,1
"1692","E57byEFU","E7",0,0,0,0,0,1
"1693","E57byELQ","E7",0,0,0,0,0,1
"1694","E57byADS","E7",0,0,0,0,0,1
"1695","E57byABP","E7",0,0,0,0,0,1
"1696","E57bySWZ","E7",0,0,0,0,0,2
"1697","E57byCEK","E7",0,0,0,0,0,1
"1698","E57byBRZ","E7",0,0,0,0,0,1
"1699","E57byBIN","E7",0,0,0,0,0,1
"1700","E57byART","E7",0,0,0,0,0,1
"1701","E57byCIM","E7",0,0,0,0,0,2
"1702","E57byKMP","E7",0,0,0,0,0,1
"1703","E57byLMV","E7",0,0,0,0,0,1
"1704","E57byQVX","E7",0,0,0,0,0,2
"1705","E57byMQS","E7",0,0,0,0,0,1
"1706","E57byGVY","E7",0,0,0,0,0,1
"1707","E57byDTU","E7",0,0,0,0,0,1
"1708","E57byILR","E7",0,0,0,0,0,1
"1709","E57byDHY","E7",0,0,0,0,0,1
"1710","E57byFPV","E7",0,2,0,0,0.5,1
"1711","E57byBHX","E7",0,0,0,0,0,1
"1712","E57byBMS","E7",4,9,7,1,5.25,1
"1713","E57byNOY","E7",28,22,12,20,20.5,1
"1714","E57byLNT","E7",20,18,18,16,18,1
"1715","E57byQSV","E7",0,0,0,0,0,1
"1716","E57byHIY","E7",0,0,0,0,0,2
"1717","E57byBNQ","E7",0,0,0,0,0,1
"1718","E57bySTZ","E7",0,0,0,0,0,2
"1719","E57byFJY","E7",0,0,0,0,0,1
"1720","E57byDVW","E7",0,7,1,3,2.75,1
"1721","E57byOSY","E7",0,0,0,0,0,1
"1722","E57byAVW","E7",30,23,20,24,24.25,1
"1723","E57byNXY","E7",0,0,0,0,0,1
"1724","E57byIMP","E7",0,0,0,0,0,1
"1725","E57byMRZ","E7",0,0,0,0,0,1
"1726","E57byHKN","E7",0,0,0,0,0,1
"1727","E57byLQU","E7",0,1,0,0,0.25,1
"1728","E57byHNO","E7",0,0,0,0,0,1
"1729","E57byRWX","E7",0,0,0,0,0,1
"1730","E57byRWZ","E7",0,0,0,0,0,1
"1731","E57byFGZ","E7",0,0,0,0,0,1
"1732","E57byAUW","E7",0,0,0,0,0,1
"1733","E57byABC","E7",0,0,0,0,0,1
"1734","E57byGLS","E7",0,0,0,0,0,1
"1735","E57byIOZ","E7",0,0,0,0,0,1
"1736","E57byFRU","E7",0,0,0,0,0,1
"1737","E57byAWX","E7",0,0,0,0,0,1
"1738","E57byQRS","E7",0,0,0,0,0,1
"1739","E57byFJN","E7",0,0,0,0,0,1
"1740","E57byAJN","E7",0,0,0,0,0,1
"1741","E57byJMO","E7",0,0,0,0,0,1
"1742","E57byBMR","E7",0,0,0,0,0,1
"1743","E57byLYZ","E7",0,0,0,0,0,1
"1744","E57byCGR","E7",0,0,0,0,0,1
"1745","E57byKPU","E7",0,0,0,0,0,1
"1746","E57byFMV","E7",0,0,0,0,0,1
"1747","E57byLRS","E7",0,0,1,0,0.25,1
"1748","E57byLOR","E7",0,0,0,0,0,1
"1749","E57byFMN","E7",0,0,0,0,0,1
"1750","E57byLPZ","E7",22,30,6,16,18.5,1
"1751","E57byKOX","E7",22,24,28,23,24.25,1
"1752","E57byKLQ","E7",1,4,6,4,3.75,1
"1753","E57byKLT","E7",0,0,0,0,0,1
"1754","E57byCRX","E7",0,0,0,0,0,1
"1755","E57byBEV","E7",13,5,11,15,11,1
"1756","E57byACW","E7",0,0,0,0,0,1
"1757","E57byCRV","E7",0,0,0,0,0,1
"1758","E57byCHZ","E7",0,0,0,0,0,1
"1759","E57byCMQ","E7",0,0,0,0,0,1
"1760","E57byBIT","E7",0,0,0,0,0,1
"1761","E57byBMX","E7",14,13,8,13,12,1
"1762","E57byCLV","E7",30,23,28,21,25.5,1
"1763","E57byIKL","E7",31,46,43,34,38.5,1
"1764","E57byNPX","E7",0,0,0,0,0,2
"1765","E57byCWZ","E7",0,0,0,0,0,1
"1766","E57byBNT","E7",0,0,0,0,0,1
"1767","E57byDUY","E7",0,0,0,0,0,1
"1768","E57byDFQ","E7",0,0,0,0,0,1
"1769","E57byDKV","E7",0,0,0,0,0,1
"1770","E57byGXY","E7",0,0,0,0,0,1
"1771","E57byDGQ","E7",0,0,0,0,0,1
"1772","E57byBGI","E7",0,0,0,0,0,1
"1773","E57byEPQ","E7",0,0,0,0,0,1
"1774","E57byLMS","E7",18,17,16,29,20,1
"1775","E57byHKV","E7",0,0,0,0,0,1
"1776","E57byPRZ","E7",0,0,0,1,0.25,1
"1777","E57byFLY","E7",0,3,3,4,2.5,1
"1778","E57byDFL","E7",0,0,0,0,0,1
"1779","E57byELU","E7",0,0,0,0,0,1
"1780","E57byAST","E7",0,0,0,0,0,1
"1781","E57byNPY","E7",8,13,11,23,13.75,1
"1782","E57byDHV","E7",0,0,0,0,0,2
"1783","E57byFIJ","E7",0,0,0,0,0,1
"1784","E57byIKT","E7",0,0,0,0,0,1
"1785","E57byAEG","E7",0,0,0,0,0,1
"1786","E57byJOZ","E7",0,0,0,0,0,1
"1787","E57byCIW","E7",0,0,0,0,0,1
"1788","E57byBCF","E7",0,0,0,0,0,1
"1789","E57byCOP","E7",0,0,0,0,0,1
"1790","E57byLPW","E7",0,0,0,0,0,1
"1791","E57byCER","E7",0,0,0,0,0,1
"1792","E57byAGL","E7",0,0,0,0,0,1
"1793","E57byKQZ","E7",0,0,0,0,0,1
"1794","E57byNUW","E7",0,0,0,0,0,1
"1795","E57byPSV","E7",0,0,0,0,0,1
"1796","E57byDIP","E7",0,0,0,0,0,1
"1797","E57byIRU","E7",0,0,0,0,0,1
"1798","E57byAKL","E7",0,0,0,0,0,1
"1799","E57byFNS","E7",0,0,0,0,0,1
"1800","E57byPVX","E7",53,49,78,80,65,1
"1801","E57byGIR","E7",0,0,0,0,0,1
"1802","E57byHLV","E7",0,0,0,0,0,1
"1803","E57byBQY","E7",2,9,9,2,5.5,1
"1804","E57byDMZ","E7",30,42,52,42,41.5,1
"1805","E57byCPW","E7",33,25,20,22,25,1
"1806","E57byPXY","E7",0,0,0,0,0,1
"1807","E57byEMP","E7",0,0,0,0,0,1
"1808","E57byFXZ","E7",0,0,0,0,0,1
"1809","E57bySXY","E7",0,0,0,0,0,1
"1810","E57byBLW","E7",0,0,0,0,0,1
"1811","E57byEGK","E7",0,0,0,0,0,1
"1812","E57byEJO","E7",0,0,0,0,0,1
"1813","E57bySYZ","E7",0,0,0,0,0,1
"1814","E57byMOR","E7",0,0,0,0,0,1
"1815","E57byGHL","E7",0,0,0,0,0,1
"1816","E57byBTV","E7",0,0,0,0,0,1
"1817","E57byEHI","E7",0,0,0,0,0,1
"1818","E57byAHT","E7",0,0,0,0,0,1
"1819","E57byILQ","E7",0,0,0,0,0,1
"1820","E57byBNW","E7",0,0,0,0,0,1
"1821","E57byAIZ","E7",0,0,0,0,0,1
"1822","E57byJNY","E7",0,0,0,0,0,1
"1823","E57byJQU","E7",0,0,0,0,0,1
"1824","E57byCFU","E7",0,0,0,0,0,1
"1825","E57byATW","E7",0,0,0,0,0,1
"1826","E57byHVX","E7",0,0,0,0,0,1
"1827","E57byPQZ","E7",30,33,29,25,29.25,1
"1828","E57byLPQ","E7",0,0,0,0,0,1
"1829","E57byHKX","E7",10,9,14,7,10,1
"1830","E57byNOQ","E7",0,0,0,0,0,1
"1831","E57byKTZ","E7",31,37,27,32,31.75,1
"1832","E57byFLN","E7",1,4,4,6,3.75,1
"1833","E57byCHL","E7",0,0,0,0,0,1
"1834","E57byRSW","E7",0,0,0,0,0,1
"1835","E57byBGP","E7",0,0,0,0,0,1
"1836","E57byDEK","E7",0,0,0,0,0,1
"1837","E57byDRT","E7",0,0,0,0,0,1
"1838","E57byFGH","E7",6,3,5,3,4.25,1
"1839","E57byCGI","E7",0,0,0,0,0,1
"1840","E57byADF","E7",0,0,0,0,0,1
"1841","E57byANY","E7",47,39,42,49,44.25,1
"1842","E57byNUY","E7",44,34,38,45,40.25,1
"1843","E57byDMR","E7",0,0,0,0,0,1
"1844","E57byCOW","E7",1,1,0,0,0.5,1
