"","dpi.diss","inf.strain","EH_ID","dpi_of_perc","perc_of_dpi1","name","value"
"1373","9dpi","Eflab","LM0073",5,100.324675324675,"Day9_.g",23.5
"1374","9dpi","Eflab","LM0073",5,100.324675324675,"Day10_.g",NA
"1375","9dpi","Eflab","LM0073",5,100.324675324675,"Day11_.g",NA
"1376","9dpi","Efwild","LM0028",5,98.314606741573,"Day.1_.g",35.6
"1377","9dpi","Efwild","LM0028",5,98.314606741573,"Day2_.g",35
"1378","9dpi","Efwild","LM0028",5,98.314606741573,"Day3_.g",35.8
"1379","9dpi","Efwild","LM0028",5,98.314606741573,"Day4_.g",35.8
"1380","9dpi","Efwild","LM0028",5,98.314606741573,"Day5_.g",35
"1381","9dpi","Efwild","LM0028",5,98.314606741573,"Day6_.g",35
"1382","9dpi","Efwild","LM0028",5,98.314606741573,"Day7_.g",35
"1383","9dpi","Efwild","LM0028",5,98.314606741573,"Day8_.g",32.2
"1384","9dpi","Efwild","LM0028",5,98.314606741573,"Day9_.g",32.3
"1385","9dpi","Efwild","LM0028",5,98.314606741573,"Day10_.g",NA
"1386","9dpi","Efwild","LM0028",5,98.314606741573,"Day11_.g",NA
"1387","9dpi","EI64","LM0035",5,95.7983193277311,"Day.1_.g",35.7
"1388","9dpi","EI64","LM0035",5,95.7983193277311,"Day2_.g",35.6
"1389","9dpi","EI64","LM0035",5,95.7983193277311,"Day3_.g",35.7
"1390","9dpi","EI64","LM0035",5,95.7983193277311,"Day4_.g",32.1
"1391","9dpi","EI64","LM0035",5,95.7983193277311,"Day5_.g",34.2
"1392","9dpi","EI64","LM0035",5,95.7983193277311,"Day6_.g",33
"1393","9dpi","EI64","LM0035",5,95.7983193277311,"Day7_.g",33.6
"1394","9dpi","EI64","LM0035",5,95.7983193277311,"Day8_.g",33.3
"1395","9dpi","EI64","LM0035",5,95.7983193277311,"Day9_.g",33.8
"1396","9dpi","EI64","LM0035",5,95.7983193277311,"Day10_.g",NA
"1397","9dpi","EI64","LM0035",5,95.7983193277311,"Day11_.g",NA
"1398","9dpi","Uninf","LM0023",5,106.918238993711,"Day.1_.g",31.8
"1399","9dpi","Uninf","LM0023",5,106.918238993711,"Day2_.g",32
"1400","9dpi","Uninf","LM0023",5,106.918238993711,"Day3_.g",33.3
"1401","9dpi","Uninf","LM0023",5,106.918238993711,"Day4_.g",33
"1402","9dpi","Uninf","LM0023",5,106.918238993711,"Day5_.g",34
"1403","9dpi","Uninf","LM0023",5,106.918238993711,"Day6_.g",34
"1404","9dpi","Uninf","LM0023",5,106.918238993711,"Day7_.g",33.9
"1405","9dpi","Uninf","LM0023",5,106.918238993711,"Day8_.g",33.5
"1406","9dpi","Uninf","LM0023",5,106.918238993711,"Day9_.g",34.6
"1407","9dpi","Uninf","LM0023",5,106.918238993711,"Day10_.g",NA
"1408","9dpi","Uninf","LM0023",5,106.918238993711,"Day11_.g",NA
"1409","9dpi","Eflab","LM0080",5,100,"Day.1_.g",39.1
"1410","9dpi","Eflab","LM0080",5,100,"Day2_.g",38.8
"1411","9dpi","Eflab","LM0080",5,100,"Day3_.g",38.3
"1412","9dpi","Eflab","LM0080",5,100,"Day4_.g",38.8
"1413","9dpi","Eflab","LM0080",5,100,"Day5_.g",39.1
"1414","9dpi","Eflab","LM0080",5,100,"Day6_.g",37.6
"1415","9dpi","Eflab","LM0080",5,100,"Day7_.g",36.4
"1416","9dpi","Eflab","LM0080",5,100,"Day8_.g",32.4
"1417","9dpi","Eflab","LM0080",5,100,"Day9_.g",30
"1418","9dpi","Eflab","LM0080",5,100,"Day10_.g",NA
"1419","9dpi","Eflab","LM0080",5,100,"Day11_.g",NA
"1420","9dpi","Efwild","LM0030",5,97.554347826087,"Day.1_.g",36.8
"1421","9dpi","Efwild","LM0030",5,97.554347826087,"Day2_.g",36.8
"1422","9dpi","Efwild","LM0030",5,97.554347826087,"Day3_.g",36.1
"1423","9dpi","Efwild","LM0030",5,97.554347826087,"Day4_.g",36.4
"1424","9dpi","Efwild","LM0030",5,97.554347826087,"Day5_.g",35.9
"1425","9dpi","Efwild","LM0030",5,97.554347826087,"Day6_.g",35.9
"1426","9dpi","Efwild","LM0030",5,97.554347826087,"Day7_.g",36.2
"1427","9dpi","Efwild","LM0030",5,97.554347826087,"Day8_.g",34
"1428","9dpi","Efwild","LM0030",5,97.554347826087,"Day9_.g",31.9
"1429","9dpi","Efwild","LM0030",5,97.554347826087,"Day10_.g",NA
"1430","9dpi","Efwild","LM0030",5,97.554347826087,"Day11_.g",NA
"1431","9dpi","EI64","LM0066",5,91.9642857142857,"Day.1_.g",33.6
"1432","9dpi","EI64","LM0066",5,91.9642857142857,"Day2_.g",32.5
"1433","9dpi","EI64","LM0066",5,91.9642857142857,"Day3_.g",32.3
"1434","9dpi","EI64","LM0066",5,91.9642857142857,"Day4_.g",31.6
"1435","9dpi","EI64","LM0066",5,91.9642857142857,"Day5_.g",30.9
"1436","9dpi","EI64","LM0066",5,91.9642857142857,"Day6_.g",32.4
"1437","9dpi","EI64","LM0066",5,91.9642857142857,"Day7_.g",33
"1438","9dpi","EI64","LM0066",5,91.9642857142857,"Day8_.g",33.7
"1439","9dpi","EI64","LM0066",5,91.9642857142857,"Day9_.g",32.8
"1440","9dpi","EI64","LM0066",5,91.9642857142857,"Day10_.g",NA
"1441","9dpi","EI64","LM0066",5,91.9642857142857,"Day11_.g",NA
"1442","9dpi","Uninf","LM0089",5,87.5,"Day.1_.g",40
"1443","9dpi","Uninf","LM0089",5,87.5,"Day2_.g",40
"1444","9dpi","Uninf","LM0089",5,87.5,"Day3_.g",35.1
"1445","9dpi","Uninf","LM0089",5,87.5,"Day4_.g",36
"1446","9dpi","Uninf","LM0089",5,87.5,"Day5_.g",35
"1447","9dpi","Uninf","LM0089",5,87.5,"Day6_.g",34
"1448","9dpi","Uninf","LM0089",5,87.5,"Day7_.g",35
"1449","9dpi","Uninf","LM0089",5,87.5,"Day8_.g",36
"1450","9dpi","Uninf","LM0089",5,87.5,"Day9_.g",36.3
"1451","9dpi","Uninf","LM0089",5,87.5,"Day10_.g",NA
"1452","9dpi","Uninf","LM0089",5,87.5,"Day11_.g",NA
"1453","11dpi","Eflab","LM0021",5,96.6666666666667,"Day.1_.g",36
"1454","11dpi","Eflab","LM0021",5,96.6666666666667,"Day2_.g",35
"1455","11dpi","Eflab","LM0021",5,96.6666666666667,"Day3_.g",34.5
"1456","11dpi","Eflab","LM0021",5,96.6666666666667,"Day4_.g",35.2
"1457","11dpi","Eflab","LM0021",5,96.6666666666667,"Day5_.g",34.8
"1458","11dpi","Eflab","LM0021",5,96.6666666666667,"Day6_.g",35.4
"1459","11dpi","Eflab","LM0021",5,96.6666666666667,"Day7_.g",32
"1460","11dpi","Eflab","LM0021",5,96.6666666666667,"Day8_.g",27.7
"1461","11dpi","Eflab","LM0021",5,96.6666666666667,"Day9_.g",25
"1462","11dpi","Eflab","LM0021",5,96.6666666666667,"Day10_.g",33.5
"1463","11dpi","Eflab","LM0021",5,96.6666666666667,"Day11_.g",33.5
"1464","11dpi","Efwild","LM0048",5,99.7175141242938,"Day.1_.g",35.4
"1465","11dpi","Efwild","LM0048",5,99.7175141242938,"Day2_.g",35.6
"1466","11dpi","Efwild","LM0048",5,99.7175141242938,"Day3_.g",35.4
"1467","11dpi","Efwild","LM0048",5,99.7175141242938,"Day4_.g",35.8
"1468","11dpi","Efwild","LM0048",5,99.7175141242938,"Day5_.g",35.3
"1469","11dpi","Efwild","LM0048",5,99.7175141242938,"Day6_.g",35.4
"1470","11dpi","Efwild","LM0048",5,99.7175141242938,"Day7_.g",34.7
"1471","11dpi","Efwild","LM0048",5,99.7175141242938,"Day8_.g",30.2
"1472","11dpi","Efwild","LM0048",5,99.7175141242938,"Day9_.g",25
"1473","11dpi","Efwild","LM0048",5,99.7175141242938,"Day10_.g",24.5
"1474","11dpi","Efwild","LM0048",5,99.7175141242938,"Day11_.g",23.5
"1475","11dpi","EI64","LM0072",5,83.8323353293413,"Day.1_.g",33.4
"1476","11dpi","EI64","LM0072",5,83.8323353293413,"Day2_.g",31.6
"1477","11dpi","EI64","LM0072",5,83.8323353293413,"Day3_.g",35.4
"1478","11dpi","EI64","LM0072",5,83.8323353293413,"Day4_.g",30
"1479","11dpi","EI64","LM0072",5,83.8323353293413,"Day5_.g",28
"1480","11dpi","EI64","LM0072",5,83.8323353293413,"Day6_.g",30.5
"1481","11dpi","EI64","LM0072",5,83.8323353293413,"Day7_.g",31.6
"1482","11dpi","EI64","LM0072",5,83.8323353293413,"Day8_.g",32.6
"1483","11dpi","EI64","LM0072",5,83.8323353293413,"Day9_.g",33.8
"1484","11dpi","EI64","LM0072",5,83.8323353293413,"Day10_.g",34.3
"1485","11dpi","EI64","LM0072",5,83.8323353293413,"Day11_.g",34.4
"1486","11dpi","Uninf","LM0032",5,100,"Day.1_.g",34
"1487","11dpi","Uninf","LM0032",5,100,"Day2_.g",34.6
"1488","11dpi","Uninf","LM0032",5,100,"Day3_.g",35
"1489","11dpi","Uninf","LM0032",5,100,"Day4_.g",34
"1490","11dpi","Uninf","LM0032",5,100,"Day5_.g",34
"1491","11dpi","Uninf","LM0032",5,100,"Day6_.g",34
"1492","11dpi","Uninf","LM0032",5,100,"Day7_.g",34
"1493","11dpi","Uninf","LM0032",5,100,"Day8_.g",34
"1494","11dpi","Uninf","LM0032",5,100,"Day9_.g",34
"1495","11dpi","Uninf","LM0032",5,100,"Day10_.g",34
"1496","11dpi","Uninf","LM0032",5,100,"Day11_.g",34.5
"1497","11dpi","Eflab","LM0025",5,97.6190476190476,"Day.1_.g",42
"1498","11dpi","Eflab","LM0025",5,97.6190476190476,"Day2_.g",41.9
"1499","11dpi","Eflab","LM0025",5,97.6190476190476,"Day3_.g",40.5
"1500","11dpi","Eflab","LM0025",5,97.6190476190476,"Day4_.g",41
"1501","11dpi","Eflab","LM0025",5,97.6190476190476,"Day5_.g",41
"1502","11dpi","Eflab","LM0025",5,97.6190476190476,"Day6_.g",40
"1503","11dpi","Eflab","LM0025",5,97.6190476190476,"Day7_.g",39.4
"1504","11dpi","Eflab","LM0025",5,97.6190476190476,"Day8_.g",35.5
"1505","11dpi","Eflab","LM0025",5,97.6190476190476,"Day9_.g",32.3
"1506","11dpi","Eflab","LM0025",5,97.6190476190476,"Day10_.g",31.8
"1507","11dpi","Eflab","LM0025",5,97.6190476190476,"Day11_.g",33
"1508","11dpi","Efwild","LM0027",5,102.898550724638,"Day.1_.g",27.6
"1509","11dpi","Efwild","LM0027",5,102.898550724638,"Day2_.g",27.4
"1510","11dpi","Efwild","LM0027",5,102.898550724638,"Day3_.g",28.3
"1511","11dpi","Efwild","LM0027",5,102.898550724638,"Day4_.g",27
"1512","11dpi","Efwild","LM0027",5,102.898550724638,"Day5_.g",28.4
"1513","11dpi","Efwild","LM0027",5,102.898550724638,"Day6_.g",28.4
"1514","11dpi","Efwild","LM0027",5,102.898550724638,"Day7_.g",27.4
"1515","11dpi","Efwild","LM0027",5,102.898550724638,"Day8_.g",24.7
"1516","11dpi","Efwild","LM0027",5,102.898550724638,"Day9_.g",22.8
"1517","11dpi","Efwild","LM0027",5,102.898550724638,"Day10_.g",21.1
"1518","11dpi","Efwild","LM0027",5,102.898550724638,"Day11_.g",24.7
"1519","11dpi","EI64","LM0078",5,94.2196531791908,"Day.1_.g",34.6
"1520","11dpi","EI64","LM0078",5,94.2196531791908,"Day2_.g",35.2
"1521","11dpi","EI64","LM0078",5,94.2196531791908,"Day3_.g",34.3
"1522","11dpi","EI64","LM0078",5,94.2196531791908,"Day4_.g",34
"1523","11dpi","EI64","LM0078",5,94.2196531791908,"Day5_.g",32.6
"1524","11dpi","EI64","LM0078",5,94.2196531791908,"Day6_.g",34.4
"1525","11dpi","EI64","LM0078",5,94.2196531791908,"Day7_.g",34.1
"1526","11dpi","EI64","LM0078",5,94.2196531791908,"Day8_.g",34.9
"1527","11dpi","EI64","LM0078",5,94.2196531791908,"Day9_.g",35
"1528","11dpi","EI64","LM0078",5,94.2196531791908,"Day10_.g",35
"1529","11dpi","EI64","LM0078",5,94.2196531791908,"Day11_.g",34.9
"1530","11dpi","Uninf","LM0049",5,100,"Day.1_.g",34
"1531","11dpi","Uninf","LM0049",5,100,"Day2_.g",33
"1532","11dpi","Uninf","LM0049",5,100,"Day3_.g",33.8
"1533","11dpi","Uninf","LM0049",5,100,"Day4_.g",34
"1534","11dpi","Uninf","LM0049",5,100,"Day5_.g",34
"1535","11dpi","Uninf","LM0049",5,100,"Day6_.g",34.6
"1536","11dpi","Uninf","LM0049",5,100,"Day7_.g",34
"1537","11dpi","Uninf","LM0049",5,100,"Day8_.g",34
"1538","11dpi","Uninf","LM0049",5,100,"Day9_.g",33.4
"1539","11dpi","Uninf","LM0049",5,100,"Day10_.g",34
"1540","11dpi","Uninf","LM0049",5,100,"Day11_.g",34
"1541","11dpi","Eflab","LM0031",5,100.611620795107,"Day.1_.g",32.7
"1542","11dpi","Eflab","LM0031",5,100.611620795107,"Day2_.g",32.8
"1543","11dpi","Eflab","LM0031",5,100.611620795107,"Day3_.g",36.5
"1544","11dpi","Eflab","LM0031",5,100.611620795107,"Day4_.g",32.1
"1545","11dpi","Eflab","LM0031",5,100.611620795107,"Day5_.g",32.9
"1546","11dpi","Eflab","LM0031",5,100.611620795107,"Day6_.g",32.6
"1547","11dpi","Eflab","LM0031",5,100.611620795107,"Day7_.g",31.4
"1548","11dpi","Eflab","LM0031",5,100.611620795107,"Day8_.g",28
"1549","11dpi","Eflab","LM0031",5,100.611620795107,"Day9_.g",25
"1550","11dpi","Eflab","LM0031",5,100.611620795107,"Day10_.g",23.2
"1551","11dpi","Eflab","LM0031",5,100.611620795107,"Day11_.g",23.1
"1552","11dpi","Efwild","LM0054",5,99.3548387096774,"Day.1_.g",31
"1553","11dpi","Efwild","LM0054",5,99.3548387096774,"Day2_.g",31.2
"1554","11dpi","Efwild","LM0054",5,99.3548387096774,"Day3_.g",30.9
"1555","11dpi","Efwild","LM0054",5,99.3548387096774,"Day4_.g",30.4
"1556","11dpi","Efwild","LM0054",5,99.3548387096774,"Day5_.g",30.8
"1557","11dpi","Efwild","LM0054",5,99.3548387096774,"Day6_.g",30.7
"1558","11dpi","Efwild","LM0054",5,99.3548387096774,"Day7_.g",30
"1559","11dpi","Efwild","LM0054",5,99.3548387096774,"Day8_.g",28
"1560","11dpi","Efwild","LM0054",5,99.3548387096774,"Day9_.g",25.4
"1561","11dpi","Efwild","LM0054",5,99.3548387096774,"Day10_.g",NA
"1562","11dpi","Efwild","LM0054",5,99.3548387096774,"Day11_.g",NA
"1563","11dpi","EI64","LM0071",5,75,"Day.1_.g",32
"1564","11dpi","EI64","LM0071",5,75,"Day2_.g",32
"1565","11dpi","EI64","LM0071",5,75,"Day3_.g",30
"1566","11dpi","EI64","LM0071",5,75,"Day4_.g",27
"1567","11dpi","EI64","LM0071",5,75,"Day5_.g",24
"1568","11dpi","EI64","LM0071",5,75,"Day6_.g",28
"1569","11dpi","EI64","LM0071",5,75,"Day7_.g",30.8
"1570","11dpi","EI64","LM0071",5,75,"Day8_.g",31.7
"1571","11dpi","EI64","LM0071",5,75,"Day9_.g",32.5
"1572","11dpi","EI64","LM0071",5,75,"Day10_.g",32.5
"1573","11dpi","EI64","LM0071",5,75,"Day11_.g",33.1
"1574","11dpi","Uninf","LM0053",5,103.896103896104,"Day.1_.g",30.8
"1575","11dpi","Uninf","LM0053",5,103.896103896104,"Day2_.g",31
"1576","11dpi","Uninf","LM0053",5,103.896103896104,"Day3_.g",32
"1577","11dpi","Uninf","LM0053",5,103.896103896104,"Day4_.g",32
"1578","11dpi","Uninf","LM0053",5,103.896103896104,"Day5_.g",32
"1579","11dpi","Uninf","LM0053",5,103.896103896104,"Day6_.g",33
"1580","11dpi","Uninf","LM0053",5,103.896103896104,"Day7_.g",33
"1581","11dpi","Uninf","LM0053",5,103.896103896104,"Day8_.g",34
"1582","11dpi","Uninf","LM0053",5,103.896103896104,"Day9_.g",34
"1583","11dpi","Uninf","LM0053",5,103.896103896104,"Day10_.g",34.2
"1584","11dpi","Uninf","LM0053",5,103.896103896104,"Day11_.g",34.5
"1585","7dip","Eflab","LM0075",6,97.5,"Day.1_.g",40
"1586","7dip","Eflab","LM0075",6,97.5,"Day2_.g",39
"1587","7dip","Eflab","LM0075",6,97.5,"Day3_.g",39
"1588","7dip","Eflab","LM0075",6,97.5,"Day4_.g",40
"1589","7dip","Eflab","LM0075",6,97.5,"Day5_.g",40
"1590","7dip","Eflab","LM0075",6,97.5,"Day6_.g",39
"1591","7dip","Eflab","LM0075",6,97.5,"Day7_.g",NA
"1592","7dip","Eflab","LM0075",6,97.5,"Day8_.g",NA
"1593","7dip","Eflab","LM0075",6,97.5,"Day9_.g",NA
"1594","7dip","Eflab","LM0075",6,97.5,"Day10_.g",NA
"1595","7dip","Eflab","LM0075",6,97.5,"Day11_.g",NA
"1596","7dip","Efwild","LM0094",6,97.6261127596439,"Day.1_.g",33.7
"1597","7dip","Efwild","LM0094",6,97.6261127596439,"Day2_.g",32
"1598","7dip","Efwild","LM0094",6,97.6261127596439,"Day3_.g",32
"1599","7dip","Efwild","LM0094",6,97.6261127596439,"Day4_.g",32.3
"1600","7dip","Efwild","LM0094",6,97.6261127596439,"Day5_.g",33
"1601","7dip","Efwild","LM0094",6,97.6261127596439,"Day6_.g",32.9
"1602","7dip","Efwild","LM0094",6,97.6261127596439,"Day7_.g",NA
"1603","7dip","Efwild","LM0094",6,97.6261127596439,"Day8_.g",NA
"1604","7dip","Efwild","LM0094",6,97.6261127596439,"Day9_.g",NA
"1605","7dip","Efwild","LM0094",6,97.6261127596439,"Day10_.g",NA
"1606","7dip","Efwild","LM0094",6,97.6261127596439,"Day11_.g",NA
"1607","7dip","EI64","LM0029",6,92.2305764411028,"Day.1_.g",39.9
"1608","7dip","EI64","LM0029",6,92.2305764411028,"Day2_.g",39.2
"1609","7dip","EI64","LM0029",6,92.2305764411028,"Day3_.g",38
"1610","7dip","EI64","LM0029",6,92.2305764411028,"Day4_.g",35
"1611","7dip","EI64","LM0029",6,92.2305764411028,"Day5_.g",34.5
"1612","7dip","EI64","LM0029",6,92.2305764411028,"Day6_.g",36.8
"1613","7dip","EI64","LM0029",6,92.2305764411028,"Day7_.g",NA
"1614","7dip","EI64","LM0029",6,92.2305764411028,"Day8_.g",NA
"1615","7dip","EI64","LM0029",6,92.2305764411028,"Day9_.g",NA
"1616","7dip","EI64","LM0029",6,92.2305764411028,"Day10_.g",NA
"1617","7dip","EI64","LM0029",6,92.2305764411028,"Day11_.g",NA
"1618","7dip","Uninf","LM0085",6,96.7914438502674,"Day.1_.g",37.4
"1619","7dip","Uninf","LM0085",6,96.7914438502674,"Day2_.g",36.2
"1620","7dip","Uninf","LM0085",6,96.7914438502674,"Day3_.g",35.2
"1621","7dip","Uninf","LM0085",6,96.7914438502674,"Day4_.g",33.4
"1622","7dip","Uninf","LM0085",6,96.7914438502674,"Day5_.g",36.8
"1623","7dip","Uninf","LM0085",6,96.7914438502674,"Day6_.g",36.2
"1624","7dip","Uninf","LM0085",6,96.7914438502674,"Day7_.g",NA
"1625","7dip","Uninf","LM0085",6,96.7914438502674,"Day8_.g",NA
"1626","7dip","Uninf","LM0085",6,96.7914438502674,"Day9_.g",NA
"1627","7dip","Uninf","LM0085",6,96.7914438502674,"Day10_.g",NA
"1628","7dip","Uninf","LM0085",6,96.7914438502674,"Day11_.g",NA
"1629","7dip","Eflab","LM0079",6,97.9827089337176,"Day.1_.g",34.7
"1630","7dip","Eflab","LM0079",6,97.9827089337176,"Day2_.g",34.6
"1631","7dip","Eflab","LM0079",6,97.9827089337176,"Day3_.g",34.5
"1632","7dip","Eflab","LM0079",6,97.9827089337176,"Day4_.g",36.6
"1633","7dip","Eflab","LM0079",6,97.9827089337176,"Day5_.g",36.1
"1634","7dip","Eflab","LM0079",6,97.9827089337176,"Day6_.g",34
"1635","7dip","Eflab","LM0079",6,97.9827089337176,"Day7_.g",NA
"1636","7dip","Eflab","LM0079",6,97.9827089337176,"Day8_.g",NA
"1637","7dip","Eflab","LM0079",6,97.9827089337176,"Day9_.g",NA
"1638","7dip","Eflab","LM0079",6,97.9827089337176,"Day10_.g",NA
"1639","7dip","Eflab","LM0079",6,97.9827089337176,"Day11_.g",NA
"1640","7dip","Efwild","LM0024",6,85.5745721271394,"Day.1_.g",40.9
"1641","7dip","Efwild","LM0024",6,85.5745721271394,"Day2_.g",41.2
"1642","7dip","Efwild","LM0024",6,85.5745721271394,"Day3_.g",40.9
"1643","7dip","Efwild","LM0024",6,85.5745721271394,"Day4_.g",40.6
"1644","7dip","Efwild","LM0024",6,85.5745721271394,"Day5_.g",40.7
"1645","7dip","Efwild","LM0024",6,85.5745721271394,"Day6_.g",35
"1646","7dip","Efwild","LM0024",6,85.5745721271394,"Day7_.g",NA
"1647","7dip","Efwild","LM0024",6,85.5745721271394,"Day8_.g",NA
"1648","7dip","Efwild","LM0024",6,85.5745721271394,"Day9_.g",NA
"1649","7dip","Efwild","LM0024",6,85.5745721271394,"Day10_.g",NA
"1650","7dip","Efwild","LM0024",6,85.5745721271394,"Day11_.g",NA
"1651","7dip","EI64","LM0084",6,112.011173184358,"Day.1_.g",35.8
"1652","7dip","EI64","LM0084",6,112.011173184358,"Day2_.g",33.2
"1653","7dip","EI64","LM0084",6,112.011173184358,"Day3_.g",32.7
"1654","7dip","EI64","LM0084",6,112.011173184358,"Day4_.g",32.9
"1655","7dip","EI64","LM0084",6,112.011173184358,"Day5_.g",32.1
"1656","7dip","EI64","LM0084",6,112.011173184358,"Day6_.g",40.1
"1657","7dip","EI64","LM0084",6,112.011173184358,"Day7_.g",NA
"1658","7dip","EI64","LM0084",6,112.011173184358,"Day8_.g",NA
"1659","7dip","EI64","LM0084",6,112.011173184358,"Day9_.g",NA
"1660","7dip","EI64","LM0084",6,112.011173184358,"Day10_.g",NA
"1661","7dip","EI64","LM0084",6,112.011173184358,"Day11_.g",NA
"1662","7dip","Uninf","LM0042",6,85,"Day.1_.g",40
"1663","7dip","Uninf","LM0042",6,85,"Day2_.g",40.6
"1664","7dip","Uninf","LM0042",6,85,"Day3_.g",36.6
"1665","7dip","Uninf","LM0042",6,85,"Day4_.g",37.5
"1666","7dip","Uninf","LM0042",6,85,"Day5_.g",35.8
"1667","7dip","Uninf","LM0042",6,85,"Day6_.g",34
"1668","7dip","Uninf","LM0042",6,85,"Day7_.g",NA
"1669","7dip","Uninf","LM0042",6,85,"Day8_.g",NA
"1670","7dip","Uninf","LM0042",6,85,"Day9_.g",NA
"1671","7dip","Uninf","LM0042",6,85,"Day10_.g",NA
"1672","7dip","Uninf","LM0042",6,85,"Day11_.g",NA
"1673","7dip","Eflab","LM0059",6,86.0824742268041,"Day.1_.g",38.8
"1674","7dip","Eflab","LM0059",6,86.0824742268041,"Day2_.g",37.7
"1675","7dip","Eflab","LM0059",6,86.0824742268041,"Day3_.g",37.3
"1676","7dip","Eflab","LM0059",6,86.0824742268041,"Day4_.g",37.4
"1677","7dip","Eflab","LM0059",6,86.0824742268041,"Day5_.g",38
"1678","7dip","Eflab","LM0059",6,86.0824742268041,"Day6_.g",33.4
"1679","7dip","Eflab","LM0059",6,86.0824742268041,"Day7_.g",NA
"1680","7dip","Eflab","LM0059",6,86.0824742268041,"Day8_.g",NA
"1681","7dip","Eflab","LM0059",6,86.0824742268041,"Day9_.g",NA
"1682","7dip","Eflab","LM0059",6,86.0824742268041,"Day10_.g",NA
"1683","7dip","Eflab","LM0059",6,86.0824742268041,"Day11_.g",NA
"1684","7dip","Efwild","LM0046",6,93.5323383084577,"Day.1_.g",40.2
"1685","7dip","Efwild","LM0046",6,93.5323383084577,"Day2_.g",40.3
"1686","7dip","Efwild","LM0046",6,93.5323383084577,"Day3_.g",38.4
"1687","7dip","Efwild","LM0046",6,93.5323383084577,"Day4_.g",38.5
"1688","7dip","Efwild","LM0046",6,93.5323383084577,"Day5_.g",39.7
"1689","7dip","Efwild","LM0046",6,93.5323383084577,"Day6_.g",37.6
"1690","7dip","Efwild","LM0046",6,93.5323383084577,"Day7_.g",NA
"1691","7dip","Efwild","LM0046",6,93.5323383084577,"Day8_.g",NA
"1692","7dip","Efwild","LM0046",6,93.5323383084577,"Day9_.g",NA
"1693","7dip","Efwild","LM0046",6,93.5323383084577,"Day10_.g",NA
"1694","7dip","Efwild","LM0046",6,93.5323383084577,"Day11_.g",NA
"1695","7dip","EI64","LM0043",6,89.0274314214464,"Day.1_.g",40.1
"1696","7dip","EI64","LM0043",6,89.0274314214464,"Day2_.g",39.3
"1697","7dip","EI64","LM0043",6,89.0274314214464,"Day3_.g",38
"1698","7dip","EI64","LM0043",6,89.0274314214464,"Day4_.g",36.3
"1699","7dip","EI64","LM0043",6,89.0274314214464,"Day5_.g",37.6
"1700","7dip","EI64","LM0043",6,89.0274314214464,"Day6_.g",35.7
"1701","7dip","EI64","LM0043",6,89.0274314214464,"Day7_.g",NA
"1702","7dip","EI64","LM0043",6,89.0274314214464,"Day8_.g",NA
"1703","7dip","EI64","LM0043",6,89.0274314214464,"Day9_.g",NA
"1704","7dip","EI64","LM0043",6,89.0274314214464,"Day10_.g",NA
"1705","7dip","EI64","LM0043",6,89.0274314214464,"Day11_.g",NA
"1706","7dip","Uninf","LM0065",6,94.4309927360775,"Day.1_.g",41.3
"1707","7dip","Uninf","LM0065",6,94.4309927360775,"Day2_.g",41.2
"1708","7dip","Uninf","LM0065",6,94.4309927360775,"Day3_.g",40
"1709","7dip","Uninf","LM0065",6,94.4309927360775,"Day4_.g",40
"1710","7dip","Uninf","LM0065",6,94.4309927360775,"Day5_.g",40.5
"1711","7dip","Uninf","LM0065",6,94.4309927360775,"Day6_.g",39
"1712","7dip","Uninf","LM0065",6,94.4309927360775,"Day7_.g",NA
"1713","7dip","Uninf","LM0065",6,94.4309927360775,"Day8_.g",NA
"1714","7dip","Uninf","LM0065",6,94.4309927360775,"Day9_.g",NA
"1715","7dip","Uninf","LM0065",6,94.4309927360775,"Day10_.g",NA
"1716","7dip","Uninf","LM0065",6,94.4309927360775,"Day11_.g",NA
"1717","9dpi","Eflab","LM0033",6,93.75,"Day.1_.g",48
"1718","9dpi","Eflab","LM0033",6,93.75,"Day2_.g",47.8
"1719","9dpi","Eflab","LM0033",6,93.75,"Day3_.g",46.7
"1720","9dpi","Eflab","LM0033",6,93.75,"Day4_.g",46.7
"1721","9dpi","Eflab","LM0033",6,93.75,"Day5_.g",45
"1722","9dpi","Eflab","LM0033",6,93.75,"Day6_.g",45
"1723","9dpi","Eflab","LM0033",6,93.75,"Day7_.g",45.6
"1724","9dpi","Eflab","LM0033",6,93.75,"Day8_.g",42.6
"1725","9dpi","Eflab","LM0033",6,93.75,"Day9_.g",39.4
"1726","9dpi","Eflab","LM0033",6,93.75,"Day10_.g",NA
"1727","9dpi","Eflab","LM0033",6,93.75,"Day11_.g",NA
"1728","9dpi","Efwild","LM0045",6,95,"Day.1_.g",40
"1729","9dpi","Efwild","LM0045",6,95,"Day2_.g",39.9
"1730","9dpi","Efwild","LM0045",6,95,"Day3_.g",37.4
"1731","9dpi","Efwild","LM0045",6,95,"Day4_.g",37.8
"1732","9dpi","Efwild","LM0045",6,95,"Day5_.g",38.2
"1733","9dpi","Efwild","LM0045",6,95,"Day6_.g",38
"1734","9dpi","Efwild","LM0045",6,95,"Day7_.g",38.4
"1735","9dpi","Efwild","LM0045",6,95,"Day8_.g",35.8
"1736","9dpi","Efwild","LM0045",6,95,"Day9_.g",32.3
"1737","9dpi","Efwild","LM0045",6,95,"Day10_.g",NA
"1738","9dpi","Efwild","LM0045",6,95,"Day11_.g",NA
