"","EH_ID","labels","dpi","experiment","OPG","relative_weight","mouse_strain","primary_infection","challenge_infection","infection_history","batch","delta","IFNy_CEWE","Eim_MC","Position","CD4","Treg","Div_Treg","Treg17","Th1","Div_Th1","Th17","Div_Th17","CD8","Act_CD8","Div_Act_CD8","IFNy_CD4","IFNy_CD8"
"131","LM0189","KSV",3,"E7a",NA,94.7739283617146,"PWD_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","LM0189","KWX",9,"E7a",705882.352941176,75.5137991779213,"PWD_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","LM0190","AIZ",8,"E7a",712500,84.5016077170418,"PWD_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","LM0190","CEP",5,"E7a",0,99.3569131832797,"PWD_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","LM0190","EKR",2,"E7a",NA,100.64308681672,"PWD_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","LM0190","FJO",11,"E7a",17857.1428571429,82.9581993569132,"PWD_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","LM0190","GQX",3,"E7a",NA,99.6141479099678,"PWD_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","LM0190","HOX",0,"E7a",0,100,"PWD_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","LM0190","JNS",9,"E7a",80645.1612903226,81.5434083601286,"PWD_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","LM0190","LUW",10,"E7a",116279.069767442,80.5787781350482,"PWD_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","LM0190","NSZ",6,"E7a",0,97.8135048231511,"PWD_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","LM0190","PWY",7,"E7a",74324.3243243243,94.2765273311897,"PWD_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","LM0190","RSW",1,"E7a",NA,102.250803858521,"PWD_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","LM0190","VWX",4,"E7a",0,103.279742765273,"PWD_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","LM0191","AJO",6,"E7a",0,98.9076012744652,"BUSNA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","LM0191","BCY",10,"E7a",74074.0740740741,93.0814747382795,"BUSNA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","LM0191","BHO",4,"E7a",0,100.819299044151,"BUSNA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","LM0191","BNR",2,"E7a",NA,97.9972690031862,"BUSNA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","LM0191","DOZ",7,"E7a",0,99.6358670914884,"BUSNA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","LM0191","FUY",9,"E7a",310810.810810811,92.4442421483842,"BUSNA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","LM0191","HJX",0,"E7a",0,100,"BUSNA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","LM0191","HLZ",5,"E7a",0,101.183431952663,"BUSNA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","LM0191","HOP",8,"E7a",1086206.89655172,97.4055530268548,"BUSNA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","LM0191","INR",1,"E7a",NA,98.9531178880291,"BUSNA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","LM0191","JLN",11,"E7a",0,99.3172507965407,"BUSNA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","LM0191","MRT",3,"E7a",NA,97.8152025489304,"BUSNA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","LM0192","AGL",10,"E7a",0,93.35232668566,"BUSNA_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","LM0192","BCJ",1,"E7a",NA,100.522317188984,"BUSNA_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","LM0192","DMO",6,"E7a",0,99.4776828110161,"BUSNA_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","LM0192","EHN",4,"E7a",0,102.564102564103,"BUSNA_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","LM0192","EHX",5,"E7a",0,100.332383665717,"BUSNA_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","LM0192","EMT",7,"E7a",11682.2429906542,98.4805318138651,"BUSNA_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","LM0192","GUX",0,"E7a",0,100,"BUSNA_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","LM0192","IVX",2,"E7a",NA,101.851851851852,"BUSNA_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","LM0192","KNU",3,"E7a",NA,103.60873694207,"BUSNA_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","LM0192","KPV",9,"E7a",135294.117647059,91.5954415954416,"BUSNA_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","LM0192","QSY",8,"E7a",596666.666666667,93.3998100664767,"BUSNA_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","LM0192","TWZ",11,"E7a",0,94.5394112060779,"BUSNA_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","LM0193","AEN",3,"E7a",NA,100.487804878049,"BUSNA_BUSNA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","LM0193","AGS",5,"E7a",0,94.9390243902439,"BUSNA_BUSNA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","LM0193","BDL",7,"E7a",17441.8604651163,87.7439024390244,"BUSNA_BUSNA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","LM0193","DGX",11,"E7a",NA,NA,"BUSNA_BUSNA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","LM0193","DJP",6,"E7a",0,91.0975609756098,"BUSNA_BUSNA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","LM0193","DTV",9,"E7a",NA,NA,"BUSNA_BUSNA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","LM0193","FKO",2,"E7a",NA,96.8292682926829,"BUSNA_BUSNA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","LM0193","GUW",0,"E7a",0,100,"BUSNA_BUSNA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","LM0193","HNZ",8,"E7a",NA,76.9512195121951,"BUSNA_BUSNA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","LM0193","IVZ",4,"E7a",0,97.2560975609756,"BUSNA_BUSNA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","LM0193","NRX",1,"E7a",NA,102.134146341463,"BUSNA_BUSNA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","LM0193","RTY",10,"E7a",NA,NA,"BUSNA_BUSNA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","LM0194","AHU",7,"E7a",0,91.4580265095729,"SCHUNT_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","LM0194","AMY",6,"E7a",0,95.1890034364261,"SCHUNT_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","LM0194","CTZ",11,"E7a",4310.34482758621,89.9361806578301,"SCHUNT_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","LM0194","DEY",8,"E7a",1029411.76470588,84.4378988708885,"SCHUNT_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","LM0194","EIP",2,"E7a",NA,98.5272459499264,"SCHUNT_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","LM0194","EMX",10,"E7a",173076.923076923,88.3161512027491,"SCHUNT_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","LM0194","JLQ",5,"E7a",0,95.6308296514482,"SCHUNT_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","LM0194","KNX",4,"E7a",0,95.6308296514482,"SCHUNT_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","LM0194","LNU",0,"E7a",0,100,"SCHUNT_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","LM0194","NQY",3,"E7a",NA,96.6617574864998,"SCHUNT_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","LM0194","NWZ",1,"E7a",NA,100.883652430044,"SCHUNT_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","LM0194","RUV",9,"E7a",286585.365853659,81.2469317623957,"SCHUNT_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","LM0195","BGI",9,"E7a",95679.012345679,98.6374407582938,"SCHUNT_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","LM0195","DGU",6,"E7a",0,100.770142180095,"SCHUNT_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","LM0195","DPW",8,"E7a",243589.743589744,96.7417061611374,"SCHUNT_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","LM0195","EGS",3,"E7a",NA,102.014218009479,"SCHUNT_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","LM0195","EQU",1,"E7a",NA,100.473933649289,"SCHUNT_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","LM0195","FTX",10,"E7a",95338.9830508475,101.244075829384,"SCHUNT_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","LM0195","GVZ",2,"E7a",NA,101.658767772512,"SCHUNT_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","LM0195","IJR",11,"E7a",20089.2857142857,102.07345971564,"SCHUNT_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","LM0195","JVY",4,"E7a",0,102.07345971564,"SCHUNT_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","LM0195","KVY",7,"E7a",0,99.3483412322275,"SCHUNT_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","LM0195","OPY",0,"E7a",0,100,"SCHUNT_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","LM0195","PTV",5,"E7a",0,101.481042654028,"SCHUNT_PWD","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","LM0196","ABN",10,"E7a",19867.5496688742,91.2,"STRA_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","LM0196","ACH",7,"E7a",20689.6551724138,92.0888888888889,"STRA_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","LM0196","BGT",11,"E7a",0,91.6888888888889,"STRA_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","LM0196","CPW",0,"E7a",0,100,"STRA_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","LM0196","DLZ",8,"E7a",928205.128205128,91.8222222222222,"STRA_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","LM0196","EMV",4,"E7a",0,96.4,"STRA_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","LM0196","FGP",5,"E7a",0,96.9333333333333,"STRA_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","LM0196","FOW",2,"E7a",NA,94.5333333333333,"STRA_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","LM0196","GHX",3,"E7a",NA,96,"STRA_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","LM0196","INP",6,"E7a",0,93.0222222222222,"STRA_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","LM0196","KNY",9,"E7a",303658.536585366,94.5333333333333,"STRA_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","LM0196","MNP",1,"E7a",NA,97.7777777777778,"STRA_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","LM0197","ABU",6,"E7a",0,103.138173302108,"BUSNA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","LM0197","AFR",3,"E7a",NA,98.3138173302108,"BUSNA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","LM0197","BFO",4,"E7a",0,103.325526932084,"BUSNA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","LM0197","CNP",7,"E7a",0,105.995316159251,"BUSNA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","LM0197","COV",11,"E7a",0,107.400468384075,"BUSNA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","LM0197","FKM",2,"E7a",NA,96.8149882903981,"BUSNA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","LM0197","HJL",5,"E7a",0,102.388758782201,"BUSNA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","LM0197","JKZ",8,"E7a",775316.455696202,101.405152224824,"BUSNA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","LM0197","JOS",1,"E7a",NA,98.1733021077283,"BUSNA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","LM0197","LTU",9,"E7a",427631.578947368,102.014051522248,"BUSNA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","LM0197","LXZ",0,"E7a",0,100,"BUSNA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","LM0197","LYZ",10,"E7a",39855.0724637681,106.088992974239,"BUSNA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","LM0198","AJQ",8,"E7a",496031.746031746,91.7847025495751,"SCHUNT_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","LM0198","CNS",0,"E7a",0,100,"SCHUNT_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","LM0198","CQT",1,"E7a",NA,99.3201133144476,"SCHUNT_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","LM0198","DEZ",4,"E7a",0,104.362606232295,"SCHUNT_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","LM0198","EHR",11,"E7a",40697.6744186046,90.1416430594901,"SCHUNT_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","LM0198","IKS",9,"E7a",92592.5925925926,89.8583569405099,"SCHUNT_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","LM0198","JPV",7,"E7a",0,97.3937677053824,"SCHUNT_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","LM0198","MTY",5,"E7a",0,99.8866855524079,"SCHUNT_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","LM0198","OTV",2,"E7a",NA,100.453257790368,"SCHUNT_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","LM0198","OVY",3,"E7a",NA,98.0169971671388,"SCHUNT_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","LM0198","RXZ",10,"E7a",15957.4468085106,85.9490084985836,"SCHUNT_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","LM0198","TXY",6,"E7a",0,101.473087818697,"SCHUNT_SCHUNT","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","LM0199","ACJ",10,"E7a",68421.0526315789,99.1433891992551,"STRA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","LM0199","BHN",0,"E7a",0,100,"STRA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","LM0199","BPQ",3,"E7a",NA,100.782122905028,"STRA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","LM0199","CFG",2,"E7a",NA,100.372439478585,"STRA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","LM0199","CJY",7,"E7a",0,101.117318435754,"STRA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","LM0199","FKS",8,"E7a",1125000,100.744878957169,"STRA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","LM0199","FOQ",5,"E7a",0,103.016759776536,"STRA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","LM0199","FOT",4,"E7a",0,103.277467411546,"STRA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","LM0199","GHU",1,"E7a",NA,99.1433891992551,"STRA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","LM0199","GIR",9,"E7a",108433.734939759,99.1806331471136,"STRA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","LM0199","HSZ",11,"E7a",0,98.3985102420857,"STRA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","LM0199","IMQ",6,"E7a",0,102.346368715084,"STRA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","LM0200","AFT",0,"E7a",0,100,"STRA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","LM0200","BDN",10,"E7a",39062.5,109.094982078853,"STRA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","LM0200","CFH",11,"E7a",0,109.229390681004,"STRA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","LM0200","CGY",2,"E7a",NA,106.720430107527,"STRA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","LM0200","CIV",7,"E7a",10479.0419161677,115.232974910394,"STRA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","LM0200","CQV",4,"E7a",0,112.231182795699,"STRA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","LM0200","DHM",9,"E7a",108247.422680412,109.767025089606,"STRA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","LM0200","ETW",5,"E7a",0,115.546594982079,"STRA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","LM0200","GNQ",1,"E7a",NA,102.150537634409,"STRA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","LM0200","IKW",8,"E7a",1188622.75449102,111.290322580645,"STRA_STRA","E88",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
