"","EH_ID","dpi","label","delta","IFNy_CEWE","Eim_MC","total_oocysts","infection_history","weight_change","primary","challenge","Strain","EXP_type","OPG","weight","weight_dpi0","faeces_weight","batch","Position","CD4","Treg","Div_Treg","Treg17","Th1","Div_Th1","Th17","Div_Th17","CD8","Act_CD8","Div_Act_CD8","IFNy_CD4","IFNy_CD8","label.1","totalOocysts"
"421","LM_0287",5,"E7bLMS",NA,NA,NA,2e+05,"E64:E64",102.4429102,"E64","E64","BUSNA_PWD","WDS",140845.070422535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","LM_0287",6,"E7bNPY",NA,NA,NA,137500,"E64:E64",107.1163038,"E64","E64","BUSNA_PWD","WDS",80882.3529411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","LM_0287",7,"E7bFLY",NA,NA,NA,25000,"E64:E64",107.8066914,"E64","E64","BUSNA_PWD","WDS",19685.0393700787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","LM_0287",8,"E7bPRZ",-6.34,52.366947921615,"pos",2500,"E64:E64",110.7275624,"E64","E64","BUSNA_PWD","WDS",1968.50393700787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","LM_0288",0,"E7bCOP",NA,NA,NA,0,"E64:E88",100,"E64","E88","PWD_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","LM_0288",1,"E7bLPW",NA,NA,NA,0,"E64:E88",99.79736575,"E64","E88","PWD_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","LM_0288",2,"E7bDHV",NA,NA,NA,0,"E64:E88",103.3941236,"E64","E88","PWD_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","LM_0288",3,"E7bAEG",NA,NA,NA,0,"E64:E88",100.9625127,"E64","E88","PWD_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","LM_0288",4,"E7bJOZ",NA,NA,NA,0,"E64:E88",102.9888551,"E64","E88","PWD_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","LM_0288",5,"E7bBCF",NA,NA,NA,0,"E64:E88",96.2006079,"E64","E88","PWD_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","LM_0288",6,"E7bFIJ",NA,NA,NA,0,"E64:E88",100.810537,"E64","E88","PWD_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","LM_0288",7,"E7bIKT",NA,NA,NA,0,"E64:E88",100.7598784,"E64","E88","PWD_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","LM_0288",8,"E7bCIW",-8.79,32.5857551761345,"neg",0,"E64:E88",101.1651469,"E64","E88","PWD_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","LM_0289",0,"E7bDIP",NA,NA,NA,0,"E64:E88",100,"E64","E88","SCHUNT_SCHUNT","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","LM_0289",1,"E7bAKL",NA,NA,NA,0,"E64:E88",98.62097785,"E64","E88","SCHUNT_SCHUNT","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","LM_0289",2,"E7bKQZ",NA,NA,NA,0,"E64:E88",95.44504806,"E64","E88","SCHUNT_SCHUNT","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","LM_0289",3,"E7bCER",NA,NA,NA,0,"E64:E88",94.69285416,"E64","E88","SCHUNT_SCHUNT","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","LM_0289",4,"E7bIRU",NA,NA,NA,0,"E64:E88",93.77350606,"E64","E88","SCHUNT_SCHUNT","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","LM_0289",5,"E7bAGL",NA,NA,NA,0,"E64:E88",90.80651901,"E64","E88","SCHUNT_SCHUNT","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","LM_0289",6,"E7bNUW",NA,NA,NA,0,"E64:E88",94.52569996,"E64","E88","SCHUNT_SCHUNT","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","LM_0289",7,"E7bFNS",NA,NA,NA,0,"E64:E88",90.13790221,"E64","E88","SCHUNT_SCHUNT","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","LM_0289",8,"E7bPSV",-9.18,11.1755693464102,"neg",0,"E64:E88",91.64229001,"E64","E88","SCHUNT_SCHUNT","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","LM_0291",0,"E7bGIR",NA,NA,NA,0,"E64:E64",100,"E64","E64","PWD_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","LM_0291",1,"E7bEMP",NA,NA,NA,0,"E64:E64",99.79879276,"E64","E64","PWD_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","LM_0291",2,"E7bPXY",NA,NA,NA,0,"E64:E64",99.79879276,"E64","E64","PWD_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","LM_0291",3,"E7bHLV",NA,NA,NA,0,"E64:E64",104.9899396,"E64","E64","PWD_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","LM_0291",4,"E7bFXZ",NA,NA,NA,0,"E64:E64",104.4668008,"E64","E64","PWD_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","LM_0291",5,"E7bDMZ",NA,NA,NA,415000,"E64:E64",99.43661972,"E64","E64","PWD_BUSNA","WDS",180434.782608696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","LM_0291",6,"E7bPVX",NA,NA,NA,650000,"E64:E64",97.54527163,"E64","E64","PWD_BUSNA","WDS",391566.265060241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","LM_0291",7,"E7bCPW",NA,NA,NA,250000,"E64:E64",97.22334004,"E64","E64","PWD_BUSNA","WDS",128205.128205128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","LM_0291",8,"E7bBQY",1.21,110.035712563026,"pos",55000,"E64:E64",NA,"E64","E64","PWD_BUSNA","WDS",52884.6153846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","LM_0292",0,"E7bEGK",NA,NA,NA,0,"E64:E88",100,"E64","E88","BUSNA_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","LM_0292",1,"E7bBLW",NA,NA,NA,0,"E64:E88",98.8261851,"E64","E88","BUSNA_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","LM_0292",2,"E7bEHI",NA,NA,NA,0,"E64:E88",97.6523702,"E64","E88","BUSNA_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","LM_0292",3,"E7bSYZ",NA,NA,NA,0,"E64:E88",99.59367946,"E64","E88","BUSNA_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","LM_0292",4,"E7bSXY",NA,NA,NA,0,"E64:E88",100.6772009,"E64","E88","BUSNA_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","LM_0292",5,"E7bBTV",NA,NA,NA,0,"E64:E88",94.58239278,"E64","E88","BUSNA_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","LM_0292",6,"E7bEJO",NA,NA,NA,0,"E64:E88",99.77426637,"E64","E88","BUSNA_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","LM_0292",7,"E7bGHL",NA,NA,NA,0,"E64:E88",99.503386,"E64","E88","BUSNA_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","LM_0292",8,"E7bMOR",-7.97,22.3339434737452,"neg",0,"E64:E88",101.3995485,"E64","E88","BUSNA_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","LM_0293",0,"E7bILQ",NA,NA,NA,0,"E64:E88",100,"E64","E88","BUSNA_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","LM_0293",1,"E7bATW",NA,NA,NA,0,"E64:E88",66.77917068,"E64","E88","BUSNA_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","LM_0293",2,"E7bJNY",NA,NA,NA,0,"E64:E88",96.33558341,"E64","E88","BUSNA_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","LM_0293",3,"E7bAHT",NA,NA,NA,0,"E64:E88",100,"E64","E88","BUSNA_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","LM_0293",4,"E7bBNW",NA,NA,NA,0,"E64:E88",100.096432,"E64","E88","BUSNA_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","LM_0293",5,"E7bAIZ",NA,NA,NA,0,"E64:E88",95.27483124,"E64","E88","BUSNA_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","LM_0293",6,"E7bCFU",NA,NA,NA,0,"E64:E88",99.18032787,"E64","E88","BUSNA_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","LM_0293",7,"E7bHVX",NA,NA,NA,0,"E64:E88",98.7463838,"E64","E88","BUSNA_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","LM_0293",8,"E7bJQU",-5.02,0.225145312864292,"neg",0,"E64:E88",95.75699132,"E64","E88","BUSNA_BUSNA","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","LM_0294",0,"E7bCHL",NA,NA,NA,0,"E64:E64",100,"E64","E64","PWD_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","LM_0294",1,"E7bRSW",NA,NA,NA,0,"E64:E64",100.2350176,"E64","E64","PWD_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","LM_0294",2,"E7bBGP",NA,NA,NA,0,"E64:E64",100.4112808,"E64","E64","PWD_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","LM_0294",3,"E7bNOQ",NA,NA,NA,0,"E64:E64",98.76615746,"E64","E64","PWD_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","LM_0294",4,"E7bLPQ",NA,NA,NA,0,"E64:E64",100.7050529,"E64","E64","PWD_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","LM_0294",5,"E7bKTZ",NA,NA,NA,317500,"E64:E64",98.41363102,"E64","E64","PWD_PWD","WDS",334210.526315789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","LM_0294",6,"E7bHKX",NA,NA,NA,1e+05,"E64:E64",98.2373678,"E64","E64","PWD_PWD","WDS",1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","LM_0294",7,"E7bPQZ",NA,NA,NA,292500,"E64:E64",97.82608696,"E64","E64","PWD_PWD","WDS",148477.157360406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","LM_0294",8,"E7bFLN",11.61,177.312730924564,"pos",37500,"E64:E64",97.94359577,"E64","E64","PWD_PWD","WDS",37500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","LM_0295",0,"E7bDEK",NA,NA,NA,0,"E64:E64",100,"E64","E64","SCHUNT_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","LM_0295",1,"E7bADF",NA,NA,NA,0,"E64:E64",95.58892539,"E64","E64","SCHUNT_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","LM_0295",2,"E7bCGI",NA,NA,NA,0,"E64:E64",96.24589395,"E64","E64","SCHUNT_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","LM_0295",3,"E7bDMR",NA,NA,NA,0,"E64:E64",95.21351478,"E64","E64","SCHUNT_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","LM_0295",4,"E7bDRT",NA,NA,NA,0,"E64:E64",94.79117785,"E64","E64","SCHUNT_PWD","WDS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","LM_0295",5,"E7bANY",NA,NA,NA,442500,"E64:E64",95.40122008,"E64","E64","SCHUNT_PWD","WDS",148489.932885906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","LM_0295",6,"E7bNUY",NA,NA,NA,402500,"E64:E64",94.13420929,"E64","E64","SCHUNT_PWD","WDS",126175.548589342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","LM_0295",7,"E7bFGH",NA,NA,NA,42500,"E64:E64",95.72970436,"E64","E64","SCHUNT_PWD","WDS",29720.2797202797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","LM_0295",8,"E7bCOW",NA,NA,NA,5000,"E64:E64",NA,"E64","E64","SCHUNT_PWD","WDS",2673.79679144385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","LM_0332",0,"P3aFRJ",NA,NA,NA,NA,"Eflab:E88",100,"Eflab",NA,"SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","LM_0332",0,"P3bBHI",NA,NA,NA,NA,"Eflab:E88",100,NA,"E88","SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","LM_0332",1,"P3aZUX",NA,NA,NA,NA,"Eflab:E88",97.3856209150327,"Eflab",NA,"SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","LM_0332",1,"P3bOKQ",NA,NA,NA,NA,"Eflab:E88",99.4152046783626,NA,"E88","SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","LM_0332",2,"P3aSHB",NA,NA,NA,NA,"Eflab:E88",97.0588235294118,"Eflab",NA,"SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","LM_0332",2,NA,NA,NA,NA,NA,"Eflab:E88",98.8304093567252,NA,"E88","SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","LM_0332",3,"P3aTNB",NA,NA,NA,NA,"Eflab:E88",96.4052287581699,"Eflab",NA,"SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","LM_0332",3,"P3bISY",NA,NA,NA,NA,"Eflab:E88",96.2962962962963,NA,"E88","SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","LM_0332",4,"P3aYTT",NA,NA,NA,NA,"Eflab:E88",96.7320261437908,"Eflab",NA,"SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","LM_0332",4,"P3bEVI",NA,NA,NA,NA,"Eflab:E88",96.2962962962963,NA,"E88","SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","LM_0332",5,"P3aLRK",NA,NA,NA,NA,"Eflab:E88",95.9150326797386,"Eflab",NA,"SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","LM_0332",5,"P3bAOV",NA,NA,NA,NA,"Eflab:E88",97.8557504873294,NA,"E88","SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","LM_0332",6,"P3aKIQ",NA,NA,NA,NA,"Eflab:E88",96.078431372549,"Eflab",NA,"SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","LM_0332",6,"P3bUBY",NA,NA,NA,NA,"Eflab:E88",96.4912280701754,NA,"E88","SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","LM_0332",7,"P3aTQH",NA,NA,NA,0,"Eflab:E88",93.7908496732026,"Eflab",NA,"SWISS","CLS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","LM_0332",7,"P3bCRA",NA,NA,NA,95000,"Eflab:E88",97.0760233918129,NA,"E88","SWISS","CLS",32758.6206896552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","LM_0332",8,"P3aRRF",NA,NA,NA,275000,"Eflab:E88",87.9084967320261,"Eflab",NA,"SWISS","CLS",361842.105263158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","LM_0332",8,"P3bTBI",-5.12,224.33938439495,"pos",0,"Eflab:E88",98.635477582846,NA,"E88","SWISS","CLS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","LM_0332",9,"P3aYJG",NA,NA,NA,155000,"Eflab:E88",81.5359477124183,"Eflab",NA,"SWISS","CLS",242187.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","LM_0332",10,"P3aBBD",NA,NA,NA,20000,"Eflab:E88",77.7777777777778,"Eflab",NA,"SWISS","CLS",74074.0740740741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","LM_0332",11,"P3aFOK",NA,NA,NA,10000,"Eflab:E88",75,"Eflab",NA,"SWISS","CLS",20408.1632653061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","LM_0333",0,"P3aJRA",NA,NA,NA,NA,"Eflab:E64",100,"Eflab",NA,"SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","LM_0333",0,"P3bYAO",NA,NA,NA,NA,"Eflab:E64",100,NA,"E64","SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","LM_0333",1,"P3aEWW",NA,NA,NA,NA,"Eflab:E64",98.292220113852,"Eflab",NA,"SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","LM_0333",1,"P3bORK",NA,NA,NA,NA,"Eflab:E64",98.4,NA,"E64","SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","LM_0333",2,"P3aNRV",NA,NA,NA,NA,"Eflab:E64",97.9127134724858,"Eflab",NA,"SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","LM_0333",2,NA,NA,NA,NA,NA,"Eflab:E64",97.8,NA,"E64","SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","LM_0333",3,"P3aHEM",NA,NA,NA,NA,"Eflab:E64",98.1024667931689,"Eflab",NA,"SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","LM_0333",3,"P3bTMN",NA,NA,NA,0,"Eflab:E64",97.8,NA,"E64","SWISS","CLS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","LM_0333",4,"P3aIFD",NA,NA,NA,NA,"Eflab:E64",99.4307400379507,"Eflab",NA,"SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","LM_0333",4,"P3bPFK",NA,NA,NA,0,"Eflab:E64",98,NA,"E64","SWISS","CLS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","LM_0333",5,"P3aIAK",NA,NA,NA,NA,"Eflab:E64",97.7229601518027,"Eflab",NA,"SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","LM_0333",5,"P3bDGY",NA,NA,NA,275000,"Eflab:E64",97,NA,"E64","SWISS","CLS",162721.893491124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","LM_0333",6,"P3aSNB",NA,NA,NA,NA,"Eflab:E64",98.6717267552182,"Eflab",NA,"SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","LM_0333",6,"P3bMUY",NA,NA,NA,670000,"Eflab:E64",92.6,NA,"E64","SWISS","CLS",690721.649484536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","LM_0333",7,"P3aPLG",NA,NA,NA,195000,"Eflab:E64",96.7741935483871,"Eflab",NA,"SWISS","CLS",56358.3815028902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","LM_0333",7,"P3bJRF",-4.27,223.244833284625,"pos",1480000,"Eflab:E64",91,NA,"E64","SWISS","CLS",743718.592964824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","LM_0333",8,"P3aATV",NA,NA,NA,325000,"Eflab:E64",92.9791271347249,"Eflab",NA,"SWISS","CLS",188953.488372093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","LM_0333",8,"P3bBTL",NA,NA,NA,NA,"Eflab:E64",91.4,NA,"E64","SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","LM_0333",9,"P3aPFK",NA,NA,NA,65000,"Eflab:E64",86.9070208728653,"Eflab",NA,"SWISS","CLS",76470.5882352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
