"","EH_ID","labels","experiment","OPG","dpi","relative_weight","Mouse_strain","primary_infection"
"960","LM0261","IMU","E6",NA,9,NA,"PWD_SCHUNT","E64"
"961","LM0261","CIN","E6",NA,10,NA,"PWD_SCHUNT","E64"
"962","LM0261","SVW","E6",NA,11,NA,"PWD_SCHUNT","E64"
"963","LM0262","CTU","E6",92727.2727272727,0,100,"BUSNA_BUSNA","E64"
"964","LM0262","KTV","E6",NA,1,97.7034120734908,"BUSNA_BUSNA","E64"
"965","LM0262","EUX","E6",NA,2,105.643044619423,"BUSNA_BUSNA","E64"
"966","LM0262","ANV","E6",6993.00699300699,3,105.446194225722,"BUSNA_BUSNA","E64"
"967","LM0262","GMO","E6",3225.8064516129,4,101.377952755906,"BUSNA_BUSNA","E64"
"968","LM0262","PSW","E6",112068.965517241,5,101.902887139108,"BUSNA_BUSNA","E64"
"969","LM0262","MUX","E6",31250,6,107.677165354331,"BUSNA_BUSNA","E64"
"970","LM0262","NOY","E6",7425.74257425743,7,108.333333333333,"BUSNA_BUSNA","E64"
"971","LM0262","ORT","E6",12886.5979381443,8,106.299212598425,"BUSNA_BUSNA","E64"
"972","LM0262","GHW","E6",NA,9,NA,"BUSNA_BUSNA","E64"
"973","LM0262","RTX","E6",NA,10,NA,"BUSNA_BUSNA","E64"
"974","LM0262","FQR","E6",NA,11,NA,"BUSNA_BUSNA","E64"
"975","LM0263","FGS","E6",0,0,100,"PWD_SCHUNT","E64"
"976","LM0263","TVZ","E6",NA,1,102.652950730915,"PWD_SCHUNT","E64"
"977","LM0263","DEL","E6",NA,2,98.8088792636708,"PWD_SCHUNT","E64"
"978","LM0263","HSW","E6",0,3,96.8056307525717,"PWD_SCHUNT","E64"
"979","LM0263","JPS","E6",27108.4337349398,4,92.203573362209,"PWD_SCHUNT","E64"
"980","LM0263","APS","E6",95833.3333333333,5,93.2322685435842,"PWD_SCHUNT","E64"
"981","LM0263","MNQ","E6",1605072.46376812,6,96.9680563075257,"PWD_SCHUNT","E64"
"982","LM0263","EGR","E6",153846.153846154,7,102.598808879264,"PWD_SCHUNT","E64"
"983","LM0263","BMZ","E6",36290.3225806452,8,99.3502977801841,"PWD_SCHUNT","E64"
"984","LM0263","JUW","E6",NA,9,NA,"PWD_SCHUNT","E64"
"985","LM0263","GMZ","E6",NA,10,NA,"PWD_SCHUNT","E64"
"986","LM0263","BWZ","E6",NA,11,NA,"PWD_SCHUNT","E64"
"987","LM0264","AQZ","E6",0,0,100,"PWD_PWD","E64"
"988","LM0264","NSX","E6",NA,1,82.9847371396269,"PWD_PWD","E64"
"989","LM0264","COY","E6",NA,2,94.5732052006783,"PWD_PWD","E64"
"990","LM0264","FGM","E6",0,3,93.5556811758055,"PWD_PWD","E64"
"991","LM0264","HNW","E6",0,4,91.4075749010741,"PWD_PWD","E64"
"992","LM0264","FPT","E6",666666.666666667,5,80.8931599773884,"PWD_PWD","E64"
"993","LM0264","BGP","E6",2646551.72413793,6,80.7235726399095,"PWD_PWD","E64"
"994","LM0264","GIJ","E6",602040.816326531,7,89.1464104013567,"PWD_PWD","E64"
"995","LM0264","EGT","E6",77956.9892473118,8,93.3860938383267,"PWD_PWD","E64"
"996","LM0264","BPZ","E6",NA,9,NA,"PWD_PWD","E64"
"997","LM0264","QST","E6",NA,10,NA,"PWD_PWD","E64"
"998","LM0264","BRT","E6",NA,11,NA,"PWD_PWD","E64"
"999","LM0265","MPQ","E6",0,0,100,"BUSNA_STRA","E64"
"1000","LM0265","GPZ","E6",NA,1,102.103907256333,"BUSNA_STRA","E64"
"1001","LM0265","BJT","E6",NA,2,106.69815371404,"BUSNA_STRA","E64"
"1002","LM0265","FTU","E6",0,3,106.268784886217,"BUSNA_STRA","E64"
"1003","LM0265","DGZ","E6",0,4,97.8960927436668,"BUSNA_STRA","E64"
"1004","LM0265","ENP","E6",426470.588235294,5,98.6689566337484,"BUSNA_STRA","E64"
"1005","LM0265","MRW","E6",1395833.33333333,6,98.2395878059253,"BUSNA_STRA","E64"
"1006","LM0265","GOX","E6",347916.666666667,7,96.951481322456,"BUSNA_STRA","E64"
"1007","LM0265","CFI","E6",26666.6666666667,8,96.0498067840275,"BUSNA_STRA","E64"
"1008","LM0265","BER","E6",NA,9,NA,"BUSNA_STRA","E64"
"1009","LM0265","ENU","E6",NA,10,NA,"BUSNA_STRA","E64"
"1010","LM0265","KPS","E6",NA,11,NA,"BUSNA_STRA","E64"
"1011","LM0266","CTY","E6",7075.47169811321,0,100,"SCHUNT_STRA","E64"
"1012","LM0266","DPQ","E6",NA,1,103.658536585366,"SCHUNT_STRA","E64"
"1013","LM0266","DGL","E6",NA,2,104.490022172949,"SCHUNT_STRA","E64"
"1014","LM0266","PQS","E6",0,3,106.152993348115,"SCHUNT_STRA","E64"
"1015","LM0266","HRZ","E6",NA,4,107.594235033259,"SCHUNT_STRA","E64"
"1016","LM0266","DIU","E6",149038.461538462,5,103.325942350333,"SCHUNT_STRA","E64"
"1017","LM0266","BLS","E6",2082236.84210526,6,102.716186252772,"SCHUNT_STRA","E64"
"1018","LM0266","BIV","E6",750000,7,104.545454545455,"SCHUNT_STRA","E64"
"1019","LM0266","LNV","E6",548780.487804878,8,106.651884700665,"SCHUNT_STRA","E64"
"1020","LM0266","CEI","E6",NA,9,NA,"SCHUNT_STRA","E64"
"1021","LM0266","BVZ","E6",NA,10,NA,"SCHUNT_STRA","E64"
"1022","LM0266","ETV","E6",NA,11,NA,"SCHUNT_STRA","E64"
"1023","LM0267","APV","E6",205128.205128205,0,100,"STRA_STRA","E64"
"1024","LM0267","ITZ","E6",NA,1,99.9625888514777,"STRA_STRA","E64"
"1025","LM0267","NQZ","E6",NA,2,101.309390198279,"STRA_STRA","E64"
"1026","LM0267","BPY","E6",4752.85171102662,3,106.098017209128,"STRA_STRA","E64"
"1027","LM0267","HIJ","E6",3826.5306122449,4,102.955480733259,"STRA_STRA","E64"
"1028","LM0267","MOP","E6",240291.262135922,5,105.910961466517,"STRA_STRA","E64"
"1029","LM0267","GOR","E6",769911.504424779,6,110.512532734755,"STRA_STRA","E64"
"1030","LM0267","CMR","E6",56451.6129032258,7,110.400299289188,"STRA_STRA","E64"
"1031","LM0267","EQT","E6",9375,8,110.961466517022,"STRA_STRA","E64"
"1032","LM0267","BFT","E6",NA,9,NA,"STRA_STRA","E64"
"1033","LM0267","GJP","E6",NA,10,NA,"STRA_STRA","E64"
"1034","LM0267","CLW","E6",NA,11,NA,"STRA_STRA","E64"
"1035","LM0268","BNZ","E6",NA,0,100,"SCHUNT_SCHUNT","E64"
"1036","LM0268","EJR","E6",NA,1,100.777345918934,"SCHUNT_SCHUNT","E64"
"1037","LM0268","OPX","E6",NA,2,101.110494169906,"SCHUNT_SCHUNT","E64"
"1038","LM0268","FIV","E6",48192.7710843373,3,98.7229317046086,"SCHUNT_SCHUNT","E64"
"1039","LM0268","MSX","E6",NA,4,91.6712937257079,"SCHUNT_SCHUNT","E64"
"1040","LM0268","BGS","E6",41666.6666666667,5,95.6690727373681,"SCHUNT_SCHUNT","E64"
"1041","LM0268","DKL","E6",483766.233766234,6,93.1149361465852,"SCHUNT_SCHUNT","E64"
"1042","LM0268","FIQ","E6",94444.4444444444,7,97.9455857856746,"SCHUNT_SCHUNT","E64"
"1043","LM0268","IPV","E6",56338.0281690141,8,99.8889505830094,"SCHUNT_SCHUNT","E64"
"1044","LM0268","ARW","E6",NA,9,NA,"SCHUNT_SCHUNT","E64"
"1045","LM0268","KVX","E6",NA,10,NA,"SCHUNT_SCHUNT","E64"
"1046","LM0268","HKS","E6",NA,11,NA,"SCHUNT_SCHUNT","E64"
"1047","LM0269","AFM","E6",727467.811158798,0,100,"STRA_SCHUNT","E64"
"1048","LM0269","BCU","E6",NA,1,104.081632653061,"STRA_SCHUNT","E64"
"1049","LM0269","DJO","E6",NA,2,101.841712294674,"STRA_SCHUNT","E64"
"1050","LM0269","GTV","E6",17730.4964539007,3,103.185664509706,"STRA_SCHUNT","E64"
"1051","LM0269","AGR","E6",0,4,100.746640119462,"STRA_SCHUNT","E64"
"1052","LM0269","LNR","E6",131147.540983607,5,97.6605276256844,"STRA_SCHUNT","E64"
"1053","LM0269","GNS","E6",875000,6,98.4071677451468,"STRA_SCHUNT","E64"
"1054","LM0269","AKY","E6",331818.181818182,7,101.19462419114,"STRA_SCHUNT","E64"
"1055","LM0269","CDO","E6",48850.5747126437,8,100.846192135391,"STRA_SCHUNT","E64"
"1056","LM0269","DHL","E6",NA,9,NA,"STRA_SCHUNT","E64"
"1057","LM0269","EOW","E6",NA,10,NA,"STRA_SCHUNT","E64"
"1058","LM0269","ACM","E6",NA,11,NA,"STRA_SCHUNT","E64"
"1059","LM0270","BDO","E6",236394.557823129,0,100,"SCHUNT_STRA","E64"
"1060","LM0270","JTZ","E6",NA,1,103.866248693835,"SCHUNT_STRA","E64"
"1061","LM0270","EFQ","E6",NA,2,104.806687565308,"SCHUNT_STRA","E64"
"1062","LM0270","AEI","E6",0,3,106.844305120167,"SCHUNT_STRA","E64"
"1063","LM0270","BMU","E6",2857.14285714286,4,106.635318704284,"SCHUNT_STRA","E64"
"1064","LM0270","ILW","E6",309782.608695652,5,107.784743991641,"SCHUNT_STRA","E64"
"1065","LM0270","KQS","E6",757075.471698113,6,108.516196447231,"SCHUNT_STRA","E64"
"1066","LM0270","BNQ","E6",48507.4626865672,7,110.919540229885,"SCHUNT_STRA","E64"
"1067","LM0270","RUZ","E6",0,8,111.859979101358,"SCHUNT_STRA","E64"
"1068","LM0270","FKR","E6",NA,9,NA,"SCHUNT_STRA","E64"
"1069","LM0270","BLO","E6",NA,10,NA,"SCHUNT_STRA","E64"
"1070","LM0270","KLX","E6",NA,11,NA,"SCHUNT_STRA","E64"
"1071","LM0271","BDE","E6",0,0,100,"STRA_BUSNA","E64"
"1072","LM0271","CEU","E6",NA,1,98.3082706766917,"STRA_BUSNA","E64"
"1073","LM0271","ADU","E6",NA,2,101.550751879699,"STRA_BUSNA","E64"
"1074","LM0271","KYZ","E6",0,3,100.093984962406,"STRA_BUSNA","E64"
"1075","LM0271","LRV","E6",8928.57142857143,4,98.7781954887218,"STRA_BUSNA","E64"
"1076","LM0271","NVX","E6",72368.4210526316,5,98.3082706766917,"STRA_BUSNA","E64"
"1077","LM0271","GIN","E6",1583333.33333333,6,99.4830827067669,"STRA_BUSNA","E64"
"1078","LM0271","AGP","E6",1704545.45454545,7,106.25,"STRA_BUSNA","E64"
"1079","LM0271","ORS","E6",440972.222222222,8,104.135338345865,"STRA_BUSNA","E64"
"1080","LM0271","ADM","E6",NA,9,NA,"STRA_BUSNA","E64"
"1081","LM0271","HNO","E6",NA,10,NA,"STRA_BUSNA","E64"
"1082","LM0271","DGW","E6",NA,11,NA,"STRA_BUSNA","E64"
"1083","LM0272","CPX","E6",0,0,100,"BUSNA_STRA","E64"
"1084","LM0272","CNY","E6",NA,1,100.18598884067,"BUSNA_STRA","E64"
"1085","LM0272","MST","E6",NA,2,98.6980781153131,"BUSNA_STRA","E64"
"1086","LM0272","DKY","E6",0,3,100.743955362678,"BUSNA_STRA","E64"
"1087","LM0272","IKY","E6",0,4,97.9541227526349,"BUSNA_STRA","E64"
"1088","LM0272","GPU","E6",130208.333333333,5,97.3961562306262,"BUSNA_STRA","E64"
"1089","LM0272","BHL","E6",2078358.20895522,6,104.587724736516,"BUSNA_STRA","E64"
"1090","LM0272","DSV","E6",270491.803278689,7,107.253564786113,"BUSNA_STRA","E64"
"1091","LM0272","QRW","E6",82589.2857142857,8,107.873527588345,"BUSNA_STRA","E64"
"1092","LM0272","AMN","E6",NA,9,NA,"BUSNA_STRA","E64"
"1093","LM0272","KQV","E6",NA,10,NA,"BUSNA_STRA","E64"
"1094","LM0272","BJY","E6",NA,11,NA,"BUSNA_STRA","E64"
"1095","LM0273","HVY","E6",99099.0990990991,0,100,"STRA_SCHUNT","E64"
"1096","LM0273","EMU","E6",NA,1,99.6784565916399,"STRA_SCHUNT","E64"
"1097","LM0273","LNQ","E6",NA,2,100,"STRA_SCHUNT","E64"
"1098","LM0273","FYZ","E6",0,3,100.69667738478,"STRA_SCHUNT","E64"
"1099","LM0273","EYZ","E6",0,4,100.85744908896,"STRA_SCHUNT","E64"
"1100","LM0273","CFP","E6",455357.142857143,5,98.6602357984995,"STRA_SCHUNT","E64"
"1101","LM0273","ALO","E6",1617647.05882353,6,102.465166130761,"STRA_SCHUNT","E64"
"1102","LM0273","AHN","E6",386363.636363636,7,106.377277599143,"STRA_SCHUNT","E64"
"1103","LM0273","IKV","E6",23809.5238095238,8,106.002143622722,"STRA_SCHUNT","E64"
"1104","LM0273","HWX","E6",NA,9,NA,"STRA_SCHUNT","E64"
"1105","LM0273","ESU","E6",NA,10,NA,"STRA_SCHUNT","E64"
"1106","LM0273","GVY","E6",NA,11,NA,"STRA_SCHUNT","E64"
"1107","LM0274","BRY","E6",0,0,100,"STRA_STRA","E64"
"1108","LM0274","TUZ","E6",NA,1,91.6430020283976,"STRA_STRA","E64"
"1109","LM0274","PSZ","E6",NA,2,85.3144016227181,"STRA_STRA","E64"
"1110","LM0274","RWX","E6",0,3,105.882352941176,"STRA_STRA","E64"
"1111","LM0274","TYZ","E6",3205.12820512821,4,99.9188640973631,"STRA_STRA","E64"
"1112","LM0274","DIR","E6",207547.169811321,5,95.6592292089249,"STRA_STRA","E64"
"1113","LM0274","CEL","E6",965073.529411765,6,103.083164300203,"STRA_STRA","E64"
"1114","LM0274","FKL","E6",302380.952380952,7,105.111561866126,"STRA_STRA","E64"
"1115","LM0274","EFZ","E6",57823.1292517007,8,105.51724137931,"STRA_STRA","E64"
"1116","LM0274","DJY","E6",NA,9,NA,"STRA_STRA","E64"
"1117","LM0274","TWX","E6",NA,10,NA,"STRA_STRA","E64"
"1118","LM0274","OSX","E6",NA,11,NA,"STRA_STRA","E64"
"1119","LM0275","IOR","E6",0,0,100,"SCHUNT_PWD","E64"
"1120","LM0275","FKX","E6",NA,1,92.3711340206186,"SCHUNT_PWD","E64"
"1121","LM0275","KPQ","E6",NA,2,100.670103092784,"SCHUNT_PWD","E64"
"1122","LM0275","KUW","E6",0,3,96.9587628865979,"SCHUNT_PWD","E64"
"1123","LM0275","HMO","E6",4545.45454545455,4,94.1752577319588,"SCHUNT_PWD","E64"
"1124","LM0275","ILV","E6",282051.282051282,5,98.0927835051547,"SCHUNT_PWD","E64"
"1125","LM0275","KSW","E6",675438.596491228,6,99.0721649484536,"SCHUNT_PWD","E64"
"1126","LM0275","IQV","E6",320000,7,99.5876288659794,"SCHUNT_PWD","E64"
"1127","LM0275","ISY","E6",59352.5179856115,8,98.659793814433,"SCHUNT_PWD","E64"
"1128","LM0275","DHT","E6",NA,9,NA,"SCHUNT_PWD","E64"
"1129","LM0275","PTY","E6",NA,10,NA,"SCHUNT_PWD","E64"
"1130","LM0275","FOS","E6",NA,11,NA,"SCHUNT_PWD","E64"
"1131","LM0276","NTZ","E6",0,0,100,"STRA_STRA","E64"
"1132","LM0276","CRZ","E6",NA,1,99.958864664747,"STRA_STRA","E64"
"1133","LM0276","ELO","E6",NA,2,101.234060057589,"STRA_STRA","E64"
"1134","LM0276","FHS","E6",0,3,105.594405594406,"STRA_STRA","E64"
"1135","LM0276","BGX","E6",0,4,103.455368161251,"STRA_STRA","E64"
"1136","LM0276","ADJ","E6",161676.646706587,5,97.614150555327,"STRA_STRA","E64"
"1137","LM0276","DJK","E6",418367.346938776,6,106.951871657754,"STRA_STRA","E64"
"1138","LM0276","HJP","E6",89655.1724137931,7,109.502262443439,"STRA_STRA","E64"
"1139","LM0276","GWZ","E6",55350.5535055351,8,112.176059234883,"STRA_STRA","E64"
"1140","LM0276","LVX","E6",NA,9,NA,"STRA_STRA","E64"
"1141","LM0276","IQT","E6",NA,10,NA,"STRA_STRA","E64"
"1142","LM0276","KPU","E6",NA,11,NA,"STRA_STRA","E64"
"1143","LM0277","DMX","E6",0,0,100,"BUSNA_STRA","E64"
"1144","LM0277","EXY","E6",NA,1,100.464876033058,"BUSNA_STRA","E64"
"1145","LM0277","BIZ","E6",NA,2,95.8161157024793,"BUSNA_STRA","E64"
"1146","LM0277","LPY","E6",0,3,95.3512396694215,"BUSNA_STRA","E64"
"1147","LM0277","HMV","E6",13020.8333333333,4,94.0082644628099,"BUSNA_STRA","E64"
"1148","LM0277","IMZ","E6",131147.540983607,5,89.1528925619835,"BUSNA_STRA","E64"
"1149","LM0277","JVW","E6",494382.02247191,6,99.2768595041322,"BUSNA_STRA","E64"
"1150","LM0277","IRW","E6",172222.222222222,7,101.342975206612,"BUSNA_STRA","E64"
"1151","LM0277","CLP","E6",31779.6610169492,8,101.239669421488,"BUSNA_STRA","E64"
"1152","LM0277","DVX","E6",NA,9,NA,"BUSNA_STRA","E64"
"1153","LM0277","ASW","E6",NA,10,NA,"BUSNA_STRA","E64"
"1154","LM0277","EHO","E6",NA,11,NA,"BUSNA_STRA","E64"
"1155","LM0278","CPQ","E6",0,0,100,"SCHUNT_PWD","E64"
"1156","LM0278","IKU","E6",NA,1,98.9167616875713,"SCHUNT_PWD","E64"
"1157","LM0278","GJK","E6",NA,2,100.057012542759,"SCHUNT_PWD","E64"
"1158","LM0278","EGJ","E6",0,3,101.539338654504,"SCHUNT_PWD","E64"
"1159","LM0278","FGN","E6",4385.9649122807,4,97.3204104903079,"SCHUNT_PWD","E64"
"1160","LM0278","BLV","E6",234848.484848485,5,99.3158494868871,"SCHUNT_PWD","E64"
"1161","LM0278","KQU","E6",462121.212121212,6,99.1448118586089,"SCHUNT_PWD","E64"
"1162","LM0278","COS","E6",519886.363636364,7,101.026225769669,"SCHUNT_PWD","E64"
"1163","LM0278","MUZ","E6",128099.173553719,8,104.960091220068,"SCHUNT_PWD","E64"
"1164","LM0278","MUY","E6",NA,9,NA,"SCHUNT_PWD","E64"
"1165","LM0278","QXY","E6",NA,10,NA,"SCHUNT_PWD","E64"
"1166","LM0278","AHW","E6",NA,11,NA,"SCHUNT_PWD","E64"
"1167","LM0279","NPZ","E6",0,0,100,"BUSNA_BUSNA","E64"
"1168","LM0279","JOR","E6",NA,1,97.7661950856292,"BUSNA_BUSNA","E64"
"1169","LM0279","KPR","E6",NA,2,99.9255398361876,"BUSNA_BUSNA","E64"
"1170","LM0279","BIU","E6",0,3,95.3090096798213,"BUSNA_BUSNA","E64"
"1171","LM0279","CPZ","E6",0,4,90.6180193596426,"BUSNA_BUSNA","E64"
"1172","LM0279","DNV","E6",34090.9090909091,5,92.553983618764,"BUSNA_BUSNA","E64"
"1173","LM0279","OSU","E6",245000,6,98.5107967237528,"BUSNA_BUSNA","E64"
"1174","LM0279","GRS","E6",47169.8113207547,7,101.861504095309,"BUSNA_BUSNA","E64"
"1175","LM0279","HLN","E6",NA,8,107.371556217424,"BUSNA_BUSNA","E64"
"1176","LM0279","JXY","E6",NA,9,NA,"BUSNA_BUSNA","E64"
"1177","LM0279","BHW","E6",NA,10,NA,"BUSNA_BUSNA","E64"
"1178","LM0279","DVY","E6",NA,11,NA,"BUSNA_BUSNA","E64"
"1179","LM0280","CJR","E6",0,0,100,"SCHUNT_SCHUNT","E64"
"1180","LM0280","HKQ","E6",NA,1,99.4485294117647,"SCHUNT_SCHUNT","E64"
"1181","LM0280","LNS","E6",NA,2,100.857843137255,"SCHUNT_SCHUNT","E64"
"1182","LM0280","FLO","E6",0,3,94.6691176470588,"SCHUNT_SCHUNT","E64"
"1183","LM0280","FNT","E6",0,4,98.9583333333333,"SCHUNT_SCHUNT","E64"
"1184","LM0280","KLR","E6",18018.018018018,5,101.776960784314,"SCHUNT_SCHUNT","E64"
"1185","LM0280","EPX","E6",79861.1111111111,6,103.186274509804,"SCHUNT_SCHUNT","E64"
"1186","LM0280","BIT","E6",48507.4626865672,7,99.9387254901961,"SCHUNT_SCHUNT","E64"
"1187","LM0280","BCT","E6",81967.2131147541,8,98.7132352941176,"SCHUNT_SCHUNT","E64"
"1188","LM0280","BKO","E6",NA,9,NA,"SCHUNT_SCHUNT","E64"
"1189","LM0280","APZ","E6",NA,10,NA,"SCHUNT_SCHUNT","E64"
"1190","LM0280","AMX","E6",NA,11,NA,"SCHUNT_SCHUNT","E64"
"1191","LM0281","HLS","E6",53703.7037037037,0,100,"BUSNA_BUSNA","E64"
"1192","LM0281","JMN","E6",NA,1,97.0853573907009,"BUSNA_BUSNA","E64"
"1193","LM0281","HSY","E6",NA,2,97.7099236641221,"BUSNA_BUSNA","E64"
"1194","LM0281","JUY","E6",60606.0606060606,3,98.265093684941,"BUSNA_BUSNA","E64"
"1195","LM0281","DYZ","E6",11363.6363636364,4,96.2526023594726,"BUSNA_BUSNA","E64"
"1196","LM0281","KRT","E6",86206.8965517241,5,97.5017349063151,"BUSNA_BUSNA","E64"
"1197","LM0281","JKX","E6",194029.850746269,6,96.6689798750867,"BUSNA_BUSNA","E64"
"1198","LM0281","DMS","E6",43981.4814814815,7,102.498265093685,"BUSNA_BUSNA","E64"
"1199","LM0281","BCP","E6",19503.5460992908,8,96.1832061068702,"BUSNA_BUSNA","E64"
"1200","LM0281","ABF","E6",NA,9,NA,"BUSNA_BUSNA","E64"
"1201","LM0281","FIJ","E6",NA,10,NA,"BUSNA_BUSNA","E64"
"1202","LM0281","PST","E6",NA,11,NA,"BUSNA_BUSNA","E64"
"1203","LM0282","BCF","E6",0,0,100,"STRA_STRA","E64"
"1204","LM0282","EOS","E6",NA,1,97.8618421052632,"STRA_STRA","E64"
"1205","LM0282","LST","E6",NA,2,83.7171052631579,"STRA_STRA","E64"
"1206","LM0282","EQV","E6",0,3,100.616776315789,"STRA_STRA","E64"
"1207","LM0282","FKU","E6",29545.4545454545,4,97.3273026315789,"STRA_STRA","E64"
"1208","LM0282","DST","E6",327586.206896552,5,97.4095394736842,"STRA_STRA","E64"
"1209","LM0282","JPU","E6",660596.026490066,6,100.246710526316,"STRA_STRA","E64"
"1210","LM0282","GVW","E6",141304.347826087,7,104.810855263158,"STRA_STRA","E64"
"1211","LM0282","FXZ","E6",85820.895522388,8,104.029605263158,"STRA_STRA","E64"
"1212","LM0282","AQT","E6",NA,9,NA,"STRA_STRA","E64"
"1213","LM0282","GLX","E6",NA,10,NA,"STRA_STRA","E64"
"1214","LM0282","IJN","E6",NA,11,NA,"STRA_STRA","E64"
"1215","LM0283","BDR","E6",64393.9393939394,0,100,"PWD_PWD","E64"
"1216","LM0283","DLY","E6",NA,1,96.1056105610561,"PWD_PWD","E64"
"1217","LM0283","DHX","E6",NA,2,95.7095709570957,"PWD_PWD","E64"
"1218","LM0283","JTY","E6",0,3,97.5577557755775,"PWD_PWD","E64"
"1219","LM0283","GUY","E6",0,4,96.4356435643564,"PWD_PWD","E64"
"1220","LM0283","BSV","E6",325000,5,93.7293729372937,"PWD_PWD","E64"
"1221","LM0283","ABC","E6",1791666.66666667,6,95.8415841584158,"PWD_PWD","E64"
"1222","LM0283","EFX","E6",411290.322580645,7,94.6534653465346,"PWD_PWD","E64"
"1223","LM0283","AFQ","E6",229166.666666667,8,93.7953795379538,"PWD_PWD","E64"
"1224","LM0283","HOT","E6",NA,9,NA,"PWD_PWD","E64"
"1225","LM0283","DFS","E6",NA,10,NA,"PWD_PWD","E64"
"1226","LM0283","COU","E6",NA,11,NA,"PWD_PWD","E64"
"1227","LM0284","BGH","E6",183510.638297872,0,100,"STRA_BUSNA","E64"
"1228","LM0284","AEK","E6",NA,1,101.625638643753,"STRA_BUSNA","E64"
"1229","LM0284","DEX","E6",NA,2,92.986530422666,"STRA_BUSNA","E64"
"1230","LM0284","HKO","E6",3521.12676056338,3,96.6093822573154,"STRA_BUSNA","E64"
"1231","LM0284","LMN","E6",61363.6363636364,4,93.4509986065954,"STRA_BUSNA","E64"
"1232","LM0284","AMP","E6",392857.142857143,5,88.0631676730144,"STRA_BUSNA","E64"
"1233","LM0284","DIO","E6",776315.789473684,6,88.7598699489085,"STRA_BUSNA","E64"
"1234","LM0284","CRV","E6",456250,7,94.4728286112401,"STRA_BUSNA","E64"
"1235","LM0284","NUZ","E6",51785.7142857143,8,92.0575940548072,"STRA_BUSNA","E64"
"1236","LM0284","DHO","E6",NA,9,NA,"STRA_BUSNA","E64"
"1237","LM0284","EIV","E6",NA,10,NA,"STRA_BUSNA","E64"
"1238","LM0284","PSX","E6",NA,11,NA,"STRA_BUSNA","E64"
"1239","LM0285","BDK","E6",0,0,100,"PWD_PWD","E64"
"1240","LM0285","BMQ","E6",NA,1,95.9798994974874,"PWD_PWD","E64"
"1241","LM0285","BEI","E6",NA,2,95.9798994974874,"PWD_PWD","E64"
"1242","LM0285","GQV","E6",0,3,95.2889447236181,"PWD_PWD","E64"
"1243","LM0285","BDS","E6",0,4,91.6457286432161,"PWD_PWD","E64"
"1244","LM0285","LOZ","E6",275000,5,86.9974874371859,"PWD_PWD","E64"
"1245","LM0285","BPV","E6",2559701.49253731,6,91.5201005025126,"PWD_PWD","E64"
"1246","LM0285","HKP","E6",370129.87012987,7,98.3040201005025,"PWD_PWD","E64"
"1247","LM0285","QSW","E6",NA,8,94.3467336683417,"PWD_PWD","E64"
"1248","LM0285","EIS","E6",NA,9,NA,"PWD_PWD","E64"
"1249","LM0285","DEQ","E6",NA,10,NA,"PWD_PWD","E64"
"1250","LM0285","LNO","E6",NA,11,NA,"PWD_PWD","E64"
"1251","LM0286","MOR","E6",0,0,100,"PWD_BUSNA","E64"
"1252","LM0286","EVX","E6",NA,1,99.7405966277562,"PWD_BUSNA","E64"
"1253","LM0286","ITY","E6",NA,2,100,"PWD_BUSNA","E64"
"1254","LM0286","CDR","E6",0,3,96.1738002594034,"PWD_BUSNA","E64"
"1255","LM0286","IPZ","E6",0,4,89.9481193255512,"PWD_BUSNA","E64"
"1256","LM0286","CDM","E6",284090.909090909,5,93.6446173800259,"PWD_BUSNA","E64"
"1257","LM0286","CHJ","E6",2050387.59689922,6,95.9792477302205,"PWD_BUSNA","E64"
"1258","LM0286","CDK","E6",142307.692307692,7,106.74448767834,"PWD_BUSNA","E64"
"1259","LM0286","GOW","E6",7109.00473933649,8,100.194552529183,"PWD_BUSNA","E64"
"1260","LM0286","GMU","E6",NA,9,NA,"PWD_BUSNA","E64"
"1261","LM0286","AIY","E6",NA,10,NA,"PWD_BUSNA","E64"
"1262","LM0286","KSY","E6",NA,11,NA,"PWD_BUSNA","E64"
"1263","LM0287","BET","E6",0,0,100,"BUSNA_PWD","E64"
"1264","LM0287","HSX","E6",NA,1,96.7188288743059,"BUSNA_PWD","E64"
"1265","LM0287","DJR","E6",NA,2,96.7188288743059,"BUSNA_PWD","E64"
"1266","LM0287","DJL","E6",0,3,95.4063604240283,"BUSNA_PWD","E64"
"1267","LM0287","JPT","E6",0,4,91.2165572942958,"BUSNA_PWD","E64"
"1268","LM0287","ADV","E6",56818.1818181818,5,86.7238768298839,"BUSNA_PWD","E64"
"1269","LM0287","GLQ","E6",988095.238095238,6,91.7718324078748,"BUSNA_PWD","E64"
"1270","LM0287","ADY","E6",218750,7,99.6971226653205,"BUSNA_PWD","E64"
"1271","LM0287","MPS","E6",31073.4463276836,8,99.5456839979808,"BUSNA_PWD","E64"
"1272","LM0287","GKO","E6",NA,9,NA,"BUSNA_PWD","E64"
"1273","LM0287","FGU","E6",NA,10,NA,"BUSNA_PWD","E64"
"1274","LM0287","GHK","E6",NA,11,NA,"BUSNA_PWD","E64"
"1275","LM0288","BHU","E6",90604.0268456376,0,100,"PWD_BUSNA","E64"
"1276","LM0288","HRX","E6",NA,1,97.2238288027762,"PWD_BUSNA","E64"
"1277","LM0288","BJW","E6",NA,2,97.6286871023713,"PWD_BUSNA","E64"
"1278","LM0288","FRU","E6",4032.25806451613,3,93.1174089068826,"PWD_BUSNA","E64"
