"Well","Fluor","Target","Content","Sample","Cq.Mean","Set.Point"
"G02","SYBR","IL-10","Cecum","LM0092",28.3584370145377,60
"G03","SYBR","IL-12","Cecum","LM0092",28.8257458113843,60
"G04","SYBR","IL-6","Cecum","LM0092",24.6808632684099,60
"G05","SYBR","IFN-g","Cecum","LM0092",22.6315574210899,60
"G06","SYBR","STAT6","Cecum","LM0092",24.3505057992581,60
"G07","SYBR","TGF-b","Cecum","LM0092",23.2259931092858,60
"G08","SYBR","Ppia","Pos Ctrl","LM0092",14.3693727455736,60
"G09","SYBR","Ppib","Pos Ctrl","LM0092",16.7094001071454,60
"G10","SYBR","CDC42","Pos Ctrl","LM0092",24.0230781703932,60
"H02","SYBR","IL-10","Cecum","LM0092",28.1090048222602,60
"H03","SYBR","IL-12","Cecum","LM0092",28.3214933656451,60
"H04","SYBR","IL-6","Cecum","LM0092",24.3025730943897,60
"H05","SYBR","IFN-g","Cecum","LM0092",22.0869855615226,60
"H06","SYBR","STAT6","Cecum","LM0092",24.1967855426037,60
"H07","SYBR","TGF-b","Cecum","LM0092",23.2365880138165,60
"H08","SYBR","Ppia","Pos Ctrl","LM0092",13.4254108036002,60
"H09","SYBR","Ppib","Pos Ctrl","LM0092",16.8852059250394,60
"H10","SYBR","CDC42","Pos Ctrl","LM0092",24.2647586237683,60
"A01","SYBR","CXCL9","Cecum","LM00C",28.0713509092665,60
"A02","SYBR","IL-10","Cecum","LM00C",31.2545218830828,60
"A03","SYBR","IL-12","Cecum","LM00C",27.7404081987439,60
"A04","SYBR","IL-6","Cecum","LM00C",26.1132287935435,60
"A05","SYBR","IFN-g","Cecum","LM00C",36.4839966521495,60
"A06","SYBR","STAT6","Cecum","LM00C",28.2947092049885,60
"A07","SYBR","TGF-b","Cecum","LM00C",28.9576440409696,60
"A08","SYBR","Ppia","Pos Ctrl","LM00C",29.5435528393865,60
"A09","SYBR","Ppib","Pos Ctrl","LM00C",23.8940225162407,60
"A10","SYBR","CDC42","Pos Ctrl","LM00C",25.0923260078344,60
"B01","SYBR","CXCL9","Cecum","LM00C",28.270853603631,60
"B02","SYBR","IL-10","Cecum","LM00C",29.8554038218134,60
"B03","SYBR","IL-12","Cecum","LM00C",26.4663357773199,60
"B04","SYBR","IL-6","Cecum","LM00C",25.6720560722865,60
"B05","SYBR","IFN-g","Cecum","LM00C",28.2348897139179,60
"B06","SYBR","STAT6","Cecum","LM00C",28.1487121717251,60
"B07","SYBR","TGF-b","Cecum","LM00C",28.3009931972849,60
"B08","SYBR","Ppia","Pos Ctrl","LM00C",20.668163354629,60
"B09","SYBR","Ppib","Pos Ctrl","LM00C",23.4371125011867,60
"B10","SYBR","CDC42","Pos Ctrl","LM00C",25.0893532464611,60
"C01","SYBR","CXCL9","Cecum","LM0027",26.3169855576699,60
"C02","SYBR","IL-10","Cecum","LM0027",35.5828029928738,60
"C03","SYBR","IL-12","Cecum","LM0027",25.1076627641106,60
"C04","SYBR","IL-6","Cecum","LM0027",25.454581163288,60
"C05","SYBR","IFN-g","Cecum","LM0027",29.8044077812692,60
"C06","SYBR","STAT6","Cecum","LM0027",25.5763711357375,60
"C07","SYBR","TGF-b","Cecum","LM0027",29.4030932002373,60
"C08","SYBR","Ppia","Pos Ctrl","LM0027",20.1071825754693,60
"C10","SYBR","CDC42","Pos Ctrl","LM0027",24.5643338371806,60
"D01","SYBR","CXCL9","Cecum","LM0027",26.3610182272761,60
"D02","SYBR","IL-10","Cecum","LM0027",33.4822117536117,60
"D03","SYBR","IL-12","Cecum","LM0027",25.1812515289044,60
"D04","SYBR","IL-6","Cecum","LM0027",25.4231794101497,60
"D05","SYBR","IFN-g","Cecum","LM0027",29.4622292097768,60
"D06","SYBR","STAT6","Cecum","LM0027",25.7311050183832,60
"D07","SYBR","TGF-b","Cecum","LM0027",29.3837566763341,60
"D08","SYBR","Ppia","Pos Ctrl","LM0027",20.0800702132285,60
"D09","SYBR","Ppib","Pos Ctrl","LM0027",22.6715076921897,60
"D10","SYBR","CDC42","Pos Ctrl","LM0027",24.3423948300862,60
"E01","SYBR","CXCL9","Cecum","LM0074",20.1158067000086,60
"E02","SYBR","IL-10","Cecum","LM0074",27.241413710114,60
"E03","SYBR","IL-12","Cecum","LM0074",25.7840860471887,60
"E04","SYBR","IL-6","Cecum","LM0074",24.924651484582,60
"E05","SYBR","IFN-g","Cecum","LM0074",23.4109756254236,60
"E06","SYBR","STAT6","Cecum","LM0074",25.8080898143022,60
"E07","SYBR","TGF-b","Cecum","LM0074",37.6565874426782,60
"E08","SYBR","Ppia","Pos Ctrl","LM0074",15.8250848931754,60
"E09","SYBR","Ppib","Pos Ctrl","LM0074",18.3664557113248,60
"E10","SYBR","CDC42","Pos Ctrl","LM0074",24.5287002053193,60
"F01","SYBR","CXCL9","Cecum","LM0074",20.1477746568693,60
"F02","SYBR","IL-10","Cecum","LM0074",27.2968301528205,60
"F03","SYBR","IL-12","Cecum","LM0074",26.628849781048,60
"F04","SYBR","IL-6","Cecum","LM0074",37.7478314167743,60
"F05","SYBR","IFN-g","Cecum","LM0074",23.293498396593,60
"F06","SYBR","STAT6","Cecum","LM0074",25.4926652146125,60
"F07","SYBR","TGF-b","Cecum","LM0074",23.5144244251136,60
"F08","SYBR","Ppia","Pos Ctrl","LM0074",15.699147747664,60
"F09","SYBR","Ppib","Pos Ctrl","LM0074",18.4979188736646,60
"F10","SYBR","CDC42","Pos Ctrl","LM0074",24.5245403253545,60
"G01","SYBR","CXCL9","Cecum","LM0095",21.2267681567326,60
"G02","SYBR","IL-10","Cecum","LM0095",29.3244716426173,60
"G03","SYBR","IL-12","Cecum","LM0095",30.7065383199431,60
"G04","SYBR","IL-6","Cecum","LM0095",29.1255598798252,60
"G05","SYBR","IFN-g","Cecum","LM0095",39.1996575601563,60
"G06","SYBR","STAT6","Cecum","LM0095",30.3352693535303,60
"G07","SYBR","TGF-b","Cecum","LM0095",26.09511184392,60
"G08","SYBR","Ppia","Pos Ctrl","LM0095",18.1639505721808,60
"G09","SYBR","Ppib","Pos Ctrl","LM0095",20.4223078017786,60
"G10","SYBR","CDC42","Pos Ctrl","LM0095",28.3757042778575,60
"H01","SYBR","CXCL9","Cecum","LM0095",21.3790248967072,60
"H02","SYBR","IL-10","Cecum","LM0095",28.9363711353531,60
"H03","SYBR","IL-12","Cecum","LM0095",30.853744414042,60
"H04","SYBR","IL-6","Cecum","LM0095",29.3967163536657,60
"H05","SYBR","IFN-g","Cecum","LM0095",25.3673517549453,60
"H06","SYBR","STAT6","Cecum","LM0095",30.5917064046444,60
"H07","SYBR","TGF-b","Cecum","LM0095",26.4890723766203,60
"H08","SYBR","Ppia","Pos Ctrl","LM0095",18.62135699172,60
"H09","SYBR","Ppib","Pos Ctrl","LM0095",21.0267056129599,60
"H10","SYBR","CDC42","Pos Ctrl","LM0095",28.4854972377598,60
"A01","SYBR","CXCL9","Cecum","LM0023",26.5333452921824,60
"A02","SYBR","IL-10","Cecum","LM0023",26.5152451888169,60
"A03","SYBR","IL-12","Cecum","LM0023",29.1583544293952,60
"A04","SYBR","IL-6","Cecum","LM0023",27.6458242218888,60
"A05","SYBR","IFN-g","Cecum","LM0023",28.9165977952513,60
"A06","SYBR","STAT6","Cecum","LM0023",23.4958304930785,60
"A07","SYBR","TGF-b","Cecum","LM0023",23.0652270403452,60
"A08","SYBR","Ppia","Pos Ctrl","LM0023",15.3416187826906,60
"A09","SYBR","Ppib","Pos Ctrl","LM0023",17.6506359764248,60
"A10","SYBR","CDC42","Pos Ctrl","LM0023",24.6964431062962,60
"B01","SYBR","CXCL9","Cecum","LM0023",27.9533625668667,60
"B02","SYBR","IL-10","Cecum","LM0023",27.8410258211392,60
"B03","SYBR","IL-12","Cecum","LM0023",30.0519884448366,60
"B04","SYBR","IL-6","Cecum","LM0023",27.6322014078111,60
"B05","SYBR","IFN-g","Cecum","LM0023",28.8780351853941,60
"B06","SYBR","STAT6","Cecum","LM0023",23.2851347231933,60
"B07","SYBR","TGF-b","Cecum","LM0023",22.3677416644934,60
"B08","SYBR","Ppia","Pos Ctrl","LM0023",14.8128796754428,60
"B09","SYBR","Ppib","Pos Ctrl","LM0023",17.1237607893439,60
"B10","SYBR","CDC42","Pos Ctrl","LM0023",24.1203787172514,60
"C01","SYBR","CXCL9","Cecum","LM0024",25.0749760337549,60
"C02","SYBR","IL-10","Cecum","LM0024",34.1288583295813,60
"C03","SYBR","IL-12","Cecum","LM0024",33.2880366156977,60
"C04","SYBR","IL-6","Cecum","LM0024",26.165725986464,60
"C05","SYBR","IFN-g","Cecum","LM0024",27.7116607221329,60
"C06","SYBR","STAT6","Cecum","LM0024",24.8539663200684,60
"C07","SYBR","TGF-b","Cecum","LM0024",26.3031181790868,60
"C08","SYBR","Ppia","Pos Ctrl","LM0024",18.5072477080278,60
"C09","SYBR","Ppib","Pos Ctrl","LM0024",20.799281116883,60
"C10","SYBR","CDC42","Pos Ctrl","LM0024",23.9103094351518,60
"D01","SYBR","CXCL9","Cecum","LM0024",24.680107300594,60
"D02","SYBR","IL-10","Cecum","LM0024",33.3244794223503,60
"D03","SYBR","IL-12","Cecum","LM0024",33.1189150595519,60
"D04","SYBR","IL-6","Cecum","LM0024",26.8298949619926,60
"D05","SYBR","IFN-g","Cecum","LM0024",28.7818940302244,60
"D06","SYBR","STAT6","Cecum","LM0024",25.4176148976785,60
"D07","SYBR","TGF-b","Cecum","LM0024",26.2758981352771,60
"D08","SYBR","Ppia","Pos Ctrl","LM0024",18.488725905478,60
"D09","SYBR","Ppib","Pos Ctrl","LM0024",20.7663579371673,60
"D10","SYBR","CDC42","Pos Ctrl","LM0024",23.6132488314366,60
"E01","SYBR","CXCL9","Cecum","LM0025",32.2976380035354,60
"E02","SYBR","IL-10","Cecum","LM0025",37.214698817017,60
"E03","SYBR","IL-12","Cecum","LM0025",31.364021609955,60
"E04","SYBR","IL-6","Cecum","LM0025",26.3579675954176,60
"E05","SYBR","IFN-g","Cecum","LM0025",31.4472350865792,60
"E06","SYBR","STAT6","Cecum","LM0025",23.8334558710054,60
"E07","SYBR","TGF-b","Cecum","LM0025",29.5321097903002,60
"E08","SYBR","Ppia","Pos Ctrl","LM0025",18.4152648337995,60
"E09","SYBR","Ppib","Pos Ctrl","LM0025",21.7272307261577,60
"E10","SYBR","CDC42","Pos Ctrl","LM0025",22.4928422111237,60
"F01","SYBR","CXCL9","Cecum","LM0025",32.6616760371706,60
"F02","SYBR","IL-10","Cecum","LM0025",36.0593136069804,60
"F03","SYBR","IL-12","Cecum","LM0025",28.8109628025772,60
"F04","SYBR","IL-6","Cecum","LM0025",26.0190741777021,60
"F05","SYBR","IFN-g","Cecum","LM0025",30.6040451650266,60
"F06","SYBR","STAT6","Cecum","LM0025",23.6510722187178,60
"F07","SYBR","TGF-b","Cecum","LM0025",29.1670868044733,60
"F08","SYBR","Ppia","Pos Ctrl","LM0025",18.7431684920026,60
"F09","SYBR","Ppib","Pos Ctrl","LM0025",21.2731268287432,60
"F10","SYBR","CDC42","Pos Ctrl","LM0025",22.2162642941942,60
"G01","SYBR","CXCL9","Cecum","LM0026",24.1966380247593,60
"G02","SYBR","IL-10","Cecum","LM0026",28.1603598375945,60
"G03","SYBR","IL-12","Cecum","LM0026",30.5904439390821,60
"G04","SYBR","IL-6","Cecum","LM0026",29.0566658495268,60
"G05","SYBR","IFN-g","Cecum","LM0026",25.7183438923545,60
"G06","SYBR","STAT6","Cecum","LM0026",23.5798157718868,60
"G07","SYBR","TGF-b","Cecum","LM0026",22.5583696081259,60
"G08","SYBR","Ppia","Pos Ctrl","LM0026",14.4483641022387,60
"G09","SYBR","Ppib","Pos Ctrl","LM0026",16.3546417175788,60
"G10","SYBR","CDC42","Pos Ctrl","LM0026",23.4569850829242,60
"H01","SYBR","CXCL9","Cecum","LM0026",24.4388623378137,60
"H02","SYBR","IL-10","Cecum","LM0026",27.6638867308386,60
"H03","SYBR","IL-12","Cecum","LM0026",29.155018965868,60
"H04","SYBR","IL-6","Cecum","LM0026",28.3665690566524,60
"H05","SYBR","IFN-g","Cecum","LM0026",25.2095145607576,60
"H06","SYBR","STAT6","Cecum","LM0026",23.580964446995,60
"H07","SYBR","TGF-b","Cecum","LM0026",22.93534852263,60
"H08","SYBR","Ppia","Pos Ctrl","LM0026",14.9031258481533,60
"H09","SYBR","Ppib","Pos Ctrl","LM0026",16.7525708777752,60
"H10","SYBR","CDC42","Pos Ctrl","LM0026",23.8435285564518,60
"A01","SYBR","CXCL9","Cecum","LM0036",27.7096273342634,60
"A02","SYBR","IL-10","Cecum","LM0036",36.5497037363443,60
"A03","SYBR","IL-12","Cecum","LM0036",27.3721714674425,60
"A04","SYBR","IL-6","Cecum","LM0036",24.6534975270061,60
"A05","SYBR","IFN-y","Cecum","LM0036",24.701437915511,60
"A06","SYBR","STAT6","Cecum","LM0036",25.4540666755893,60
"A07","SYBR","TGF-b","Cecum","LM0036",27.0701113957339,60
"A08","SYBR","Ppia","Pos Ctrl","LM0036",19.2713655989695,60
"A09","SYBR","Ppip","Pos Ctrl","LM0036",21.5398390335652,60
"B01","SYBR","CXCL9","Cecum","LM0036",27.6546829516916,60
"B02","SYBR","IL-10","Cecum","LM0036",39.5550105086702,60
"B03","SYBR","IL-12","Cecum","LM0036",30.1768215463992,60
"B04","SYBR","IL-6","Cecum","LM0036",25.2790670793593,60
"B05","SYBR","IFN-y","Cecum","LM0036",24.6222077759126,60
"B06","SYBR","STAT6","Cecum","LM0036",25.2653096315321,60
"B07","SYBR","TGF-b","Cecum","LM0036",26.0740006851677,60
"B08","SYBR","Ppia","Pos Ctrl","LM0036",19.092469100757,60
"B09","SYBR","Ppip","Pos Ctrl","LM0036",21.0882517960789,60
"B10","SYBR","CDC42","Pos Ctrl","LM0036",24.2489388566243,60
"C01","SYBR","CXCL9","Cecum","LM0037",30.1959665589666,60
"C03","SYBR","IL-12","Cecum","LM0037",37.4019366209904,60
"C04","SYBR","IL-6","Cecum","LM0037",30.7088093090106,60
"C05","SYBR","IFN-y","Cecum","LM0037",33.9308616121901,60
"C06","SYBR","STAT6","Cecum","LM0037",33.9208142045984,60
"C08","SYBR","Ppia","Pos Ctrl","LM0037",23.4559959321672,60
"C09","SYBR","Ppip","Pos Ctrl","LM0037",24.2526272721327,60
"C10","SYBR","CDC42","Pos Ctrl","LM0037",28.2695695090987,60
"D01","SYBR","CXCL9","Cecum","LM0037",30.4160327958596,60
"D02","SYBR","IL-10","Cecum","LM0037",34.215449774151,60
"D03","SYBR","IL-12","Cecum","LM0037",35.2111942639801,60
"D04","SYBR","IL-6","Cecum","LM0037",30.1777595725222,60
"D05","SYBR","IFN-y","Cecum","LM0037",31.7278190449634,60
"D06","SYBR","STAT6","Cecum","LM0037",32.5144052575927,60
"D07","SYBR","TGF-b","Cecum","LM0037",31.6811371429379,60
"D08","SYBR","Ppia","Pos Ctrl","LM0037",23.2432523445428,60
"D09","SYBR","Ppip","Pos Ctrl","LM0037",24.2232360354738,60
"D10","SYBR","CDC42","Pos Ctrl","LM0037",28.8423138452896,60
"E01","SYBR","CXCL9","Cecum","LM0038",35.7814981977346,60
"E02","SYBR","IL-10","Cecum","LM0038",34.2318603837418,60
"E03","SYBR","IL-12","Cecum","LM0038",29.1221561169631,60
"E04","SYBR","IL-6","Cecum","LM0038",26.1049089812031,60
"E05","SYBR","IFN-y","Cecum","LM0038",25.0432485785076,60
"E06","SYBR","STAT6","Cecum","LM0038",24.9743016391024,60
"E07","SYBR","TGF-b","Cecum","LM0038",27.5625957548358,60
"E08","SYBR","Ppia","Pos Ctrl","LM0038",19.3015843011789,60
"E09","SYBR","Ppip","Pos Ctrl","LM0038",21.9309263549462,60
"E10","SYBR","CDC42","Pos Ctrl","LM0038",23.9630595036577,60
"F01","SYBR","CXCL9","Cecum","LM0038",27.1998948694561,60
"F02","SYBR","IL-10","Cecum","LM0038",32.8403740174545,60
"F03","SYBR","IL-12","Cecum","LM0038",27.1856507051502,60
"F04","SYBR","IL-6","Cecum","LM0038",25.653022810422,60
"F05","SYBR","IFN-y","Cecum","LM0038",25.575237626483,60
"F06","SYBR","STAT6","Cecum","LM0038",24.9557391771325,60
"F07","SYBR","TGF-b","Cecum","LM0038",30.3076534053936,60
"F08","SYBR","Ppia","Pos Ctrl","LM0038",19.4160577962055,60
"F09","SYBR","Ppip","Pos Ctrl","LM0038",21.7774283982839,60
"F10","SYBR","CDC42","Pos Ctrl","LM0038",24.3549708621842,60
"G01","SYBR","CXCL9","Cecum","LM0039",22.4119125501141,60
"G02","SYBR","IL-10","Cecum","LM0039",27.1972626544903,60
"G03","SYBR","IL-12","Cecum","LM0039",30.0882086318339,60
"G04","SYBR","IL-6","Cecum","LM0039",28.7011317467172,60
"G05","SYBR","IFN-y","Cecum","LM0039",22.8865810148356,60
"G06","SYBR","STAT6","Cecum","LM0039",26.151823842313,60
"G07","SYBR","TGF-b","Cecum","LM0039",23.6661517476595,60
"G08","SYBR","Ppia","Pos Ctrl","LM0039",21.789386339569,60
"G09","SYBR","Ppip","Pos Ctrl","LM0039",18.0361803676103,60
"G10","SYBR","CDC42","Pos Ctrl","LM0039",25.0824507817738,60
"H01","SYBR","CXCL9","Cecum","LM0039",21.5030674991176,60
"H02","SYBR","IL-10","Cecum","LM0039",26.2090556612298,60
"H03","SYBR","IL-12","Cecum","LM0039",29.4869029849203,60
"H04","SYBR","IL-6","Cecum","LM0039",28.4894256748554,60
"H05","SYBR","IFN-y","Cecum","LM0039",23.3695727101804,60
"H06","SYBR","STAT6","Cecum","LM0039",26.7167798484908,60
"H07","SYBR","TGF-b","Cecum","LM0039",24.418976620375,60
"H08","SYBR","Ppia","Pos Ctrl","LM0039",16.3729257844192,60
"H09","SYBR","Ppip","Pos Ctrl","LM0039",18.5672306755266,60
"H10","SYBR","CDC42","Pos Ctrl","LM0039",25.9015315163286,60
