"","EH_ID","pop","infHistory","counts"
"1175","LM_0279","challenge","E64:E64",NA
"1176","LM_0279","weight","E64:E64",NA
"1177","LM_0279","Wchange","E64:E64",NA
"1178","LM_0279","OPG","E64:E64",NA
"1179","LM_0279","Caecum","E64:E64",NA
"1180","LM_0279","delta","E64:E64",NA
"1181","LM_0279","CXCR3","E64:E64",NA
"1182","LM_0279","IRG6","E64:E64",NA
"1183","LM_0279","IL.12","E64:E64",NA
"1184","LM_0279","CD4","E64:E64",NA
"1185","LM_0279","Treg","E64:E64",NA
"1186","LM_0279","Div_Treg","E64:E64",NA
"1187","LM_0279","Treg17","E64:E64",NA
"1188","LM_0279","Treg_prop","E64:E64",NA
"1189","LM_0279","Th1","E64:E64",NA
"1190","LM_0279","Div_Th1","E64:E64",NA
"1191","LM_0279","Th17","E64:E64",NA
"1192","LM_0279","Div_Th17","E64:E64",NA
"1193","LM_0279","CD8","E64:E64",NA
"1194","LM_0279","Act_CD8","E64:E64",NA
"1195","LM_0279","Div_Act_CD8","E64:E64",NA
"1196","LM_0279","IFNy_CD4","E64:E64",NA
"1197","LM_0279","IL17A_CD4","E64:E64",NA
"1198","LM_0279","IFNy_CD8","E64:E64",NA
"1199","LM_0280","labels","E64:E64",NA
"1200","LM_0280","dpi","E64:E64",NA
"1201","LM_0280","Strain","E64:E64",NA
"1202","LM_0280","HybridStatus","E64:E64",NA
"1203","LM_0280","primary","E64:E64",NA
"1204","LM_0280","challenge","E64:E64",NA
"1205","LM_0280","weight","E64:E64",NA
"1206","LM_0280","Wchange","E64:E64",NA
"1207","LM_0280","OPG","E64:E64",NA
"1208","LM_0280","Caecum","E64:E64",NA
"1209","LM_0280","delta","E64:E64",NA
"1210","LM_0280","CXCR3","E64:E64",NA
"1211","LM_0280","IRG6","E64:E64",NA
"1212","LM_0280","IL.12","E64:E64",NA
"1213","LM_0280","CD4","E64:E64",NA
"1214","LM_0280","Treg","E64:E64",NA
"1215","LM_0280","Div_Treg","E64:E64",NA
"1216","LM_0280","Treg17","E64:E64",NA
"1217","LM_0280","Treg_prop","E64:E64",NA
"1218","LM_0280","Th1","E64:E64",NA
"1219","LM_0280","Div_Th1","E64:E64",NA
"1220","LM_0280","Th17","E64:E64",NA
"1221","LM_0280","Div_Th17","E64:E64",NA
"1222","LM_0280","CD8","E64:E64",NA
"1223","LM_0280","Act_CD8","E64:E64",NA
"1224","LM_0280","Div_Act_CD8","E64:E64",NA
"1225","LM_0280","IFNy_CD4","E64:E64",NA
"1226","LM_0280","IL17A_CD4","E64:E64",NA
"1227","LM_0280","IFNy_CD8","E64:E64",NA
"1228","LM_0282","labels","E64:E88",NA
"1229","LM_0282","dpi","E64:E88",NA
"1230","LM_0282","Strain","E64:E88",NA
"1231","LM_0282","HybridStatus","E64:E88",NA
"1232","LM_0282","primary","E64:E88",NA
"1233","LM_0282","challenge","E64:E88",NA
"1234","LM_0282","weight","E64:E88",NA
"1235","LM_0282","Wchange","E64:E88",NA
"1236","LM_0282","OPG","E64:E88",NA
"1237","LM_0282","Caecum","E64:E88",NA
"1238","LM_0282","delta","E64:E88",NA
"1239","LM_0282","CXCR3","E64:E88",NA
"1240","LM_0282","IRG6","E64:E88",NA
"1241","LM_0282","IL.12","E64:E88",NA
"1242","LM_0282","CD4","E64:E88",NA
"1243","LM_0282","Treg","E64:E88",NA
"1244","LM_0282","Div_Treg","E64:E88",NA
"1245","LM_0282","Treg17","E64:E88",NA
"1246","LM_0282","Treg_prop","E64:E88",NA
"1247","LM_0282","Th1","E64:E88",NA
"1248","LM_0282","Div_Th1","E64:E88",NA
"1249","LM_0282","Th17","E64:E88",NA
"1250","LM_0282","Div_Th17","E64:E88",NA
"1251","LM_0282","CD8","E64:E88",NA
"1252","LM_0282","Act_CD8","E64:E88",NA
"1253","LM_0282","Div_Act_CD8","E64:E88",NA
"1254","LM_0282","IFNy_CD4","E64:E88",NA
"1255","LM_0282","IL17A_CD4","E64:E88",NA
"1256","LM_0282","IFNy_CD8","E64:E88",NA
"1257","LM_0283","labels","E64:E88",NA
"1258","LM_0283","dpi","E64:E88",NA
"1259","LM_0283","Strain","E64:E88",NA
"1260","LM_0283","HybridStatus","E64:E88",NA
"1261","LM_0283","primary","E64:E88",NA
"1262","LM_0283","challenge","E64:E88",NA
"1263","LM_0283","weight","E64:E88",NA
"1264","LM_0283","Wchange","E64:E88",NA
"1265","LM_0283","OPG","E64:E88",NA
"1266","LM_0283","Caecum","E64:E88",NA
"1267","LM_0283","delta","E64:E88",NA
"1268","LM_0283","CXCR3","E64:E88",NA
"1269","LM_0283","IRG6","E64:E88",NA
"1270","LM_0283","IL.12","E64:E88",NA
"1271","LM_0283","CD4","E64:E88",NA
"1272","LM_0283","Treg","E64:E88",NA
"1273","LM_0283","Div_Treg","E64:E88",NA
"1274","LM_0283","Treg17","E64:E88",NA
"1275","LM_0283","Treg_prop","E64:E88",NA
"1276","LM_0283","Th1","E64:E88",NA
"1277","LM_0283","Div_Th1","E64:E88",NA
"1278","LM_0283","Th17","E64:E88",NA
"1279","LM_0283","Div_Th17","E64:E88",NA
"1280","LM_0283","CD8","E64:E88",NA
"1281","LM_0283","Act_CD8","E64:E88",NA
"1282","LM_0283","Div_Act_CD8","E64:E88",NA
"1283","LM_0283","IFNy_CD4","E64:E88",NA
"1284","LM_0283","IL17A_CD4","E64:E88",NA
"1285","LM_0283","IFNy_CD8","E64:E88",NA
"1286","LM_0284","labels","E64:E64",NA
"1287","LM_0284","dpi","E64:E64",NA
"1288","LM_0284","Strain","E64:E64",NA
"1289","LM_0284","HybridStatus","E64:E64",NA
"1290","LM_0284","primary","E64:E64",NA
"1291","LM_0284","challenge","E64:E64",NA
"1292","LM_0284","weight","E64:E64",NA
"1293","LM_0284","Wchange","E64:E64",NA
"1294","LM_0284","OPG","E64:E64",NA
"1295","LM_0284","Caecum","E64:E64",NA
"1296","LM_0284","delta","E64:E64",NA
"1297","LM_0284","CXCR3","E64:E64",NA
"1298","LM_0284","IRG6","E64:E64",NA
"1299","LM_0284","IL.12","E64:E64",NA
"1300","LM_0284","CD4","E64:E64",NA
"1301","LM_0284","Treg","E64:E64",NA
"1302","LM_0284","Div_Treg","E64:E64",NA
"1303","LM_0284","Treg17","E64:E64",NA
"1304","LM_0284","Treg_prop","E64:E64",NA
"1305","LM_0284","Th1","E64:E64",NA
"1306","LM_0284","Div_Th1","E64:E64",NA
"1307","LM_0284","Th17","E64:E64",NA
"1308","LM_0284","Div_Th17","E64:E64",NA
"1309","LM_0284","CD8","E64:E64",NA
"1310","LM_0284","Act_CD8","E64:E64",NA
"1311","LM_0284","Div_Act_CD8","E64:E64",NA
"1312","LM_0284","IFNy_CD4","E64:E64",NA
"1313","LM_0284","IL17A_CD4","E64:E64",NA
"1314","LM_0284","IFNy_CD8","E64:E64",NA
"1315","LM_0285","labels","E64:E64",NA
"1316","LM_0285","dpi","E64:E64",NA
"1317","LM_0285","Strain","E64:E64",NA
"1318","LM_0285","HybridStatus","E64:E64",NA
"1319","LM_0285","primary","E64:E64",NA
"1320","LM_0285","challenge","E64:E64",NA
"1321","LM_0285","weight","E64:E64",NA
"1322","LM_0285","Wchange","E64:E64",NA
"1323","LM_0285","OPG","E64:E64",NA
"1324","LM_0285","Caecum","E64:E64",NA
"1325","LM_0285","delta","E64:E64",NA
"1326","LM_0285","CXCR3","E64:E64",NA
"1327","LM_0285","IL.12","E64:E64",NA
"1328","LM_0285","CD4","E64:E64",NA
"1329","LM_0285","Treg","E64:E64",NA
"1330","LM_0285","Div_Treg","E64:E64",NA
"1331","LM_0285","Treg17","E64:E64",NA
"1332","LM_0285","Treg_prop","E64:E64",NA
"1333","LM_0285","Th1","E64:E64",NA
"1334","LM_0285","Div_Th1","E64:E64",NA
"1335","LM_0285","Th17","E64:E64",NA
"1336","LM_0285","Div_Th17","E64:E64",NA
"1337","LM_0285","CD8","E64:E64",NA
"1338","LM_0285","Act_CD8","E64:E64",NA
"1339","LM_0285","Div_Act_CD8","E64:E64",NA
"1340","LM_0285","IFNy_CD4","E64:E64",NA
"1341","LM_0285","IL17A_CD4","E64:E64",NA
"1342","LM_0285","IFNy_CD8","E64:E64",NA
"1343","LM_0286","labels","E64:E88",NA
"1344","LM_0286","dpi","E64:E88",NA
"1345","LM_0286","Strain","E64:E88",NA
"1346","LM_0286","HybridStatus","E64:E88",NA
"1347","LM_0286","primary","E64:E88",NA
"1348","LM_0286","challenge","E64:E88",NA
"1349","LM_0286","weight","E64:E88",NA
"1350","LM_0286","Wchange","E64:E88",NA
"1351","LM_0286","OPG","E64:E88",NA
"1352","LM_0286","Caecum","E64:E88",NA
"1353","LM_0286","delta","E64:E88",NA
"1354","LM_0286","CXCR3","E64:E88",NA
"1355","LM_0286","IRG6","E64:E88",NA
"1356","LM_0286","IL.12","E64:E88",NA
"1357","LM_0286","CD4","E64:E88",NA
"1358","LM_0286","Treg","E64:E88",NA
"1359","LM_0286","Div_Treg","E64:E88",NA
"1360","LM_0286","Treg17","E64:E88",NA
"1361","LM_0286","Treg_prop","E64:E88",NA
"1362","LM_0286","Th1","E64:E88",NA
"1363","LM_0286","Div_Th1","E64:E88",NA
"1364","LM_0286","Th17","E64:E88",NA
"1365","LM_0286","Div_Th17","E64:E88",NA
"1366","LM_0286","CD8","E64:E88",NA
"1367","LM_0286","Act_CD8","E64:E88",NA
"1368","LM_0286","Div_Act_CD8","E64:E88",NA
"1369","LM_0286","IFNy_CD4","E64:E88",NA
"1370","LM_0286","IL17A_CD4","E64:E88",NA
"1371","LM_0286","IFNy_CD8","E64:E88",NA
"1372","LM_0287","labels","E64:E64",NA
"1373","LM_0287","dpi","E64:E64",NA
"1374","LM_0287","Strain","E64:E64",NA
"1375","LM_0287","HybridStatus","E64:E64",NA
"1376","LM_0287","primary","E64:E64",NA
"1377","LM_0287","challenge","E64:E64",NA
"1378","LM_0287","weight","E64:E64",NA
"1379","LM_0287","Wchange","E64:E64",NA
"1380","LM_0287","OPG","E64:E64",NA
"1381","LM_0287","Caecum","E64:E64",NA
"1382","LM_0287","delta","E64:E64",NA
"1383","LM_0287","CXCR3","E64:E64",NA
"1384","LM_0287","IRG6","E64:E64",NA
"1385","LM_0287","CD4","E64:E64",NA
"1386","LM_0287","Treg","E64:E64",NA
"1387","LM_0287","Div_Treg","E64:E64",NA
"1388","LM_0287","Treg17","E64:E64",NA
"1389","LM_0287","Treg_prop","E64:E64",NA
"1390","LM_0287","Th1","E64:E64",NA
"1391","LM_0287","Div_Th1","E64:E64",NA
"1392","LM_0287","Th17","E64:E64",NA
"1393","LM_0287","Div_Th17","E64:E64",NA
"1394","LM_0287","CD8","E64:E64",NA
"1395","LM_0287","Act_CD8","E64:E64",NA
"1396","LM_0287","Div_Act_CD8","E64:E64",NA
"1397","LM_0287","IFNy_CD4","E64:E64",NA
"1398","LM_0287","IL17A_CD4","E64:E64",NA
"1399","LM_0287","IFNy_CD8","E64:E64",NA
"1400","LM_0288","labels","E64:E88",NA
"1401","LM_0288","dpi","E64:E88",NA
"1402","LM_0288","Strain","E64:E88",NA
"1403","LM_0288","HybridStatus","E64:E88",NA
"1404","LM_0288","primary","E64:E88",NA
"1405","LM_0288","challenge","E64:E88",NA
"1406","LM_0288","weight","E64:E88",NA
"1407","LM_0288","Wchange","E64:E88",NA
"1408","LM_0288","OPG","E64:E88",NA
"1409","LM_0288","Caecum","E64:E88",NA
"1410","LM_0288","delta","E64:E88",NA
"1411","LM_0288","CXCR3","E64:E88",NA
"1412","LM_0288","IRG6","E64:E88",NA
"1413","LM_0288","IL.12","E64:E88",NA
"1414","LM_0288","CD4","E64:E88",NA
"1415","LM_0288","Treg","E64:E88",NA
"1416","LM_0288","Div_Treg","E64:E88",NA
"1417","LM_0288","Treg17","E64:E88",NA
"1418","LM_0288","Treg_prop","E64:E88",NA
"1419","LM_0288","Th1","E64:E88",NA
"1420","LM_0288","Div_Th1","E64:E88",NA
"1421","LM_0288","Th17","E64:E88",NA
"1422","LM_0288","Div_Th17","E64:E88",NA
"1423","LM_0288","CD8","E64:E88",NA
"1424","LM_0288","Act_CD8","E64:E88",NA
"1425","LM_0288","Div_Act_CD8","E64:E88",NA
"1426","LM_0288","IFNy_CD4","E64:E88",NA
"1427","LM_0288","IL17A_CD4","E64:E88",NA
"1428","LM_0288","IFNy_CD8","E64:E88",NA
"1429","LM_0289","labels","E64:E88",NA
"1430","LM_0289","dpi","E64:E88",NA
"1431","LM_0289","Strain","E64:E88",NA
"1432","LM_0289","HybridStatus","E64:E88",NA
"1433","LM_0289","primary","E64:E88",NA
"1434","LM_0289","challenge","E64:E88",NA
"1435","LM_0289","weight","E64:E88",NA
"1436","LM_0289","Wchange","E64:E88",NA
"1437","LM_0289","OPG","E64:E88",NA
"1438","LM_0289","Caecum","E64:E88",NA
"1439","LM_0289","delta","E64:E88",NA
"1440","LM_0289","CXCR3","E64:E88",NA
"1441","LM_0289","IRG6","E64:E88",NA
"1442","LM_0289","IL.12","E64:E88",NA
"1443","LM_0289","CD4","E64:E88",NA
"1444","LM_0289","Treg","E64:E88",NA
"1445","LM_0289","Div_Treg","E64:E88",NA
"1446","LM_0289","Treg17","E64:E88",NA
"1447","LM_0289","Treg_prop","E64:E88",NA
"1448","LM_0289","Th1","E64:E88",NA
"1449","LM_0289","Div_Th1","E64:E88",NA
"1450","LM_0289","Th17","E64:E88",NA
"1451","LM_0289","Div_Th17","E64:E88",NA
"1452","LM_0289","CD8","E64:E88",NA
"1453","LM_0289","Act_CD8","E64:E88",NA
"1454","LM_0289","Div_Act_CD8","E64:E88",NA
"1455","LM_0289","IFNy_CD4","E64:E88",NA
"1456","LM_0289","IL17A_CD4","E64:E88",NA
"1457","LM_0289","IFNy_CD8","E64:E88",NA
"1458","LM_0291","labels","E64:E64",NA
"1459","LM_0291","dpi","E64:E64",NA
"1460","LM_0291","Strain","E64:E64",NA
"1461","LM_0291","HybridStatus","E64:E64",NA
"1462","LM_0291","primary","E64:E64",NA
"1463","LM_0291","challenge","E64:E64",NA
"1464","LM_0291","OPG","E64:E64",NA
"1465","LM_0291","Caecum","E64:E64",NA
"1466","LM_0291","delta","E64:E64",NA
"1467","LM_0291","CD4","E64:E64",NA
"1468","LM_0291","Treg","E64:E64",NA
"1469","LM_0291","Div_Treg","E64:E64",NA
"1470","LM_0291","Treg17","E64:E64",NA
"1471","LM_0291","Treg_prop","E64:E64",NA
"1472","LM_0291","Th1","E64:E64",NA
"1473","LM_0291","Div_Th1","E64:E64",NA
"1474","LM_0291","Th17","E64:E64",NA
"1475","LM_0291","Div_Th17","E64:E64",NA
"1476","LM_0291","CD8","E64:E64",NA
"1477","LM_0291","Act_CD8","E64:E64",NA
"1478","LM_0291","Div_Act_CD8","E64:E64",NA
"1479","LM_0291","IFNy_CD4","E64:E64",NA
"1480","LM_0291","IL17A_CD4","E64:E64",NA
"1481","LM_0291","IFNy_CD8","E64:E64",NA
"1482","LM_0292","labels","E64:E88",NA
"1483","LM_0292","dpi","E64:E88",NA
"1484","LM_0292","Strain","E64:E88",NA
"1485","LM_0292","HybridStatus","E64:E88",NA
"1486","LM_0292","primary","E64:E88",NA
"1487","LM_0292","challenge","E64:E88",NA
"1488","LM_0292","weight","E64:E88",NA
"1489","LM_0292","Wchange","E64:E88",NA
"1490","LM_0292","OPG","E64:E88",NA
"1491","LM_0292","Caecum","E64:E88",NA
"1492","LM_0292","delta","E64:E88",NA
"1493","LM_0292","CD4","E64:E88",NA
"1494","LM_0292","Treg","E64:E88",NA
"1495","LM_0292","Div_Treg","E64:E88",NA
"1496","LM_0292","Treg17","E64:E88",NA
"1497","LM_0292","Treg_prop","E64:E88",NA
"1498","LM_0292","Th1","E64:E88",NA
"1499","LM_0292","Div_Th1","E64:E88",NA
"1500","LM_0292","Th17","E64:E88",NA
"1501","LM_0292","Div_Th17","E64:E88",NA
"1502","LM_0292","CD8","E64:E88",NA
"1503","LM_0292","Act_CD8","E64:E88",NA
"1504","LM_0292","Div_Act_CD8","E64:E88",NA
"1505","LM_0292","IFNy_CD4","E64:E88",NA
"1506","LM_0292","IL17A_CD4","E64:E88",NA
"1507","LM_0292","IFNy_CD8","E64:E88",NA
"1508","LM_0294","labels","E64:E64",NA
"1509","LM_0294","dpi","E64:E64",NA
"1510","LM_0294","Strain","E64:E64",NA
"1511","LM_0294","HybridStatus","E64:E64",NA
"1512","LM_0294","primary","E64:E64",NA
"1513","LM_0294","challenge","E64:E64",NA
"1514","LM_0294","weight","E64:E64",NA
"1515","LM_0294","Wchange","E64:E64",NA
"1516","LM_0294","OPG","E64:E64",NA
"1517","LM_0294","Caecum","E64:E64",NA
"1518","LM_0294","delta","E64:E64",NA
"1519","LM_0294","CXCR3","E64:E64",NA
"1520","LM_0294","IRG6","E64:E64",NA
"1521","LM_0294","IL.12","E64:E64",NA
"1522","LM_0294","CD4","E64:E64",NA
"1523","LM_0294","Treg","E64:E64",NA
"1524","LM_0294","Div_Treg","E64:E64",NA
"1525","LM_0294","Treg17","E64:E64",NA
"1526","LM_0294","Treg_prop","E64:E64",NA
"1527","LM_0294","Th1","E64:E64",NA
"1528","LM_0294","Div_Th1","E64:E64",NA
"1529","LM_0294","Th17","E64:E64",NA
"1530","LM_0294","Div_Th17","E64:E64",NA
"1531","LM_0294","CD8","E64:E64",NA
"1532","LM_0294","Act_CD8","E64:E64",NA
"1533","LM_0294","Div_Act_CD8","E64:E64",NA
"1534","LM_0294","IFNy_CD4","E64:E64",NA
"1535","LM_0294","IL17A_CD4","E64:E64",NA
"1536","LM_0294","IFNy_CD8","E64:E64",NA
