EH_ID,labels,Expe,Neubauer1,Neubauer2,Neubauer3,Neubauer4,oocyst_mean,dilution_ml,OPG,dpi,weight,weight_dpi0,weightloss,Wchange,fecweight,Eimeria,X,X.1,X.2,X.3,X.4,Locality,Genome,Strain,IDD,Dam,Gen,Sir,IDS,Sir.1,Gen.1,Born,Fpar,LS,MM,FF,ID,PIN,Sex,Gen.2,Wean,BW10,BW20,Clip,Departure,NOTE,Parent1,Parent2,HybridStatus,ageAtdpi0expe1a,Batch,InfectionStrain,Mouse_subspecies,Mouse_strain,infection_isolate,Eimeria_species,mean_Neubauer,OPGstatus
LM0234,DMN,Expe005_2a,0,0,0,0,NA,1,0,0,28.55,28.55,0,100,"0,76",E88,,,NA,NA,NA, PWD x BUSNA , mus x mus ,PWD_BUSNA, SY ,2996,46, BUSNA , SY ,6113,60,2018-03-23,6,9,4,5, EX ,728, F , F1 , 1F ,4.31,"7,59", L2 ,NA,NA, PWD , BUSNA ,outbred,"15,4285714285714",1, E88 ,M.m.musculus F1,"M.m.musculus F1 
(PWD_BUSNA)",E88,E.falciformis,"4,25",positive
LM0235,MOY,Expe005_2a,55,48,68,58,NA,1,"397569,444444444",0,17.03,17.03,0,100,"0,8",E88,,,NA,NA,NA, PWD x BUSNA , mus x mus ,PWD_BUSNA, SY ,2996,46, BUSNA , SY ,6113,60,2018-03-23,6,9,4,5, EX ,728, F , F1 , 1F ,4.31,"7,59", L2 ,NA,NA, PWD , BUSNA ,outbred,"15,4285714285714",1, E88 ,M.m.musculus F1,"M.m.musculus F1 
(PWD_BUSNA)",E88,E.falciformis,0,negative
LM0236,ANT,Expe005_2a,0,0,0,0,NA,1,0,0,23.64,23.64,0,100,"0,93",E88,,,NA,NA,NA, PWD x BUSNA , mus x mus ,PWD_BUSNA, SY ,2996,46, BUSNA , SY ,6113,60,2018-03-23,6,9,4,5, EX ,728, F , F1 , 1F ,4.31,"7,59", L2 ,NA,NA, PWD , BUSNA ,outbred,"15,4285714285714",1, E88 ,M.m.musculus F1,"M.m.musculus F1 
(PWD_BUSNA)",E88,E.falciformis,0,negative
LM0237,BJN,Expe005_2a,0,0,0,0,NA,1,0,0,11.02,11.02,0,100,0,E88,,,NA,NA,NA, PWD x BUSNA , mus x mus ,PWD_BUSNA, SY ,2996,46, BUSNA , SY ,6113,60,2018-03-23,6,9,4,5, EX ,728, F , F1 , 1F ,4.31,"7,59", L2 ,NA,NA, PWD , BUSNA ,outbred,"15,4285714285714",1, E88 ,M.m.musculus F1,"M.m.musculus F1 
(PWD_BUSNA)",E88,E.falciformis,NA,na
LM0238,EUW,Expe005_2a,5,4,11,10,NA,1,"101351,351351351",0,15.31,15.31,0,100,"0,95",E88,,,NA,NA,NA, PWD x BUSNA , mus x mus ,PWD_BUSNA, SY ,2996,46, BUSNA , SY ,6113,60,2018-03-23,6,9,4,5, EX ,728, F , F1 , 1F ,4.31,"7,59", L2 ,NA,NA, PWD , BUSNA ,outbred,"15,4285714285714",1, E88 ,M.m.musculus F1,"M.m.musculus F1 
(PWD_BUSNA)",E88,E.falciformis,"1,25",positive
LM0239,TXZ,Expe005_2a,22,28,35,38,NA,1,"227777,777777778",0,16.84,16.84,0,100,"1,33",E88,,,NA,NA,NA, PWD x BUSNA , mus x mus ,PWD_BUSNA, SY ,2996,46, BUSNA , SY ,6113,60,2018-03-23,6,9,4,5, EX ,728, F , F1 , 1F ,4.31,"7,59", L2 ,NA,NA, PWD , BUSNA ,outbred,"15,4285714285714",1, E88 ,M.m.musculus F1,"M.m.musculus F1 
(PWD_BUSNA)",E88,E.falciformis,0,negative
LM0240,CSX,Expe005_2a,6,6,7,3,NA,1,"41353,3834586466",0,16.19,16.19,0,100,"1,14",E88,,,NA,NA,NA, STRA x SCHUNT , dom ,STRA_SCHUNT, SY ,5825,55, SCHUNT , SY ,3470,36,2018-03-21,3,11,7,4, EX ,710, M , F1 , 1M ,6.1,"11,95", P3 ,NA,NA, STRA , SCHUNT ,outbred,"15,7142857142857",1, E88 ,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E88,E.falciformis,0,negative
LM0241,IVW,Expe005_2a,9,8,7,9,NA,1,"105769,230769231",0,14.51,14.51,0,100,0,E88,,,NA,NA,NA, STRA x SCHUNT , dom ,STRA_SCHUNT, SY ,5825,55, SCHUNT , SY ,3470,36,2018-03-21,3,11,7,4, EX ,710, M , F1 , 1M ,6.1,"11,95", P3 ,NA,NA, STRA , SCHUNT ,outbred,"15,7142857142857",1, E88 ,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E88,E.falciformis,NA,na
LM0242,SUZ,Expe005_2a,0,0,0,0,NA,1,0,0,15.65,15.65,0,100,"0,71",E88,,,NA,NA,NA, STRA x SCHUNT , dom ,STRA_SCHUNT, SY ,5825,55, SCHUNT , SY ,3470,36,2018-03-21,3,11,7,4, EX ,710, M , F1 , 1M ,6.1,"11,95", P3 ,NA,NA, STRA , SCHUNT ,outbred,"15,7142857142857",1, E88 ,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E88,E.falciformis,"17,75",positive
LM0243,ILY,Expe005_2a,0,0,0,0,NA,1,0,0,18.58,18.58,0,100,"1,44",E88,,,NA,NA,NA, STRA x SCHUNT , dom ,STRA_SCHUNT, SY ,5825,55, SCHUNT , SY ,3470,36,2018-03-21,3,11,7,4, EX ,710, M , F1 , 1M ,6.1,"11,95", P3 ,NA,NA, STRA , SCHUNT ,outbred,"15,7142857142857",1, E88 ,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E88,E.falciformis,0,negative
LM0244,JMQ,Expe005_2a,0,0,0,0,NA,1,0,0,12.33,12.33,0,100,"1,51",E88,,,NA,NA,NA, STRA x SCHUNT , dom ,STRA_SCHUNT, SY ,5825,55, SCHUNT , SY ,3470,36,2018-03-21,3,11,7,4, EX ,710, M , F1 , 1M ,6.1,"11,95", P3 ,NA,NA, STRA , SCHUNT ,outbred,"15,7142857142857",1, E88 ,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E88,E.falciformis,0,negative
LM0245,CFJ,Expe005_2a,0,0,0,0,NA,1,0,0,16.71,16.71,0,100,0,E88,,,NA,NA,NA, STRA x SCHUNT , dom ,STRA_SCHUNT, SY ,5825,55, SCHUNT , SY ,3470,36,2018-03-21,3,11,7,4, EX ,710, M , F1 , 1M ,6.1,"11,95", P3 ,NA,NA, STRA , SCHUNT ,outbred,"15,7142857142857",1, E88 ,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E88,E.falciformis,NA,na
LM0246,AHJ,Expe005_2a,2,1,3,0,NA,1,18750,0,17.95,17.95,0,100,"1,33",E88,,,NA,NA,NA, STRA x SCHUNT , dom ,STRA_SCHUNT, SY ,5825,55, SCHUNT , SY ,3470,36,2018-03-21,3,11,7,4, EX ,710, M , F1 , 1M ,6.1,"11,95", P3 ,NA,NA, STRA , SCHUNT ,outbred,"15,7142857142857",1, E88 ,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E88,E.falciformis,1,positive
LM0247,ACP,Expe005_2a,6,3,4,5,NA,1,"42056,0747663551",0,25.21,25.21,0,100,0,E88,,,NA,NA,NA, STRA x SCHUNT , dom ,STRA_SCHUNT, SY ,5825,55, SCHUNT , SY ,3470,36,2018-03-21,3,11,7,4, EX ,710, M , F1 , 1M ,6.1,"11,95", P3 ,NA,NA, STRA , SCHUNT ,outbred,"15,7142857142857",1, E88 ,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E88,E.falciformis,NA,na
LM0248,JOT,Expe005_2a,5,2,5,15,NA,1,"53571,4285714286",0,17.99,17.99,0,100,"1,37",E88,,,NA,NA,NA, STRA x SCHUNT , dom ,STRA_SCHUNT, SY ,5825,55, SCHUNT , SY ,3470,36,2018-03-21,3,11,7,4, EX ,710, M , F1 , 1M ,6.1,"11,95", P3 ,NA,NA, STRA , SCHUNT ,outbred,"15,7142857142857",1, E88 ,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E88,E.falciformis,"7,75",positive
LM0249,FGZ,Expe005_2a,0,0,2,0,NA,1,"5882,35294117647",0,22.27,22.27,0,100,"0,59",E88,poop bloody,,NA,NA,NA, STRA x SCHUNT , dom ,STRA_SCHUNT, SY ,5825,55, SCHUNT , SY ,3470,36,2018-03-21,3,11,7,4, EX ,710, M , F1 , 1M ,6.1,"11,95", P3 ,NA,NA, STRA , SCHUNT ,outbred,"15,7142857142857",1, E88 ,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E88,E.falciformis,"40,25",positive
LM0250,CQW,Expe005_2a,0,0,0,0,NA,1,0,0,20.59,20.59,0,100,"0,85",E88,,,NA,NA,NA, STRA x SCHUNT , dom ,STRA_SCHUNT, SY ,5825,55, SCHUNT , SY ,3470,36,2018-03-21,3,11,7,4, EX ,710, M , F1 , 1M ,6.1,"11,95", P3 ,NA,NA, STRA , SCHUNT ,outbred,"15,7142857142857",1, E88 ,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E88,E.falciformis,0,negative
LM0251,BCK,Expe005_2a,0,0,0,0,NA,1,0,0,19.67,19.67,0,100,"1,8",E88,,,NA,NA,NA, STRA x SCHUNT , dom ,STRA_SCHUNT, SY ,5825,55, SCHUNT , SY ,3470,36,2018-03-21,3,11,7,4, EX ,710, M , F1 , 1M ,6.1,"11,95", P3 ,NA,NA, STRA , SCHUNT ,outbred,"15,7142857142857",1, E88 ,M.m.domesticus F1,"M.m.domesticus F1 
(STRA_SCHUNT)",E88,E.falciformis,7,positive
LM0252,LQW,Expe005_2a,0,0,0,0,NA,1,0,0,15.01,15.01,0,100,"1,19",E88,,,NA,NA,NA, STRA x BUSNA , dom x mus ,STRA_BUSNA, SY ,6346,55, BUSNA , SY ,6111,60,2018-03-07,2,5,2,3, EX ,660, F , F1 , 1F ,7.91,"10,95", L2 ,NA,NA, STRA , BUSNA ,hybrids,"17,7142857142857",1, E88 ,Hybrid,"Hybrid 
(STRA_BUSNA)",E88,E.falciformis,0,negative
LM0253,LMX,Expe005_2a,0,0,0,0,NA,1,0,0,11.08,11.08,0,100,"0,62",E88,soft feces,,NA,NA,NA, STRA x BUSNA , dom x mus ,STRA_BUSNA, SY ,6346,55, BUSNA , SY ,6111,60,2018-03-07,2,5,2,3, EX ,660, F , F1 , 1F ,7.91,"10,95", L2 ,NA,NA, STRA , BUSNA ,hybrids,"17,7142857142857",1, E88 ,Hybrid,"Hybrid 
(STRA_BUSNA)",E88,E.falciformis,60,positive
LM0254,ACN,Expe005_2a,0,0,0,0,NA,1,0,0,20.16,20.16,0,100,"0,94",E88,,,NA,NA,NA, STRA x BUSNA , dom x mus ,STRA_BUSNA, SY ,6346,55, BUSNA , SY ,6111,60,2018-03-07,2,5,2,3, EX ,660, F , F1 , 1F ,7.91,"10,95", L2 ,NA,NA, STRA , BUSNA ,hybrids,"17,7142857142857",1, E88 ,Hybrid,"Hybrid 
(STRA_BUSNA)",E88,E.falciformis,0,negative
LM0255,AKT,Expe005_2a,0,0,0,0,NA,"1,5",0,0,14.65,14.65,0,100,0,E88,,,NA,NA,NA, STRA x BUSNA , dom x mus ,STRA_BUSNA, SY ,6346,55, BUSNA , SY ,6111,60,2018-03-07,2,5,2,3, EX ,660, F , F1 , 1F ,7.91,"10,95", L2 ,NA,NA, STRA , BUSNA ,hybrids,"17,7142857142857",1, E88 ,Hybrid,"Hybrid 
(STRA_BUSNA)",E88,E.falciformis,NA,na
LM0256,FIM,Expe005_2a,0,0,0,0,NA,2,0,0,25.63,25.63,0,100,0,E88,,,NA,NA,NA, STRA x BUSNA , dom x mus ,STRA_BUSNA, SY ,6346,55, BUSNA , SY ,6111,60,2018-03-07,2,5,2,3, EX ,660, F , F1 , 1F ,7.91,"10,95", L2 ,NA,NA, STRA , BUSNA ,hybrids,"17,7142857142857",1, E88 ,Hybrid,"Hybrid 
(STRA_BUSNA)",E88,E.falciformis,NA,na
LM0257,CEN,Expe005_2a,24,29,32,28,NA,2,"63914,0271493213",0,19.57,19.57,0,100,0,E88,,,NA,NA,NA, STRA x BUSNA , dom x mus ,STRA_BUSNA, SY ,6346,55, BUSNA , SY ,6111,60,2018-03-07,2,5,2,3, EX ,660, F , F1 , 1F ,7.91,"10,95", L2 ,NA,NA, STRA , BUSNA ,hybrids,"17,7142857142857",1, E88 ,Hybrid,"Hybrid 
(STRA_BUSNA)",E88,E.falciformis,NA,na
LM0258,BMV,Expe005_2b,17,18,24,20,NA,2,"54258,2417582418",0,17.53,17.53,0,100,"0,5",E88,,,NA,NA,NA, STRA x BUSNA , dom x mus ,STRA_BUSNA, SY ,6346,55, BUSNA , SY ,6111,60,2018-03-07,2,5,2,3, EX ,660, F , F1 , 1F ,7.91,"10,95", L2 ,NA,NA, STRA , BUSNA ,hybrids,"17,7142857142857",1, E88 ,Hybrid,"Hybrid 
(STRA_BUSNA)",E88,E.falciformis,"7,75",positive
LM0259,EGM,Expe005_2b,14,13,12,18,NA,"1,5","44811,320754717",0,24.62,24.62,0,100,"1,73",E88,,,NA,NA,NA, STRA x BUSNA , dom x mus ,STRA_BUSNA, SY ,6346,55, BUSNA , SY ,6111,60,2018-03-07,2,5,2,3, EX ,660, F , F1 , 1F ,7.91,"10,95", L2 ,NA,NA, STRA , BUSNA ,hybrids,"17,7142857142857",1, E88 ,Hybrid,"Hybrid 
(STRA_BUSNA)",E88,E.falciformis,0,negative
LM0260,AEY,Expe005_2b,39,49,54,31,NA,1,"262121,212121212",0,20.11,20.11,0,100,"0,84",E88,,,NA,NA,NA, STRA x BUSNA , dom x mus ,STRA_BUSNA, SY ,6346,55, BUSNA , SY ,6111,60,2018-03-07,2,5,2,3, EX ,660, F , F1 , 1F ,7.91,"10,95", L2 ,NA,NA, STRA , BUSNA ,hybrids,"17,7142857142857",1, E88 ,Hybrid,"Hybrid 
(STRA_BUSNA)",E88,E.falciformis,"20,75",positive
LM0261,CNO,Expe005_2b,0,0,0,0,NA,1,0,0,15.38,15.38,0,100,"1,32",E88,,,NA,NA,NA, STRA x BUSNA , dom x mus ,STRA_BUSNA, SY ,6346,55, BUSNA , SY ,6111,60,2018-03-07,2,5,2,3, EX ,660, F , F1 , 1F ,7.91,"10,95", L2 ,NA,NA, STRA , BUSNA ,hybrids,"17,7142857142857",1, E88 ,Hybrid,"Hybrid 
(STRA_BUSNA)",E88,E.falciformis,0,negative
LM0262,CTU,Expe005_2b,18,13,23,14,NA,"1,5","41212,1212121212",0,15.24,15.24,0,100,"0,81",E88,,,NA,NA,NA, STRA x BUSNA , dom x mus ,STRA_BUSNA, SY ,6346,55, BUSNA , SY ,6111,60,2018-03-07,2,5,2,3, EX ,660, F , F1 , 1F ,7.91,"10,95", L2 ,NA,NA, STRA , BUSNA ,hybrids,"17,7142857142857",1, E88 ,Hybrid,"Hybrid 
(STRA_BUSNA)",E88,E.falciformis,0,negative
LM0263,FGS,Expe005_2b,0,0,1,0,NA,1,"1785,71428571429",0,18.47,18.47,0,100,"0,82",E88,,,NA,NA,NA, STRA x BUSNA , dom x mus ,STRA_BUSNA, SY ,6346,55, BUSNA , SY ,6111,60,2018-03-07,2,5,2,3, EX ,660, F , F1 , 1F ,7.91,"10,95", L2 ,NA,NA, STRA , BUSNA ,hybrids,"17,7142857142857",1, E88 ,Hybrid,"Hybrid 
(STRA_BUSNA)",E88,E.falciformis,"0,25",positive
LM0264,AQZ,Expe005_2b,0,0,0,0,NA,1,0,0,17.69,17.69,0,100,"0,94",E88,,,NA,NA,NA, PWD x SCHUNT , mus x dom ,PWD_SCHUNT, SY ,5681,42, SCHUNT , SY ,8172,37,2018-05-07,5,8,4,4, EX ,977, M , F1 , 1M ,5.64,"9,76", L3 ,NA,NA, PWD , SCHUNT ,hybrids,9,1, E88 ,Hybrid,"Hybrid 
(PWD_SCHUNT)",E88,E.falciformis,0,negative
LM0265,MPQ,Expe005_2b,0,0,0,0,NA,1,0,0,23.29,23.29,0,100,0,E88,,,NA,NA,NA, PWD x SCHUNT , mus x dom ,PWD_SCHUNT, SY ,5681,42, SCHUNT , SY ,8172,37,2018-05-07,5,8,4,4, EX ,977, M , F1 , 1M ,5.64,"9,76", L3 ,NA,NA, PWD , SCHUNT ,hybrids,9,1, E88 ,Hybrid,"Hybrid 
(PWD_SCHUNT)",E88,E.falciformis,NA,na
LM0266,CTY,Expe005_2b,0,0,2,1,NA,1,"7075,47169811321",0,18.04,18.04,0,100,0,E88,,,NA,NA,NA, PWD x SCHUNT , mus x dom ,PWD_SCHUNT, SY ,5681,42, SCHUNT , SY ,8172,37,2018-05-07,5,8,4,4, EX ,977, M , F1 , 1M ,5.64,"9,76", L3 ,NA,NA, PWD , SCHUNT ,hybrids,9,1, E88 ,Hybrid,"Hybrid 
(PWD_SCHUNT)",E88,E.falciformis,NA,na
LM0267,APV,Expe005_2b,25,19,24,28,NA,1,"205128,205128205",0,26.73,26.73,0,100,"1,65",E88,,,NA,NA,NA, PWD x SCHUNT , mus x dom ,PWD_SCHUNT, SY ,5681,42, SCHUNT , SY ,8172,37,2018-05-07,5,8,4,4, EX ,977, M , F1 , 1M ,5.64,"9,76", L3 ,NA,NA, PWD , SCHUNT ,hybrids,9,1, E88 ,Hybrid,"Hybrid 
(PWD_SCHUNT)",E88,E.falciformis,0,negative
LM0268,BNZ,Expe005_2b,NA,NA,NA,NA,NA,1,NA,0,18.01,18.01,0,100,0,E88,,,NA,NA,NA, PWD x SCHUNT , mus x dom ,PWD_SCHUNT, SY ,5681,42, SCHUNT , SY ,8172,37,2018-05-07,5,8,4,4, EX ,977, M , F1 , 1M ,5.64,"9,76", L3 ,NA,NA, PWD , SCHUNT ,hybrids,9,1, E88 ,Hybrid,"Hybrid 
(PWD_SCHUNT)",E88,E.falciformis,NA,na
LM0269,AFM,Expe005_2b,182,142,181,173,NA,1,"727467,811158798",0,20.09,20.09,0,100,"0,59",E88,,,NA,NA,NA, PWD x SCHUNT , mus x dom ,PWD_SCHUNT, SY ,5681,42, SCHUNT , SY ,8172,37,2018-05-07,5,8,4,4, EX ,977, M , F1 , 1M ,5.64,"9,76", L3 ,NA,NA, PWD , SCHUNT ,hybrids,9,1, E88 ,Hybrid,"Hybrid 
(PWD_SCHUNT)",E88,E.falciformis,"0,25",positive
LM0270,BDO,Expe005_2b,33,29,36,41,NA,1,"236394,557823129",0,19.14,19.14,0,100,"1,28",E88,,,NA,NA,NA, PWD x SCHUNT , mus x dom ,PWD_SCHUNT, SY ,5681,42, SCHUNT , SY ,8172,37,2018-05-07,5,8,4,4, EX ,977, M , F1 , 1M ,5.64,"9,76", L3 ,NA,NA, PWD , SCHUNT ,hybrids,9,1, E88 ,Hybrid,"Hybrid 
(PWD_SCHUNT)",E88,E.falciformis,"5,25",positive
LM0271,BDE,Expe005_2b,0,0,0,0,NA,1,0,0,21.28,21.28,0,100,"0,83",E88,,,NA,NA,NA, PWD x SCHUNT , mus x dom ,PWD_SCHUNT, SY ,5681,42, SCHUNT , SY ,8172,37,2018-05-07,5,8,4,4, EX ,977, M , F1 , 1M ,5.64,"9,76", L3 ,NA,NA, PWD , SCHUNT ,hybrids,9,1, E88 ,Hybrid,"Hybrid 
(PWD_SCHUNT)",E88,E.falciformis,"24,5",positive
LM0272,CPX,Expe005_2b,0,0,0,0,NA,1,0,0,16.13,16.13,0,100,"1,27",E88,,,NA,NA,NA, PWD x SCHUNT , mus x dom ,PWD_SCHUNT, SY ,5681,42, SCHUNT , SY ,8172,37,2018-05-07,5,8,4,4, EX ,977, M , F1 , 1M ,5.64,"9,76", L3 ,NA,NA, PWD , SCHUNT ,hybrids,9,1, E88 ,Hybrid,"Hybrid 
(PWD_SCHUNT)",E88,E.falciformis,0,negative
LM0273,HVY,Expe005_2b,12,8,9,15,NA,2,"24774,7747747748",0,18.66,18.66,0,100,"0,91",E88,,,NA,NA,NA, PWD x SCHUNT , mus x dom ,PWD_SCHUNT, SY ,5681,42, SCHUNT , SY ,8172,37,2018-05-07,5,8,4,4, EX ,977, M , F1 , 1M ,5.64,"9,76", L3 ,NA,NA, PWD , SCHUNT ,hybrids,9,1, E88 ,Hybrid,"Hybrid 
(PWD_SCHUNT)",E88,E.falciformis,"0,25",positive
LM0274,BRY,Expe005_2b,0,0,0,0,NA,2,0,0,24.65,24.65,0,100,"1,06",E88,,,NA,NA,NA, PWD x SCHUNT , mus x dom ,PWD_SCHUNT, SY ,5681,42, SCHUNT , SY ,8172,37,2018-05-07,5,8,4,4, EX ,977, M , F1 , 1M ,5.64,"9,76", L3 ,NA,NA, PWD , SCHUNT ,hybrids,9,1, E88 ,Hybrid,"Hybrid 
(PWD_SCHUNT)",E88,E.falciformis,0,negative
LM0275,IOR,Expe005_2b,0,0,0,0,NA,"1,5",0,0,19.40,19.40,0,100,"0,16",E88,diarrhea,,NA,NA,NA, PWD x SCHUNT , mus x dom ,PWD_SCHUNT, SY ,5681,42, SCHUNT , SY ,8172,37,2018-05-07,5,8,4,4, EX ,977, M , F1 , 1M ,5.64,"9,76", L3 ,NA,NA, PWD , SCHUNT ,hybrids,9,1, E88 ,Hybrid,"Hybrid 
(PWD_SCHUNT)",E88,E.falciformis,"10,75",positive
LM0276,NTZ,Expe005_2b,0,0,0,0,NA,1,0,0,24.31,24.31,0,100,0,E88,,,NA,NA,NA, Prague , mus ,PWD_PWD, SY ,5343,42, PWD , SY ,5340,42,2018-03-07,3,9,5,4, EX ,666, F ,43, 1F ,4.2,"4,97", L3 ,NA,NA, PWD , PWD ,parents,"17,7142857142857",1, E88 ,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E88,E.falciformis,NA,na
LM0277,DMX,Expe005_2b,0,0,0,0,NA,1,0,0,19.36,19.36,0,100,"0,81",E88,,,NA,NA,NA, Prague , mus ,PWD_PWD, SY ,5343,42, PWD , SY ,5340,42,2018-03-07,3,9,5,4, EX ,666, F ,43, 1F ,4.2,"4,97", L3 ,NA,NA, PWD , PWD ,parents,"17,7142857142857",1, E88 ,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E88,E.falciformis,0,negative
LM0278,CPQ,Expe005_2b,0,0,0,0,NA,1,0,0,17.54,17.54,0,100,"1,24",E88,,,NA,NA,NA, Prague , mus ,PWD_PWD, SY ,5343,42, PWD , SY ,5340,42,2018-03-07,3,9,5,4, EX ,666, F ,43, 1F ,4.2,"4,97", L3 ,NA,NA, PWD , PWD ,parents,"17,7142857142857",1, E88 ,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E88,E.falciformis,0,negative
LM0279,NPZ,Expe005_2b,0,0,0,0,NA,1,0,0,13.43,13.43,0,100,0,E88,sacrificed,,NA,NA,NA, Prague , mus ,PWD_PWD, SY ,5343,42, PWD , SY ,5340,42,2018-03-07,3,9,5,4, EX ,666, F ,43, 1F ,4.2,"4,97", L3 ,NA,NA, PWD , PWD ,parents,"17,7142857142857",1, E88 ,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E88,E.falciformis,NA,na
LM0280,CJR,Expe005_2b,0,0,0,0,NA,1,0,0,16.32,16.32,0,100,0,E88,,,NA,NA,NA, Prague , mus ,PWD_PWD, SY ,5343,42, PWD , SY ,5340,42,2018-03-07,3,9,5,4, EX ,666, F ,43, 1F ,4.2,"4,97", L3 ,NA,NA, PWD , PWD ,parents,"17,7142857142857",1, E88 ,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E88,E.falciformis,NA,na
LM0281,HLS,Expe005_2b,6,8,10,5,NA,1,"53703,7037037037",0,14.41,14.41,0,100,"0,35",E88,"bloody poo,not soft",,NA,NA,NA, Prague , mus ,PWD_PWD, SY ,5343,42, PWD , SY ,5340,42,2018-03-07,3,9,5,4, EX ,666, F ,43, 1F ,4.2,"4,97", L3 ,NA,NA, PWD , PWD ,parents,"17,7142857142857",1, E88 ,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E88,E.falciformis,"0,25",positive
LM0282,BCF,Expe005_2b,0,0,0,0,NA,1,0,0,24.32,24.32,0,100,0,E88,,,NA,NA,NA, Prague , mus ,PWD_PWD, SY ,5343,42, PWD , SY ,5340,42,2018-03-07,3,9,5,4, EX ,666, F ,43, 1F ,4.2,"4,97", L3 ,NA,NA, PWD , PWD ,parents,"17,7142857142857",1, E88 ,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E88,E.falciformis,NA,na
LM0283,BDR,Expe005_2b,5,11,7,11,NA,1,"64393,9393939394",0,15.15,15.15,0,100,0,E88,sacrificed,,NA,NA,NA, Prague , mus ,PWD_PWD, SY ,5343,42, PWD , SY ,5340,42,2018-03-07,3,9,5,4, EX ,666, F ,43, 1F ,4.2,"4,97", L3 ,NA,NA, PWD , PWD ,parents,"17,7142857142857",1, E88 ,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E88,E.falciformis,NA,na
LM0284,BGH,Expe005_2b,35,30,38,35,NA,1,"183510,638297872",0,21.53,21.53,0,100,"0,64",E88,,,NA,NA,NA, Prague , mus ,PWD_PWD, SY ,5343,42, PWD , SY ,5340,42,2018-03-07,3,9,5,4, EX ,666, F ,43, 1F ,4.2,"4,97", L3 ,NA,NA, PWD , PWD ,parents,"17,7142857142857",1, E88 ,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E88,E.falciformis,0,negative
LM0285,BDK,Expe005_2b,0,0,0,0,NA,1,0,0,15.92,15.92,0,100,"0,89",E88,,,NA,NA,NA, Prague , mus ,PWD_PWD, SY ,5343,42, PWD , SY ,5340,42,2018-03-07,3,9,5,4, EX ,666, F ,43, 1F ,4.2,"4,97", L3 ,NA,NA, PWD , PWD ,parents,"17,7142857142857",1, E88 ,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E88,E.falciformis,0,negative
LM0286,MOR,Expe005_2b,0,0,0,0,NA,1,0,0,15.42,15.42,0,100,0,E88,,,NA,NA,NA, Prague , mus ,PWD_PWD, SY ,5343,42, PWD , SY ,5340,42,2018-03-07,3,9,5,4, EX ,666, F ,43, 1F ,4.2,"4,97", L3 ,NA,NA, PWD , PWD ,parents,"17,7142857142857",1, E88 ,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E88,E.falciformis,NA,na
LM0287,BET,Expe005_2b,0,0,0,0,NA,1,0,0,19.81,19.81,0,100,0,E88,,,NA,NA,NA, Prague , mus ,PWD_PWD, SY ,5343,42, PWD , SY ,5340,42,2018-03-07,3,9,5,4, EX ,666, F ,43, 1F ,4.2,"4,97", L3 ,NA,NA, PWD , PWD ,parents,"17,7142857142857",1, E88 ,M.m.musculus P,"M.m.musculus P 
(PWD_PWD)",E88,E.falciformis,NA,na
LM0288,BHU,Expe005_2b,10,18,11,15,NA,1,"90604,0268456376",0,17.29,17.29,0,100,"1,44",E88,"bloody,soft shit",,NA,NA,NA, SCHUNT x STRA , dom ,SCHUNT_STRA, SY ,3472,36, STRA , SY ,7281,56,2018-04-10,4,7,5,2, EX ,812, M , F1 , 1M ,5.89,"10,69", L2 ,NA,NA, SCHUNT , STRA ,outbred,"12,8571428571429",1, E88 ,M.m.domesticus F1,"M.m.domesticus F1 
(SCHUNT_STRA)",E88,E.falciformis,"8,25",positive
