"","EH_ID","experiment","labels","weight","weight_dpi0","relative_weight","feces_weight","dpi","infection","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution","Locality","Genome","mouse_strain","IDD","Dam","Gen","Sir","IDS","Sir.1","Gen.1","Born","Fpar","LS","MM","FF","ID","PIN","Sex","Gen.2","Wean","BW10","BW20","Clip","Departure","NOTE","Parent1","Parent2","HybridStatus","ageAtdpi0expe1a","Batch","primary_infection","InfectionStrain","challenge_infection","contamination","infection_history","InfectionHistoryTotal"
"71","LM0211","E57","E57aGHI",17.4,17.42,99.8851894374282,1.04,3,"primary",0,0,0,0,1,"Prague","mus","PWD_PWD","SY",5343,42,"PWD","SY",5340,42,"2018-04-01",4,4,"2","2","EX",757,"M","43","1M","5.02",6.72,"L3",NA,NA,"PWD","PWD","parental strains",14.1428571428571,1,"E64",NA,NA,NA,NA,NA
"70","LM0211","E57","E57aFNP",17.05,17.42,97.8760045924225,0.8,4,"primary",0,0,0,0,1,"Prague","mus","PWD_PWD","SY",5343,42,"PWD","SY",5340,42,"2018-04-01",4,4,"2","2","EX",757,"M","43","1M","5.02",6.72,"L3",NA,NA,"PWD","PWD","parental strains",14.1428571428571,1,"E64",NA,NA,NA,NA,NA
"75","LM0211","E57","E57aPVW",15.65,17.42,89.8392652123995,0.35,5,"primary",12,10,12,12,1,"Prague","mus","PWD_PWD","SY",5343,42,"PWD","SY",5340,42,"2018-04-01",4,4,"2","2","EX",757,"M","43","1M","5.02",6.72,"L3",NA,NA,"PWD","PWD","parental strains",14.1428571428571,1,"E64",NA,NA,NA,NA,NA
"69","LM0211","E57","E57aDJU",14.26,17.42,81.8599311136624,0.2,6,"primary",18,15,15,26,1,"Prague","mus","PWD_PWD","SY",5343,42,"PWD","SY",5340,42,"2018-04-01",4,4,"2","2","EX",757,"M","43","1M","5.02",6.72,"L3",NA,NA,"PWD","PWD","parental strains",14.1428571428571,1,"E64",NA,NA,NA,NA,NA
"68","LM0211","E57","E57aIOQ",15.05,17.42,86.3949483352468,0.86,7,"primary",119,117,123,130,1.5,"Prague","mus","PWD_PWD","SY",5343,42,"PWD","SY",5340,42,"2018-04-01",4,4,"2","2","EX",757,"M","43","1M","5.02",6.72,"L3",NA,NA,"PWD","PWD","parental strains",14.1428571428571,1,"E64",NA,NA,NA,NA,NA
"72","LM0211","E57","E57aFPS",17.26,17.42,99.0815154994259,1.11,8,"primary",13,12,17,11,1,"Prague","mus","PWD_PWD","SY",5343,42,"PWD","SY",5340,42,"2018-04-01",4,4,"2","2","EX",757,"M","43","1M","5.02",6.72,"L3",NA,NA,"PWD","PWD","parental strains",14.1428571428571,1,"E64",NA,NA,NA,NA,NA
"76","LM0211","E57","E57aAPU",17.73,17.42,101.779563719862,0.94,9,"primary",3,0,4,3,1,"Prague","mus","PWD_PWD","SY",5343,42,"PWD","SY",5340,42,"2018-04-01",4,4,"2","2","EX",757,"M","43","1M","5.02",6.72,"L3",NA,NA,"PWD","PWD","parental strains",14.1428571428571,1,"E64",NA,NA,NA,NA,NA
"67","LM0211","E57","E57aDKM",17.94,17.42,102.985074626866,0.89,10,"primary",0,1,1,2,1,"Prague","mus","PWD_PWD","SY",5343,42,"PWD","SY",5340,42,"2018-04-01",4,4,"2","2","EX",757,"M","43","1M","5.02",6.72,"L3",NA,NA,"PWD","PWD","parental strains",14.1428571428571,1,"E64",NA,NA,NA,NA,NA
"87","LM0212","E57","E57aHJQ",21.58,21.58,100,1.29,0,"primary",0,0,0,0,1,"SCHUNT x STRA","dom","SCHUNT_STRA","SY",3472,36,"STRA","SY",7281,56,"2018-04-10",4,7,"5","2","EX",813,"M","F1","1M","5.52",9.89,"L3",NA,NA,"SCHUNT","STRA","outbred hybrids",12.8571428571429,1,"E64",NA,NA,NA,NA,NA
"78","LM0212","E57","E57aGHT",21.55,21.58,99.8609823911029,0,1,"primary",NA,NA,NA,NA,1,"SCHUNT x STRA","dom","SCHUNT_STRA","SY",3472,36,"STRA","SY",7281,56,"2018-04-10",4,7,"5","2","EX",813,"M","F1","1M","5.52",9.89,"L3",NA,NA,"SCHUNT","STRA","outbred hybrids",12.8571428571429,1,"E64",NA,NA,NA,NA,NA
"86","LM0212","E57","E57aHTY",21.11,21.58,97.8220574606117,0,2,"primary",NA,NA,NA,NA,1,"SCHUNT x STRA","dom","SCHUNT_STRA","SY",3472,36,"STRA","SY",7281,56,"2018-04-10",4,7,"5","2","EX",813,"M","F1","1M","5.52",9.89,"L3",NA,NA,"SCHUNT","STRA","outbred hybrids",12.8571428571429,1,"E64",NA,NA,NA,NA,NA
"84","LM0212","E57","E57aGKV",21.06,21.58,97.5903614457831,1.22,3,"primary",0,0,0,0,1,"SCHUNT x STRA","dom","SCHUNT_STRA","SY",3472,36,"STRA","SY",7281,56,"2018-04-10",4,7,"5","2","EX",813,"M","F1","1M","5.52",9.89,"L3",NA,NA,"SCHUNT","STRA","outbred hybrids",12.8571428571429,1,"E64",NA,NA,NA,NA,NA
"83","LM0212","E57","E57aHLO",19.42,21.58,89.9907321594069,1.59,4,"primary",0,0,0,1,1,"SCHUNT x STRA","dom","SCHUNT_STRA","SY",3472,36,"STRA","SY",7281,56,"2018-04-10",4,7,"5","2","EX",813,"M","F1","1M","5.52",9.89,"L3",NA,NA,"SCHUNT","STRA","outbred hybrids",12.8571428571429,1,"E64",NA,NA,NA,NA,NA
"79","LM0212","E57","E57aNOP",19.1,21.58,88.5078776645042,0.46,5,"primary",8,4,11,5,1,"SCHUNT x STRA","dom","SCHUNT_STRA","SY",3472,36,"STRA","SY",7281,56,"2018-04-10",4,7,"5","2","EX",813,"M","F1","1M","5.52",9.89,"L3",NA,NA,"SCHUNT","STRA","outbred hybrids",12.8571428571429,1,"E64",NA,NA,NA,NA,NA
"88","LM0212","E57","E57aABY",18.68,21.58,86.5616311399444,0.85,6,"primary",171,125,240,203,1,"SCHUNT x STRA","dom","SCHUNT_STRA","SY",3472,36,"STRA","SY",7281,56,"2018-04-10",4,7,"5","2","EX",813,"M","F1","1M","5.52",9.89,"L3",NA,NA,"SCHUNT","STRA","outbred hybrids",12.8571428571429,1,"E64",NA,NA,NA,NA,NA
"81","LM0212","E57","E57aDNY",19.67,21.58,91.1492122335496,1.5,7,"primary",31,24,38,35,1,"SCHUNT x STRA","dom","SCHUNT_STRA","SY",3472,36,"STRA","SY",7281,56,"2018-04-10",4,7,"5","2","EX",813,"M","F1","1M","5.52",9.89,"L3",NA,NA,"SCHUNT","STRA","outbred hybrids",12.8571428571429,1,"E64",NA,NA,NA,NA,NA
"85","LM0212","E57","E57aCNR",20.18,21.58,93.5125115848007,1.71,8,"primary",10,8,8,12,1,"SCHUNT x STRA","dom","SCHUNT_STRA","SY",3472,36,"STRA","SY",7281,56,"2018-04-10",4,7,"5","2","EX",813,"M","F1","1M","5.52",9.89,"L3",NA,NA,"SCHUNT","STRA","outbred hybrids",12.8571428571429,1,"E64",NA,NA,NA,NA,NA
"82","LM0212","E57","E57aBOX",20.71,21.58,95.9684893419833,2.07,9,"primary",6,4,3,4,1,"SCHUNT x STRA","dom","SCHUNT_STRA","SY",3472,36,"STRA","SY",7281,56,"2018-04-10",4,7,"5","2","EX",813,"M","F1","1M","5.52",9.89,"L3",NA,NA,"SCHUNT","STRA","outbred hybrids",12.8571428571429,1,"E64",NA,NA,NA,NA,NA
"80","LM0212","E57","E57aDIK",20.68,21.58,95.8294717330862,1.34,10,"primary",2,0,2,0,1,"SCHUNT x STRA","dom","SCHUNT_STRA","SY",3472,36,"STRA","SY",7281,56,"2018-04-10",4,7,"5","2","EX",813,"M","F1","1M","5.52",9.89,"L3",NA,NA,"SCHUNT","STRA","outbred hybrids",12.8571428571429,1,"E64",NA,NA,NA,NA,NA
"90","LM0213","E57","E57aFHV",15.39,15.39,100,1.4,0,"primary",0,0,0,0,1,"Prague","mus","PWD_PWD","SY",5343,42,"PWD","SY",5340,42,"2018-03-07",3,9,"5","4","EX",667,"F","43","1F","4.34",4.99,"L4",NA,NA,"PWD","PWD","parental strains",17.7142857142857,1,"E64",NA,NA,NA,NA,NA
"91","LM0213","E57","E57aORX",15.33,15.39,99.6101364522417,0,1,"primary",NA,NA,NA,NA,1,"Prague","mus","PWD_PWD","SY",5343,42,"PWD","SY",5340,42,"2018-03-07",3,9,"5","4","EX",667,"F","43","1F","4.34",4.99,"L4",NA,NA,"PWD","PWD","parental strains",17.7142857142857,1,"E64",NA,NA,NA,NA,NA
"97","LM0213","E57","E57aCFO",15.58,15.39,101.234567901235,0,2,"primary",NA,NA,NA,NA,1,"Prague","mus","PWD_PWD","SY",5343,42,"PWD","SY",5340,42,"2018-03-07",3,9,"5","4","EX",667,"F","43","1F","4.34",4.99,"L4",NA,NA,"PWD","PWD","parental strains",17.7142857142857,1,"E64",NA,NA,NA,NA,NA
"98","LM0213","E57","E57aDJW",15.95,15.39,103.638726445744,0.93,3,"primary",0,0,0,0,1,"Prague","mus","PWD_PWD","SY",5343,42,"PWD","SY",5340,42,"2018-03-07",3,9,"5","4","EX",667,"F","43","1F","4.34",4.99,"L4",NA,NA,"PWD","PWD","parental strains",17.7142857142857,1,"E64",NA,NA,NA,NA,NA
"93","LM0213","E57","E57aCGQ",14.74,15.39,95.7764782326186,0.86,4,"primary",2,1,1,0,1,"Prague","mus","PWD_PWD","SY",5343,42,"PWD","SY",5340,42,"2018-03-07",3,9,"5","4","EX",667,"F","43","1F","4.34",4.99,"L4",NA,NA,"PWD","PWD","parental strains",17.7142857142857,1,"E64",NA,NA,NA,NA,NA
"92","LM0213","E57","E57aDPZ",13.47,15.39,87.5243664717349,0.23,5,"primary",5,1,5,6,1,"Prague","mus","PWD_PWD","SY",5343,42,"PWD","SY",5340,42,"2018-03-07",3,9,"5","4","EX",667,"F","43","1F","4.34",4.99,"L4",NA,NA,"PWD","PWD","parental strains",17.7142857142857,1,"E64",NA,NA,NA,NA,NA
"95","LM0213","E57","E57aABM",14.03,15.39,91.1630929174789,0.49,6,"primary",72,64,69,75,1,"Prague","mus","PWD_PWD","SY",5343,42,"PWD","SY",5340,42,"2018-03-07",3,9,"5","4","EX",667,"F","43","1F","4.34",4.99,"L4",NA,NA,"PWD","PWD","parental strains",17.7142857142857,1,"E64",NA,NA,NA,NA,NA
"94","LM0213","E57","E57aDMY",15.43,15.39,100.259909031839,0.84,7,"primary",53,58,85,63,1,"Prague","mus","PWD_PWD","SY",5343,42,"PWD","SY",5340,42,"2018-03-07",3,9,"5","4","EX",667,"F","43","1F","4.34",4.99,"L4",NA,NA,"PWD","PWD","parental strains",17.7142857142857,1,"E64",NA,NA,NA,NA,NA
"96","LM0213","E57","E57aNST",16.57,15.39,107.667316439246,0.98,8,"primary",5,2,5,3,1,"Prague","mus","PWD_PWD","SY",5343,42,"PWD","SY",5340,42,"2018-03-07",3,9,"5","4","EX",667,"F","43","1F","4.34",4.99,"L4",NA,NA,"PWD","PWD","parental strains",17.7142857142857,1,"E64",NA,NA,NA,NA,NA
"89","LM0213","E57","E57aDRT",16.67,15.39,108.317089018843,0.92,9,"primary",2,4,11,6,1,"Prague","mus","PWD_PWD","SY",5343,42,"PWD","SY",5340,42,"2018-03-07",3,9,"5","4","EX",667,"F","43","1F","4.34",4.99,"L4",NA,NA,"PWD","PWD","parental strains",17.7142857142857,1,"E64",NA,NA,NA,NA,NA
"99","LM0213","E57","E57aTUW",15.75,15.39,102.33918128655,0.56,10,"primary",0,0,0,0,1,"Prague","mus","PWD_PWD","SY",5343,42,"PWD","SY",5340,42,"2018-03-07",3,9,"5","4","EX",667,"F","43","1F","4.34",4.99,"L4",NA,NA,"PWD","PWD","parental strains",17.7142857142857,1,"E64",NA,NA,NA,NA,NA
"107","LM0214","E57","E57aDES",27.43,27.43,100,1.12,0,"primary",0,0,0,0,1,"Straas2","dom","STRA_STRA","SY",4827,55,"STRA","SY",4823,55,"2018-04-03",3,7,"2","5","EX",773,"M","56","1M","7.05",11.98,"P2",NA,NA,"STRA","STRA","parental strains",13.8571428571429,1,"E64",NA,NA,NA,NA,NA
"100","LM0214","E57","E57aFLM",27.03,27.43,98.541742617572,0,1,"primary",NA,NA,NA,NA,1,"Straas2","dom","STRA_STRA","SY",4827,55,"STRA","SY",4823,55,"2018-04-03",3,7,"2","5","EX",773,"M","56","1M","7.05",11.98,"P2",NA,NA,"STRA","STRA","parental strains",13.8571428571429,1,"E64",NA,NA,NA,NA,NA
"103","LM0214","E57","E57aADQ",27.31,27.43,99.5625227852716,0,2,"primary",NA,NA,NA,NA,1,"Straas2","dom","STRA_STRA","SY",4827,55,"STRA","SY",4823,55,"2018-04-03",3,7,"2","5","EX",773,"M","56","1M","7.05",11.98,"P2",NA,NA,"STRA","STRA","parental strains",13.8571428571429,1,"E64",NA,NA,NA,NA,NA
"101","LM0214","E57","E57aKPT",28.3,27.43,103.171709806781,1.73,3,"primary",0,0,0,0,1.5,"Straas2","dom","STRA_STRA","SY",4827,55,"STRA","SY",4823,55,"2018-04-03",3,7,"2","5","EX",773,"M","56","1M","7.05",11.98,"P2",NA,NA,"STRA","STRA","parental strains",13.8571428571429,1,"E64",NA,NA,NA,NA,NA
"102","LM0214","E57","E57aPRY",26.54,27.43,96.7553773240977,2.14,4,"primary",0,0,0,0,2,"Straas2","dom","STRA_STRA","SY",4827,55,"STRA","SY",4823,55,"2018-04-03",3,7,"2","5","EX",773,"M","56","1M","7.05",11.98,"P2",NA,NA,"STRA","STRA","parental strains",13.8571428571429,1,"E64",NA,NA,NA,NA,NA
"109","LM0214","E57","E57aDLQ",25.41,27.43,92.6358002187386,0.92,5,"primary",0,1,0,0,1,"Straas2","dom","STRA_STRA","SY",4827,55,"STRA","SY",4823,55,"2018-04-03",3,7,"2","5","EX",773,"M","56","1M","7.05",11.98,"P2",NA,NA,"STRA","STRA","parental strains",13.8571428571429,1,"E64",NA,NA,NA,NA,NA
"106","LM0214","E57","E57aOTZ",24.34,27.43,88.7349617207437,0.29,6,"primary",50,40,30,39,1,"Straas2","dom","STRA_STRA","SY",4827,55,"STRA","SY",4823,55,"2018-04-03",3,7,"2","5","EX",773,"M","56","1M","7.05",11.98,"P2",NA,NA,"STRA","STRA","parental strains",13.8571428571429,1,"E64",NA,NA,NA,NA,NA
"105","LM0214","E57","E57aEUV",24.93,27.43,90.885891359825,2.39,7,"primary",51,41,70,56,2,"Straas2","dom","STRA_STRA","SY",4827,55,"STRA","SY",4823,55,"2018-04-03",3,7,"2","5","EX",773,"M","56","1M","7.05",11.98,"P2",NA,NA,"STRA","STRA","parental strains",13.8571428571429,1,"E64",NA,NA,NA,NA,NA
"104","LM0214","E57","E57aNXZ",26.88,27.43,97.9948960991615,1.67,8,"primary",8,1,7,5,2,"Straas2","dom","STRA_STRA","SY",4827,55,"STRA","SY",4823,55,"2018-04-03",3,7,"2","5","EX",773,"M","56","1M","7.05",11.98,"P2",NA,NA,"STRA","STRA","parental strains",13.8571428571429,1,"E64",NA,NA,NA,NA,NA
"110","LM0214","E57","E57aCEY",28.05,27.43,102.260298942763,1.27,9,"primary",6,6,3,9,2,"Straas2","dom","STRA_STRA","SY",4827,55,"STRA","SY",4823,55,"2018-04-03",3,7,"2","5","EX",773,"M","56","1M","7.05",11.98,"P2",NA,NA,"STRA","STRA","parental strains",13.8571428571429,1,"E64",NA,NA,NA,NA,NA
"108","LM0214","E57","E57aEIJ",28.34,27.43,103.317535545024,1.15,10,"primary",0,0,2,0,1,"Straas2","dom","STRA_STRA","SY",4827,55,"STRA","SY",4823,55,"2018-04-03",3,7,"2","5","EX",773,"M","56","1M","7.05",11.98,"P2",NA,NA,"STRA","STRA","parental strains",13.8571428571429,1,"E64",NA,NA,NA,NA,NA
"118","LM0215","E57","E57aELT",23.9,23.9,100,1.73,0,"primary",0,0,0,0,1,"BUSNA x STRA","mus x dom","BUSNA_STRA","SY",6114,60,"STRA","SY",6345,55,"2018-02-23",2,3,"0","3","EX",622,"F","F1","1F","7.76",13.35,"L4",NA,NA,"BUSNA","STRA","inter subsp. hybrids",19.4285714285714,1,"E64",NA,NA,NA,NA,NA
"114","LM0215","E57","E57aGMN",23.94,23.9,100.167364016736,0,1,"primary",NA,NA,NA,NA,1,"BUSNA x STRA","mus x dom","BUSNA_STRA","SY",6114,60,"STRA","SY",6345,55,"2018-02-23",2,3,"0","3","EX",622,"F","F1","1F","7.76",13.35,"L4",NA,NA,"BUSNA","STRA","inter subsp. hybrids",19.4285714285714,1,"E64",NA,NA,NA,NA,NA
"119","LM0215","E57","E57aPRZ",24.17,23.9,101.129707112971,0,2,"primary",NA,NA,NA,NA,1,"BUSNA x STRA","mus x dom","BUSNA_STRA","SY",6114,60,"STRA","SY",6345,55,"2018-02-23",2,3,"0","3","EX",622,"F","F1","1F","7.76",13.35,"L4",NA,NA,"BUSNA","STRA","inter subsp. hybrids",19.4285714285714,1,"E64",NA,NA,NA,NA,NA
"113","LM0215","E57","E57aDGQ",24.29,23.9,101.63179916318,1.84,3,"primary",0,0,0,0,1,"BUSNA x STRA","mus x dom","BUSNA_STRA","SY",6114,60,"STRA","SY",6345,55,"2018-02-23",2,3,"0","3","EX",622,"F","F1","1F","7.76",13.35,"L4",NA,NA,"BUSNA","STRA","inter subsp. hybrids",19.4285714285714,1,"E64",NA,NA,NA,NA,NA
"121","LM0215","E57","E57aEWX",22.96,23.9,96.0669456066946,1.76,4,"primary",1,1,2,2,2,"BUSNA x STRA","mus x dom","BUSNA_STRA","SY",6114,60,"STRA","SY",6345,55,"2018-02-23",2,3,"0","3","EX",622,"F","F1","1F","7.76",13.35,"L4",NA,NA,"BUSNA","STRA","inter subsp. hybrids",19.4285714285714,1,"E64",NA,NA,NA,NA,NA
"116","LM0215","E57","E57aCPS",22.3,23.9,93.3054393305439,0.7,5,"primary",2,4,3,6,1,"BUSNA x STRA","mus x dom","BUSNA_STRA","SY",6114,60,"STRA","SY",6345,55,"2018-02-23",2,3,"0","3","EX",622,"F","F1","1F","7.76",13.35,"L4",NA,NA,"BUSNA","STRA","inter subsp. hybrids",19.4285714285714,1,"E64",NA,NA,NA,NA,NA
"111","LM0215","E57","E57aGMX",23.61,23.9,98.7866108786611,1.32,6,"primary",265,291,312,268,1,"BUSNA x STRA","mus x dom","BUSNA_STRA","SY",6114,60,"STRA","SY",6345,55,"2018-02-23",2,3,"0","3","EX",622,"F","F1","1F","7.76",13.35,"L4",NA,NA,"BUSNA","STRA","inter subsp. hybrids",19.4285714285714,1,"E64",NA,NA,NA,NA,NA
"120","LM0215","E57","E57aENO",25.42,23.9,106.359832635983,1.29,7,"primary",33,26,42,20,1,"BUSNA x STRA","mus x dom","BUSNA_STRA","SY",6114,60,"STRA","SY",6345,55,"2018-02-23",2,3,"0","3","EX",622,"F","F1","1F","7.76",13.35,"L4",NA,NA,"BUSNA","STRA","inter subsp. hybrids",19.4285714285714,1,"E64",NA,NA,NA,NA,NA
"117","LM0215","E57","E57aKNW",24.82,23.9,103.849372384937,1.52,8,"primary",2,7,8,4,1,"BUSNA x STRA","mus x dom","BUSNA_STRA","SY",6114,60,"STRA","SY",6345,55,"2018-02-23",2,3,"0","3","EX",622,"F","F1","1F","7.76",13.35,"L4",NA,NA,"BUSNA","STRA","inter subsp. hybrids",19.4285714285714,1,"E64",NA,NA,NA,NA,NA
"115","LM0215","E57","E57aEQZ",25.25,23.9,105.648535564854,1.47,9,"primary",0,0,0,0,1,"BUSNA x STRA","mus x dom","BUSNA_STRA","SY",6114,60,"STRA","SY",6345,55,"2018-02-23",2,3,"0","3","EX",622,"F","F1","1F","7.76",13.35,"L4",NA,NA,"BUSNA","STRA","inter subsp. hybrids",19.4285714285714,1,"E64",NA,NA,NA,NA,NA
"112","LM0215","E57","E57aKQY",25.05,23.9,104.811715481172,0.96,10,"primary",0,0,0,0,1,"BUSNA x STRA","mus x dom","BUSNA_STRA","SY",6114,60,"STRA","SY",6345,55,"2018-02-23",2,3,"0","3","EX",622,"F","F1","1F","7.76",13.35,"L4",NA,NA,"BUSNA","STRA","inter subsp. hybrids",19.4285714285714,1,"E64",NA,NA,NA,NA,NA
"130","LM0216","E57","E57aNSU",18.37,18.37,100,1.26,0,"primary",0,0,0,0,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-04-26",7,4,"1+?","2+?","EX",1038,"F","60","1F","6,,08",8.91,"P4",NA,NA,"BUSNA","BUSNA","parental strains",10.5714285714286,1,"E64",NA,NA,NA,NA,NA
"129","LM0216","E57","E57aSVY",17.12,18.37,93.1954273271639,0,1,"primary",NA,NA,NA,NA,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-04-26",7,4,"1+?","2+?","EX",1038,"F","60","1F","6,,08",8.91,"P4",NA,NA,"BUSNA","BUSNA","parental strains",10.5714285714286,1,"E64",NA,NA,NA,NA,NA
"122","LM0216","E57","E57aABJ",16.49,18.37,89.7659227000544,0,2,"primary",NA,NA,NA,NA,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-04-26",7,4,"1+?","2+?","EX",1038,"F","60","1F","6,,08",8.91,"P4",NA,NA,"BUSNA","BUSNA","parental strains",10.5714285714286,1,"E64",NA,NA,NA,NA,NA
"126","LM0216","E57","E57aJMW",16.84,18.37,91.6712030484485,1.16,3,"primary",0,0,0,0,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-04-26",7,4,"1+?","2+?","EX",1038,"F","60","1F","6,,08",8.91,"P4",NA,NA,"BUSNA","BUSNA","parental strains",10.5714285714286,1,"E64",NA,NA,NA,NA,NA
"123","LM0216","E57","E57aGIQ",16.29,18.37,88.6771910724006,1.05,4,"primary",0,0,0,2,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-04-26",7,4,"1+?","2+?","EX",1038,"F","60","1F","6,,08",8.91,"P4",NA,NA,"BUSNA","BUSNA","parental strains",10.5714285714286,1,"E64",NA,NA,NA,NA,NA
"125","LM0216","E57","E57aBDV",15.06,18.37,81.9814915623299,0.39,5,"primary",9,12,16,8,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-04-26",7,4,"1+?","2+?","EX",1038,"F","60","1F","6,,08",8.91,"P4",NA,NA,"BUSNA","BUSNA","parental strains",10.5714285714286,1,"E64",NA,NA,NA,NA,NA
"132","LM0216","E57","E57aBFX",16.92,18.37,92.1066956995101,1.26,6,"primary",208,204,224,211,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-04-26",7,4,"1+?","2+?","EX",1038,"F","60","1F","6,,08",8.91,"P4",NA,NA,"BUSNA","BUSNA","parental strains",10.5714285714286,1,"E64",NA,NA,NA,NA,NA
"124","LM0216","E57","E57aJOW",17.88,18.37,97.3326075122482,1.85,7,"primary",11,12,16,13,2,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-04-26",7,4,"1+?","2+?","EX",1038,"F","60","1F","6,,08",8.91,"P4",NA,NA,"BUSNA","BUSNA","parental strains",10.5714285714286,1,"E64",NA,NA,NA,NA,NA
"131","LM0216","E57","E57aALW",17.04,18.37,92.7599346761023,1.62,8,"primary",0,0,0,0,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-04-26",7,4,"1+?","2+?","EX",1038,"F","60","1F","6,,08",8.91,"P4",NA,NA,"BUSNA","BUSNA","parental strains",10.5714285714286,1,"E64",NA,NA,NA,NA,NA
"127","LM0216","E57","E57aNVW",17.65,18.37,96.0805661404464,0.74,9,"primary",0,1,1,1,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-04-26",7,4,"1+?","2+?","EX",1038,"F","60","1F","6,,08",8.91,"P4",NA,NA,"BUSNA","BUSNA","parental strains",10.5714285714286,1,"E64",NA,NA,NA,NA,NA
"128","LM0216","E57","E57aAMT",17.79,18.37,96.842678279804,0.93,10,"primary",0,1,0,1,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-04-26",7,4,"1+?","2+?","EX",1038,"F","60","1F","6,,08",8.91,"P4",NA,NA,"BUSNA","BUSNA","parental strains",10.5714285714286,1,"E64",NA,NA,NA,NA,NA
"140","LM0217","E57","E57aFKY",17.74,17.74,100,1.3,0,"primary",0,0,0,0,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-04-26",7,4,"1+?","2+?","EX",1036,"M","60","1M","6.86",9.81,"P2",NA,NA,"BUSNA","BUSNA","parental strains",10.5714285714286,1,"E64",NA,NA,NA,NA,NA
"137","LM0217","E57","E57aOTY",17.54,17.74,98.8726042841037,0,1,"primary",NA,NA,NA,NA,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-04-26",7,4,"1+?","2+?","EX",1036,"M","60","1M","6.86",9.81,"P2",NA,NA,"BUSNA","BUSNA","parental strains",10.5714285714286,1,"E64",NA,NA,NA,NA,NA
"133","LM0217","E57","E57aCEV",17.49,17.74,98.5907553551297,0,2,"primary",NA,NA,NA,NA,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-04-26",7,4,"1+?","2+?","EX",1036,"M","60","1M","6.86",9.81,"P2",NA,NA,"BUSNA","BUSNA","parental strains",10.5714285714286,1,"E64",NA,NA,NA,NA,NA
"135","LM0217","E57","E57aCDS",17.41,17.74,98.1397970687711,1.2,3,"primary",0,0,0,0,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-04-26",7,4,"1+?","2+?","EX",1036,"M","60","1M","6.86",9.81,"P2",NA,NA,"BUSNA","BUSNA","parental strains",10.5714285714286,1,"E64",NA,NA,NA,NA,NA
"136","LM0217","E57","E57aMXY",16.77,17.74,94.532130777903,0.93,4,"primary",0,0,1,1,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-04-26",7,4,"1+?","2+?","EX",1036,"M","60","1M","6.86",9.81,"P2",NA,NA,"BUSNA","BUSNA","parental strains",10.5714285714286,1,"E64",NA,NA,NA,NA,NA
"134","LM0217","E57","E57aMQY",16.9,17.74,95.2649379932356,0.39,5,"primary",19,27,16,25,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-04-26",7,4,"1+?","2+?","EX",1036,"M","60","1M","6.86",9.81,"P2",NA,NA,"BUSNA","BUSNA","parental strains",10.5714285714286,1,"E64",NA,NA,NA,NA,NA
"143","LM0217","E57","E57aDFN",17.4,17.74,98.0834272829763,1.31,6,"primary",187,184,182,278,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-04-26",7,4,"1+?","2+?","EX",1036,"M","60","1M","6.86",9.81,"P2",NA,NA,"BUSNA","BUSNA","parental strains",10.5714285714286,1,"E64",NA,NA,NA,NA,NA
"138","LM0217","E57","E57aOPW",18.44,17.74,103.945885005637,1.19,7,"primary",32,27,32,29,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-04-26",7,4,"1+?","2+?","EX",1036,"M","60","1M","6.86",9.81,"P2",NA,NA,"BUSNA","BUSNA","parental strains",10.5714285714286,1,"E64",NA,NA,NA,NA,NA
