"EH_ID","experiment","mouse_strain","primary_infection","challenge_infection","infection_history","labels","weight","weight_dpi0","relative_weight","feces_weight","dpi","infection","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution","OO4sq","OOC","infection_type","oocyst_mean","OPG"
"LM0337","P3","NMRI","E88","UNI","E88_UNI","P3aTQK",42.3,44.7,94.6308724832215,2.76,8,"primary",102,63,87,81,1,NA,NA,"primary_E88","83.25",603260.869565217
"LM0335","P3","NMRI","E88","UNI","E88_UNI","P3aTSI",47,49.4,95.1417004048583,1.9,7,"primary",17,19,34,20,1,NA,NA,"primary_E88","22.5",236842.105263158
"LM0343","P3","NMRI","E139","UNI","E139_UNI","P3aTSY",51.6,59.8,86.2876254180602,0.86,6,"primary",66,68,64,61,1,NA,NA,"primary_E139","64.75",1505813.95348837
"LM0340","P3","NMRI","E64","UNI","E64_UNI","P3aTVC",50.2,54.5,92.1100917431193,2.56,4,"primary",0,0,0,0,1,NA,NA,"primary_E64","0",0
"LM0335","P3","NMRI","E88","UNI","E88_UNI","P3aUAS",45.1,49.4,91.2955465587045,2.37,8,"primary",22,23,15,25,1,NA,NA,"primary_E88","21.25",179324.894514768
"LM0347","P3","NMRI","E88","E88","E88_E88","P3aULZ",68.3,71.5,95.5244755244755,NA,3,"primary",NA,NA,NA,NA,NA,NA,NA,"primary_E88",NA,NA
"LM0334","P3","NMRI","Eflab","UNI","Eflab_UNI","P3aURW",44.6,50.7,87.9684418145957,0.95,8,"primary",4,5,7,8,1,NA,NA,"primary_Eflab","6",126315.789473684
"LM0338","P3","NMRI","E64","E88","E64_E88","P3aUWS",50.4,51.3,98.2456140350877,2.4,3,"primary",0,0,0,0,1,NA,NA,"primary_E64","0",0
"LM0336","P3","NMRI","E88","E64","E88_E64","P3aUXG",47.9,51.9,92.2928709055877,2.75,8,"primary",30,35,34,38,1,NA,NA,"primary_E88","34.25",249090.909090909
"LM0340","P3","NMRI","E64","UNI","E64_UNI","P3aUZT",52.7,54.5,96.697247706422,1.16,3,"primary",0,0,1,0,1,NA,NA,"primary_E64","0.25",4310.34482758621
"LM0336","P3","NMRI","E88","E64","E88_E64","P3aVAC",50.5,51.9,97.3025048169557,NA,3,"primary",NA,NA,NA,NA,NA,NA,NA,"primary_E88",NA,NA
"LM0344","P3","NMRI","UNI","E88","UNI_E88","P3aVEB",50,51.4,97.2762645914397,NA,11,"primary",NA,NA,NA,NA,NA,NA,NA,"UNI",NA,NA
"LM0337","P3","NMRI","E88","UNI","E88_UNI","P3aVKX",39.7,44.7,88.8143176733781,1.4,9,"primary",46,41,37,39,1,NA,NA,"primary_E88","40.75",582142.857142857
"LM0335","P3","NMRI","E88","UNI","E88_UNI","P3aVQF",47.9,49.4,96.9635627530364,NA,5,"primary",NA,NA,NA,NA,NA,NA,NA,"primary_E88",NA,NA
"LM0347","P3","NMRI","E88","E88","E88_E88","P3aVUI",64.8,71.5,90.6293706293706,NA,1,"primary",NA,NA,NA,NA,NA,NA,NA,"primary_E88",NA,NA
"LM0344","P3","NMRI","UNI","E88","UNI_E88","P3aWEK",52,51.4,101.167315175097,NA,2,"primary",NA,NA,NA,NA,NA,NA,NA,"UNI",NA,NA
"LM0334","P3","NMRI","Eflab","UNI","Eflab_UNI","P3aWMH",48.6,50.7,95.8579881656805,NA,3,"primary",NA,NA,NA,NA,NA,NA,NA,"primary_Eflab",NA,NA
"LM0343","P3","NMRI","E139","UNI","E139_UNI","P3aWMM",53.3,59.8,89.1304347826087,1.8,5,"primary",20,24,21,17,1,NA,NA,"primary_E139","20.5",227777.777777778
"LM0334","P3","NMRI","Eflab","UNI","Eflab_UNI","P3aWRE",48.8,50.7,96.2524654832347,NA,6,"primary",NA,NA,NA,NA,NA,NA,NA,"primary_Eflab",NA,NA
"LM0335","P3","NMRI","E88","UNI","E88_UNI","P3aWSE",42.5,49.4,86.0323886639676,1.54,10,"primary",3,4,4,5,1,NA,NA,"primary_E88","4",51948.0519480519
"LM0336","P3","NMRI","E88","E64","E88_E64","P3aWTG",49.7,51.9,95.7610789980732,3.37,7,"primary",31,31,41,55,1,NA,NA,"primary_E88","39.5",234421.364985163
"LM0334","P3","NMRI","Eflab","UNI","Eflab_UNI","P3aXBC",48.5,50.7,95.6607495069034,NA,5,"primary",NA,NA,NA,NA,NA,NA,NA,"primary_Eflab",NA,NA
"LM0338","P3","NMRI","E64","E88","E64_E88","P3aXUQ",44.2,51.3,86.1598440545809,NA,9,"primary",NA,NA,NA,NA,NA,NA,NA,"primary_E64",NA,NA
"LM0342","P3","NMRI","E139","E64","E139_E64","P3aXVS",49.5,57,86.8421052631579,NA,11,"primary",NA,NA,NA,NA,NA,NA,NA,"primary_E139",NA,NA
"LM0342","P3","NMRI","E139","E64","E139_E64","P3aXYE",56.3,57,98.7719298245614,1.8,3,"primary",0,0,0,0,1,NA,NA,"primary_E139","0",0
"LM0332","P3","NMRI","Eflab","E88","Eflab_E88","P3aYJG",49.9,61.2,81.5359477124183,0.64,9,"primary",7,9,8,7,1,NA,NA,"primary_Eflab","7.75",242187.5
"LM0335","P3","NMRI","E88","UNI","E88_UNI","P3aYKB",46.5,49.4,94.1295546558704,NA,2,"primary",NA,NA,NA,NA,NA,NA,NA,"primary_E88",NA,NA
"LM0341","P3","NMRI","E139","E88","E139_E88","P3aYKT",59.1,59.1,100,NA,0,"primary",NA,NA,NA,NA,NA,NA,NA,"primary_E139",NA,NA
"LM0345","P3","NMRI","UNI","E64","UNI_E64","P3aYKY",57.3,60.7,94.3986820428336,NA,10,"primary",NA,NA,NA,NA,NA,NA,NA,"UNI",NA,NA
"LM0336","P3","NMRI","E88","E64","E88_E64","P3aYLP",50.1,51.9,96.5317919075144,NA,2,"primary",NA,NA,NA,NA,NA,NA,NA,"primary_E88",NA,NA
"LM0347","P3","NMRI","E88","E88","E88_E88","P3aYMT",63.7,71.5,89.0909090909091,4.86,8,"primary",45,49,41,47,1,NA,NA,"primary_E88","45.5",187242.798353909
"LM0342","P3","NMRI","E139","E64","E139_E64","P3aYNS",52.7,57,92.4561403508772,1.96,6,"primary",62,63,70,51,1,NA,NA,"primary_E139","61.5",627551.020408163
"LM0335","P3","NMRI","E88","UNI","E88_UNI","P3aYTP",43.6,49.4,88.2591093117409,3.06,11,"primary",4,3,3,2,1,NA,NA,"primary_E88","3",19607.8431372549
"LM0332","P3","NMRI","Eflab","E88","Eflab_E88","P3aYTT",59.2,61.2,96.7320261437908,NA,4,"primary",NA,NA,NA,NA,NA,NA,NA,"primary_Eflab",NA,NA
"LM0342","P3","NMRI","E139","E64","E139_E64","P3aYUI",51.2,57,89.8245614035088,NA,10,"primary",NA,NA,NA,NA,NA,NA,NA,"primary_E139",NA,NA
"LM0346","P3","NMRI","UNI","UNI","UNI_UNI","P3aYYU",52.8,53.9,97.9591836734694,NA,10,"primary",NA,NA,NA,NA,NA,NA,NA,"UNI",NA,NA
"LM0341","P3","NMRI","E139","E88","E139_E88","P3aZGF",54.2,59.1,91.7089678510998,NA,2,"primary",NA,NA,NA,NA,NA,NA,NA,"primary_E139",NA,NA
"LM0344","P3","NMRI","UNI","E88","UNI_E88","P3aZPZ",51.4,51.4,100,NA,0,"primary",NA,NA,NA,NA,NA,NA,NA,"UNI",NA,NA
"LM0346","P3","NMRI","UNI","UNI","UNI_UNI","P3aZQY",52.5,53.9,97.4025974025974,3.92,6,"primary",0,0,0,0,1,NA,NA,"UNI","0",0
"LM0338","P3","NMRI","E64","E88","E64_E88","P3aZTI",45.3,51.3,88.3040935672515,0.7,6,"primary",18,17,16,21,1,NA,NA,"primary_E64","18",514285.714285714
"LM0344","P3","NMRI","UNI","E88","UNI_E88","P3aZTL",51.6,51.4,100.389105058366,NA,3,"primary",NA,NA,NA,NA,NA,NA,NA,"UNI",NA,NA
"LM0332","P3","NMRI","Eflab","E88","Eflab_E88","P3aZUX",59.6,61.2,97.3856209150327,NA,1,"primary",NA,NA,NA,NA,NA,NA,NA,"primary_Eflab",NA,NA
"LM0334","P3","NMRI","Eflab","UNI","Eflab_UNI","P3aZXF",59.5,50.7,117.357001972387,NA,1,"primary",NA,NA,NA,NA,NA,NA,NA,"primary_Eflab",NA,NA
"LM0336","P3","NMRI","E88","E64","E88_E64","P3bAGV",46,52.3,95.4110898661568,0.67,5,"challenge",23,16,21,27,1,NA,NA,"heterologous_E64","21.75",649253.731343284
"LM0337","P3","NMRI","E88","UNI","E88_UNI","P3bAHV",44.4,44.9,98.8864142538975,1.59,6,"challenge",0,0,0,0,1,NA,NA,"UNI","0",0
"LM0332","P3","NMRI","Eflab","E88","Eflab_E88","P3bAOV",50.2,51.3,97.8557504873294,NA,5,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E88",NA,NA
"LM0332","P3","NMRI","Eflab","E88","Eflab_E88","P3bBHI",51.3,51.3,100,NA,0,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E88",NA,NA
"LM0342","P3","NMRI","E139","E64","E139_E64","P3bBPM",51.2,55.6,94.2446043165468,1.87,3,"challenge",2,0,1,0,1,NA,NA,"heterologous_E64","0.75",8021.39037433155
"LM0341","P3","NMRI","E139","E88","E139_E88","P3bBPO",54.5,58.1,93.8037865748709,1.98,7,"challenge",48,54,53,59,1,NA,NA,"heterologous_E88","53.5",540404.04040404
"LM0343","P3","NMRI","E139","UNI","E139_UNI","P3bBQA",52.9,56.5,93.6283185840708,1.62,8,"challenge",0,0,0,0,1,NA,NA,"UNI","0",0
"LM0333","P3","NMRI","Eflab","E64","Eflab_E64","P3bBTL",45.7,50,91.4,NA,8,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E64",NA,NA
"LM0339","P3","NMRI","E64","E64","E64_E64","P3bBUX",44.7,48.5,95.2577319587629,1.11,5,"challenge",34,16,27,22,1,NA,NA,"heterologous_E64","24.75",445945.945945946
"LM0336","P3","NMRI","E88","E64","E88_E64","P3bBWS",43.8,52.3,83.7476099426386,0.88,7,"challenge",18,22,19,20,1,NA,NA,"heterologous_E64","19.75",448863.636363636
"LM0346","P3","NMRI","UNI","UNI","UNI_UNI","P3bBZL",52.3,53.2,96.6165413533835,NA,4,"challenge",NA,NA,NA,NA,NA,NA,NA,"UNI",NA,NA
"LM0332","P3","NMRI","Eflab","E88","Eflab_E88","P3bCRA",49.8,51.3,97.0760233918129,2.9,7,"challenge",8,2,5,4,1,NA,NA,"heterologous_E88","4.75",32758.6206896552
"LM0343","P3","NMRI","E139","UNI","E139_UNI","P3bCTS",55.1,56.5,95.929203539823,NA,4,"challenge",NA,NA,NA,NA,NA,NA,NA,"UNI",NA,NA
"LM0333","P3","NMRI","Eflab","E64","Eflab_E64","P3bDGY",47.4,50,97,1.69,5,"challenge",10,13,13,19,1,NA,NA,"heterologous_E64","13.75",162721.893491124
"LM0344","P3","NMRI","UNI","E88","UNI_E88","P3bECK",NA,48.6,NA,NA,7,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E88",NA,NA
"LM0346","P3","NMRI","UNI","UNI","UNI_UNI","P3bEFI",52.1,53.2,98.3082706766917,1.04,5,"challenge",1,0,2,1,1,NA,NA,"UNI","1",19230.7692307692
"LM0345","P3","NMRI","UNI","E64","UNI_E64","P3bERF",58.2,59.2,98.3108108108108,NA,1,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E64",NA,NA
"LM0332","P3","NMRI","Eflab","E88","Eflab_E88","P3bEVI",50.2,51.3,96.2962962962963,NA,4,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E88",NA,NA
"LM0334","P3","NMRI","Eflab","UNI","Eflab_UNI","P3bEVN",47.3,47.3,100,NA,0,"challenge",NA,NA,NA,NA,NA,NA,NA,"UNI",NA,NA
"LM0342","P3","NMRI","E139","E64","E139_E64","P3bEVY",47.4,55.6,85.2517985611511,NA,8,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E64",NA,NA
"LM0341","P3","NMRI","E139","E88","E139_E88","P3bEWH",54.7,58.1,94.1480206540448,NA,6,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E88",NA,NA
"LM0340","P3","NMRI","E64","UNI","E64_UNI","P3bFLD",49.7,53.6,92.7238805970149,2.44,8,"challenge",0,0,0,0,1,NA,NA,"UNI","0",0
"LM0347","P3","NMRI","E88","E88","E88_E88","P3bFMI",60.4,69.1,87.4095513748191,2.65,8,"challenge",0,2,0,1,1,NA,NA,"heterologous_E88","0.75",5660.37735849057
"LM0340","P3","NMRI","E64","UNI","E64_UNI","P3bFPD",50.9,53.6,94.9626865671642,1.67,7,"challenge",2,0,0,0,1,NA,NA,"UNI","0.5",5988.02395209581
"LM0337","P3","NMRI","E88","UNI","E88_UNI","P3bFUT",43.3,44.9,96.4365256124722,NA,1,"challenge",NA,NA,NA,NA,NA,NA,NA,"UNI",NA,NA
"LM0338","P3","NMRI","E64","E88","E64_E88","P3bFVQ",49.9,50.2,99.402390438247,NA,3,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E88",NA,NA
"LM0334","P3","NMRI","Eflab","UNI","Eflab_UNI","P3bFWC",46.5,47.3,97.8858350951374,NA,4,"challenge",NA,NA,NA,NA,NA,NA,NA,"UNI",NA,NA
"LM0338","P3","NMRI","E64","E88","E64_E88","P3bFWG",48.3,50.2,96.2151394422311,1.5,8,"challenge",8,5,9,10,1,NA,NA,"heterologous_E88","8",106666.666666667
"LM0345","P3","NMRI","UNI","E64","UNI_E64","P3bFYX",54.8,59.2,92.5675675675675,1.96,7,"challenge",98,92,82,79,1,NA,NA,"heterologous_E64","87.75",895408.163265306
"LM0338","P3","NMRI","E64","E88","E64_E88","P3bHET",48.6,50.2,99.402390438247,NA,4,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E88",NA,NA
"LM0341","P3","NMRI","E139","E88","E139_E88","P3bHPH",54.9,58.1,94.3201376936317,NA,3,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E88",NA,NA
"LM0347","P3","NMRI","E88","E88","E88_E88","P3bHSH",69.1,69.1,100,NA,0,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E88",NA,NA
"LM0344","P3","NMRI","UNI","E88","UNI_E88","P3bHSI",NA,48.6,NA,NA,6,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E88",NA,NA
"LM0345","P3","NMRI","UNI","E64","UNI_E64","P3bHYO",56.7,59.2,97.8040540540541,2.13,4,"challenge",2,2,2,4,1,NA,NA,"heterologous_E64","2.5",23474.1784037559
"LM0346","P3","NMRI","UNI","UNI","UNI_UNI","P3bIAU",53.2,53.2,100,NA,0,"challenge",NA,NA,NA,NA,NA,NA,NA,"UNI",NA,NA
"LM0347","P3","NMRI","E88","E88","E88_E88","P3bICF",63.5,69.1,93.1982633863965,NA,5,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E88",NA,NA
"LM0345","P3","NMRI","UNI","E64","UNI_E64","P3bIHD",52.8,59.2,89.1891891891892,NA,8,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E64",NA,NA
"LM0335","P3","NMRI","E88","UNI","E88_UNI","P3bIIT",45.6,47,97.0212765957447,1.78,8,"challenge",0,0,0,0,1,NA,NA,"UNI","0",0
"LM0336","P3","NMRI","E88","E64","E88_E64","P3bINX",49.9,52.3,91.9694072657744,2.12,4,"challenge",0,0,0,0,1,NA,NA,"heterologous_E64","0",0
"LM0336","P3","NMRI","E88","E64","E88_E64","P3bIPY",48.1,52.3,95.9847036328872,1.81,3,"challenge",0,0,0,0,1,NA,NA,"heterologous_E64","0",0
"LM0332","P3","NMRI","Eflab","E88","Eflab_E88","P3bISY",49.4,51.3,96.2962962962963,NA,3,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E88",NA,NA
"LM0342","P3","NMRI","E139","E64","E139_E64","P3bJAH",52.2,55.6,92.0863309352518,2.74,4,"challenge",1,0,0,0,1,NA,NA,"heterologous_E64","0.25",1824.81751824818
"LM0340","P3","NMRI","E64","UNI","E64_UNI","P3bJAT",53.6,53.6,100,NA,0,"challenge",NA,NA,NA,NA,NA,NA,NA,"UNI",NA,NA
"LM0333","P3","NMRI","Eflab","E64","Eflab_E64","P3bJRF",45.5,50,91,1.99,7,"challenge",71,67,77,81,1,NA,NA,"heterologous_E64","74",743718.592964824
"LM0339","P3","NMRI","E64","E64","E64_E64","P3bJUN",43.7,48.5,90.1030927835052,NA,8,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E64",NA,NA
"LM0343","P3","NMRI","E139","UNI","E139_UNI","P3bJVY",54.3,56.5,96.1061946902655,2.02,6,"challenge",0,0,0,0,1,NA,NA,"UNI","0",0
"LM0342","P3","NMRI","E139","E64","E139_E64","P3bKLB",54.1,55.6,97.3021582733813,NA,1,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E64",NA,NA
"LM0337","P3","NMRI","E88","UNI","E88_UNI","P3bKMJ",43.2,44.9,96.2138084632517,1.43,8,"challenge",1,0,0,0,1,NA,NA,"UNI","0.25",3496.5034965035
"LM0336","P3","NMRI","E88","E64","E88_E64","P3bKTN",52.3,52.3,100,NA,0,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E64",NA,NA
"LM0343","P3","NMRI","E139","UNI","E139_UNI","P3bLAV",54,56.5,95.5752212389381,2.25,7,"challenge",0,0,0,0,1,NA,NA,"UNI","0",0
"LM0339","P3","NMRI","E64","E64","E64_E64","P3bLBS",44.1,48.5,90.9278350515464,0.88,6,"challenge",10,11,6,8,1,NA,NA,"heterologous_E64","8.75",198863.636363636
"LM0340","P3","NMRI","E64","UNI","E64_UNI","P3bLCA",51.2,53.6,95.5223880597015,1.72,6,"challenge",0,0,0,0,1,NA,NA,"UNI","0",0
"LM0345","P3","NMRI","UNI","E64","UNI_E64","P3bLFC",55.3,59.2,93.4121621621621,1,6,"challenge",56,64,49,57,1,NA,NA,"heterologous_E64","56.5",1130000
"LM0343","P3","NMRI","E139","UNI","E139_UNI","P3bLNN",54.2,56.5,97.5221238938053,NA,3,"challenge",NA,NA,NA,NA,NA,NA,NA,"UNI",NA,NA
"LM0343","P3","NMRI","E139","UNI","E139_UNI","P3bLOR",54.6,56.5,97.5221238938053,1.8,5,"challenge",0,0,0,0,1,NA,NA,"UNI","0",0
"LM0347","P3","NMRI","E88","E88","E88_E88","P3bLSG",63,69.1,91.1722141823444,2.57,7,"challenge",0,0,0,0,1,NA,NA,"heterologous_E88","0",0
"LM0341","P3","NMRI","E139","E88","E139_E88","P3bLZC",54.7,58.1,93.1153184165232,NA,5,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E88",NA,NA
"LM0345","P3","NMRI","UNI","E64","UNI_E64","P3bMRS",59.2,59.2,100,NA,0,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E64",NA,NA
"LM0333","P3","NMRI","Eflab","E64","Eflab_E64","P3bMUY",46.3,50,92.6,0.97,6,"challenge",32,34,29,39,1,NA,NA,"heterologous_E64","33.5",690721.649484536
"LM0346","P3","NMRI","UNI","UNI","UNI_UNI","P3bNPG",51.4,53.2,97.1804511278195,NA,3,"challenge",NA,NA,NA,NA,NA,NA,NA,"UNI",NA,NA
"LM0341","P3","NMRI","E139","E88","E139_E88","P3bNQG",52.5,58.1,90.3614457831325,0.79,8,"challenge",0,0,1,3,1,NA,NA,"heterologous_E88","1",25316.4556962025
"LM0337","P3","NMRI","E88","UNI","E88_UNI","P3bNSX",44.2,44.9,96.6592427616927,1.58,5,"challenge",0,0,0,0,1,NA,NA,"UNI","0",0
"LM0336","P3","NMRI","E88","E64","E88_E64","P3bNYU",44.4,52.3,84.8948374760994,0.78,6,"challenge",8,8,4,5,1,NA,NA,"heterologous_E64","6.25",160256.41025641
"LM0344","P3","NMRI","UNI","E88","UNI_E88","P3bNZA",47.8,48.6,98.3539094650206,NA,1,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E88",NA,NA
"LM0341","P3","NMRI","E139","E88","E139_E88","P3bOAH",58.1,58.1,100,NA,0,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E88",NA,NA
"LM0337","P3","NMRI","E88","UNI","E88_UNI","P3bOCL",43.4,44.9,98.8864142538975,NA,4,"challenge",NA,NA,NA,NA,NA,NA,NA,"UNI",NA,NA
"LM0342","P3","NMRI","E139","E64","E139_E64","P3bOGG",55.6,55.6,100,NA,0,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E64",NA,NA
"LM0332","P3","NMRI","Eflab","E88","Eflab_E88","P3bOKQ",51,51.3,99.4152046783626,NA,1,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E88",NA,NA
"LM0345","P3","NMRI","UNI","E64","UNI_E64","P3bOKR",57.9,59.2,95.777027027027,2.02,5,"challenge",50,42,41,47,1,NA,NA,"heterologous_E64","45",445544.554455446
"LM0335","P3","NMRI","E88","UNI","E88_UNI","P3bONI",46,47,97.8723404255319,2.44,7,"challenge",0,0,0,0,1,NA,NA,"UNI","0",0
"LM0333","P3","NMRI","Eflab","E64","Eflab_E64","P3bORK",49.2,50,98.4,NA,1,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E64",NA,NA
"LM0334","P3","NMRI","Eflab","UNI","Eflab_UNI","P3bOYV",46.2,47.3,97.6744186046512,1.59,7,"challenge",0,0,NA,0,1,NA,NA,"UNI","0",NA
"LM0344","P3","NMRI","UNI","E88","UNI_E88","P3bPBP",NA,48.6,NA,NA,4,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E88",NA,NA
"LM0333","P3","NMRI","Eflab","E64","Eflab_E64","P3bPFK",48.5,50,98,1.84,4,"challenge",0,0,0,0,1,NA,NA,"heterologous_E64","0",0
"LM0337","P3","NMRI","E88","UNI","E88_UNI","P3bQAP",43.9,44.9,97.7728285077951,1.49,7,"challenge",1,1,0,1,1,NA,NA,"UNI","0.75",10067.1140939597
"LM0334","P3","NMRI","Eflab","UNI","Eflab_UNI","P3bQIT",47,47.3,99.3657505285412,2.25,6,"challenge",0,0,0,0,1,NA,NA,"UNI","0",0
"LM0343","P3","NMRI","E139","UNI","E139_UNI","P3bQJG",55.2,56.5,97.6991150442478,NA,1,"challenge",NA,NA,NA,NA,NA,NA,NA,"UNI",NA,NA
"LM0340","P3","NMRI","E64","UNI","E64_UNI","P3bQKK",52.8,53.6,95.7089552238806,NA,4,"challenge",NA,NA,NA,NA,NA,NA,NA,"UNI",NA,NA
"LM0340","P3","NMRI","E64","UNI","E64_UNI","P3bQOV",52.3,53.6,98.5074626865672,1.37,5,"challenge",0,0,0,0,1,NA,NA,"UNI","0",0
"LM0338","P3","NMRI","E64","E88","E64_E88","P3bQSG",49.5,50.2,98.605577689243,NA,6,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E88",NA,NA
"LM0334","P3","NMRI","Eflab","UNI","Eflab_UNI","P3bQTR",46.9,47.3,98.3086680761099,1.6,5,"challenge",0,0,0,1,1,NA,NA,"UNI","0.25",3125
"LM0336","P3","NMRI","E88","E64","E88_E64","P3bRDY",51,52.3,97.5143403441683,NA,1,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E64",NA,NA
"LM0334","P3","NMRI","Eflab","UNI","Eflab_UNI","P3bRLW",45.1,47.3,95.3488372093024,2.15,8,"challenge",0,0,0,0,1,NA,NA,"UNI","0",0
"LM0335","P3","NMRI","E88","UNI","E88_UNI","P3bRMA",46.3,47,98.5106382978723,1.51,6,"challenge",0,0,0,0,1,NA,NA,"UNI","0",0
"LM0338","P3","NMRI","E64","E88","E64_E88","P3bRPF",50,50.2,96.8127490039841,NA,5,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E88",NA,NA
"LM0338","P3","NMRI","E64","E88","E64_E88","P3bRYZ",49,50.2,97.6095617529881,NA,1,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E88",NA,NA
"LM0339","P3","NMRI","E64","E64","E64_E64","P3bSNM",46.2,48.5,95.4639175257732,1.65,4,"challenge",0,0,0,0,1,NA,NA,"heterologous_E64","0",0
"LM0341","P3","NMRI","E139","E88","E139_E88","P3bSWG",54.1,58.1,94.4922547332186,NA,4,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E88",NA,NA
"LM0332","P3","NMRI","Eflab","E88","Eflab_E88","P3bTBI",50.6,51.3,98.635477582846,2.4,8,"challenge",0,0,0,0,1,NA,NA,"heterologous_E88","0",0
"LM0344","P3","NMRI","UNI","E88","UNI_E88","P3bTIQ",48.6,48.6,100,NA,0,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E88",NA,NA
"LM0333","P3","NMRI","Eflab","E64","Eflab_E64","P3bTMN",49,50,97.8,3.18,3,"challenge",0,0,0,0,1,NA,NA,"heterologous_E64","0",0
"LM0334","P3","NMRI","Eflab","UNI","Eflab_UNI","P3bTPK",46.8,47.3,98.9429175475687,NA,1,"challenge",NA,NA,NA,NA,NA,NA,NA,"UNI",NA,NA
"LM0339","P3","NMRI","E64","E64","E64_E64","P3bTTE",47.3,48.5,97.5257731958763,NA,1,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E64",NA,NA
"LM0335","P3","NMRI","E88","UNI","E88_UNI","P3bTTH",47,47,100,NA,0,"challenge",NA,NA,NA,NA,NA,NA,NA,"UNI",NA,NA
"LM0332","P3","NMRI","Eflab","E88","Eflab_E88","P3bUBY",49.5,51.3,96.4912280701754,NA,6,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E88",NA,NA
"LM0337","P3","NMRI","E88","UNI","E88_UNI","P3bUDX",44.9,44.9,100,NA,0,"challenge",NA,NA,NA,NA,NA,NA,NA,"UNI",NA,NA
"LM0347","P3","NMRI","E88","E88","E88_E88","P3bUFY",62.6,69.1,90.5933429811867,2.9,6,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E88",NA,NA
"LM0339","P3","NMRI","E64","E64","E64_E64","P3bUHH",42,48.5,86.5979381443299,1.11,7,"challenge",6,7,7,10,1,NA,NA,"heterologous_E64","7.5",135135.135135135
"LM0337","P3","NMRI","E88","UNI","E88_UNI","P3bUQN",44.4,44.9,97.5501113585746,NA,3,"challenge",NA,NA,NA,NA,NA,NA,NA,"UNI",NA,NA
"LM0339","P3","NMRI","E64","E64","E64_E64","P3bUUP",48.5,48.5,100,NA,0,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E64",NA,NA
"LM0346","P3","NMRI","UNI","UNI","UNI_UNI","P3bUYT",52.7,53.2,99.0601503759399,NA,1,"challenge",NA,NA,NA,NA,NA,NA,NA,"UNI",NA,NA
"LM0343","P3","NMRI","E139","UNI","E139_UNI","P3bVAA",56.5,56.5,100,NA,0,"challenge",NA,NA,NA,NA,NA,NA,NA,"UNI",NA,NA
"LM0339","P3","NMRI","E64","E64","E64_E64","P3bVEO",46.3,48.5,97.7319587628866,1.73,3,"challenge",0,0,0,0,1,NA,NA,"heterologous_E64","0",0
"LM0347","P3","NMRI","E88","E88","E88_E88","P3bVIZ",64.4,69.1,92.3299565846599,NA,4,"challenge",NA,NA,NA,NA,NA,NA,NA,"heterologous_E88",NA,NA
"LM0346","P3","NMRI","UNI","UNI","UNI_UNI","P3bVJA",49.4,53.2,92.8571428571429,1.87,8,"challenge",0,0,0,0,1,NA,NA,"UNI","0",0
"LM0346","P3","NMRI","UNI","UNI","UNI_UNI","P3bVLZ",51.2,53.2,96.2406015037594,1.66,7,"challenge",0,0,0,0,1,NA,NA,"UNI","0",0
