"EH_ID","experiment","mouse_strain","primary_infection","challenge_infection","infection_history","labels","weight","weight_dpi0","relative_weight","feces_weight","dpi","infection","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution"
"LM0253","E57","PWD_PWD","E88",NA,NA,"E57aDKS",9.59,11.08,86.5523465703971,0.08,8,"primary",0,0,0,0,1
"LM0253","E57","PWD_PWD","E88",NA,NA,"E57aEUZ",11.53,11.08,104.061371841155,0,3,"primary",NA,NA,NA,NA,1
"LM0253","E57","PWD_PWD","E88",NA,NA,"E57aINS",11.31,11.08,102.075812274368,0.7,5,"primary",0,0,0,0,1
"LM0253","E57","PWD_PWD","E88",NA,NA,"E57aBFS",NA,11.08,NA,0,11,"primary",NA,NA,NA,NA,1
"LM0253","E57","PWD_PWD","E88",NA,NA,"E57aLMX",11.08,11.08,100,0.56,0,"primary",0,0,0,0,1
"LM0253","E57","PWD_PWD","E88",NA,NA,"E57aCIY",11.47,11.08,103.519855595668,0.59,4,"primary",0,0,0,0,1
"LM0253","E57","PWD_PWD","E88",NA,NA,"E57aDFZ",NA,11.08,NA,0,9,"primary",NA,NA,NA,NA,1
"LM0254","E57","SCHUNT_PWD","E88","E88","E88:E88","E57aATW",21.35,20.16,105.902777777778,0,1,"primary",NA,NA,NA,NA,1
"LM0254","E57","SCHUNT_PWD","E88","E88","E88:E88","E57aEFT",19.83,20.16,98.3630952380952,1,8,"primary",188,153,163,186,1
"LM0254","E57","SCHUNT_PWD","E88","E88","E88:E88","E57bxBCD",21.04,22.32,94.27,3.97,8,"challenge",0,0,0,0,1
"LM0254","E57","SCHUNT_PWD","E88","E88","E88:E88","E57aADG",20.71,20.16,102.728174603175,1.88,11,"primary",2,0,1,1,2
"LM0254","E57","SCHUNT_PWD","E88","E88","E88:E88","E57aJKL",20.83,20.16,103.323412698413,1.73,4,"primary",0,0,0,0,1
"LM0254","E57","SCHUNT_PWD","E88","E88","E88:E88","E57bxJRW",22.55,22.32,101.03,2.61,5,"challenge",0,0,0,0,1
"LM0254","E57","SCHUNT_PWD","E88","E88","E88:E88","E57aGMQ",20.19,20.16,100.14880952381,1.74,6,"primary",0,0,0,0,1.5
"LM0254","E57","SCHUNT_PWD","E88","E88","E88:E88","E57aBTZ",20.66,20.16,102.480158730159,0,2,"primary",NA,NA,NA,NA,1
"LM0254","E57","SCHUNT_PWD","E88","E88","E88:E88","E57bxIUV",22.54,22.32,100.99,2.5,1,"challenge",0,0,0,0,1
"LM0254","E57","SCHUNT_PWD","E88","E88","E88:E88","E57aACN",20.16,20.16,100,2.36,0,"primary",0,0,0,0,1
"LM0254","E57","SCHUNT_PWD","E88","E88","E88:E88","E57aBNX",20.1,20.16,99.7023809523809,2.07,5,"primary",0,0,0,0,2
"LM0254","E57","SCHUNT_PWD","E88","E88","E88:E88","E57bxBCP",22.32,22.32,100,3.26,0,"challenge",0,0,0,0,1
"LM0254","E57","SCHUNT_PWD","E88","E88","E88:E88","E57bxDMP",22.36,22.32,100.18,3.93,4,"challenge",0,0,0,0,1
"LM0254","E57","SCHUNT_PWD","E88","E88","E88:E88","E57aMNW",19.37,20.16,96.0813492063492,2.21,9,"primary",17,20,21,37,1
"LM0254","E57","SCHUNT_PWD","E88","E88","E88:E88","E57aFLV",20.52,20.16,101.785714285714,0,3,"primary",NA,NA,NA,NA,1
"LM0254","E57","SCHUNT_PWD","E88","E88","E88:E88","E57aBKZ",19.76,20.16,98.015873015873,1.97,7,"primary",0,0,0,0,2
"LM0254","E57","SCHUNT_PWD","E88","E88","E88:E88","E57bxCHI",22.35,22.32,100.13,2.15,3,"challenge",0,0,0,0,1
"LM0254","E57","SCHUNT_PWD","E88","E88","E88:E88","E57bxBQR",22.48,22.32,100.72,2.33,2,"challenge",0,0,0,0,1
"LM0254","E57","SCHUNT_PWD","E88","E88","E88:E88","E57aBCM",19.58,20.16,97.1230158730159,1.45,10,"primary",8,8,14,12,1
"LM0254","E57","SCHUNT_PWD","E88","E88","E88:E88","E57bxLRS",22.75,22.32,101.93,1.71,7,"challenge",0,0,0,0,1
"LM0254","E57","SCHUNT_PWD","E88","E88","E88:E88","E57bxDVW",22.26,22.32,99.73,2.39,6,"challenge",0,0,0,0,1
"LM0255","E57","BUSNA_BUSNA","E88","E64","E88:E64","E57aAKT",14.65,14.65,100,1.68,0,"primary",0,0,0,0,1.5
"LM0255","E57","BUSNA_BUSNA","E88","E64","E88:E64","E57aEIR",13.92,14.65,95.0170648464164,0.29,7,"primary",0,5,1,1,1
"LM0255","E57","BUSNA_BUSNA","E88","E64","E88:E64","E57aJWY",15.78,14.65,107.713310580205,0,3,"primary",NA,NA,NA,NA,1
"LM0255","E57","BUSNA_BUSNA","E88","E64","E88:E64","E57aGMY",14.69,14.65,100.273037542662,0,1,"primary",NA,NA,NA,NA,1
"LM0255","E57","BUSNA_BUSNA","E88","E64","E88:E64","E57bxNPY",17.55,18.26,96.11,1.28,7,"challenge",30,27,32,38,1
"LM0255","E57","BUSNA_BUSNA","E88","E64","E88:E64","E57bxGOW",17.35,18.26,95.02,0.86,6,"challenge",28,23,37,29,1
"LM0255","E57","BUSNA_BUSNA","E88","E64","E88:E64","E57aOQS",12.45,14.65,84.9829351535836,0,9,"primary",NA,NA,NA,NA,1
"LM0255","E57","BUSNA_BUSNA","E88","E64","E88:E64","E57bxMOR",16.99,18.26,93.04,1.41,8,"challenge",5,11,13,8,1
"LM0255","E57","BUSNA_BUSNA","E88","E64","E88:E64","E57bxFGM",18.58,18.26,101.75,0.96,2,"challenge",0,0,0,0,1
"LM0255","E57","BUSNA_BUSNA","E88","E64","E88:E64","E57aHXY",12.65,14.65,86.3481228668942,0.28,11,"primary",0,1,1,0,1
"LM0255","E57","BUSNA_BUSNA","E88","E64","E88:E64","E57aCMS",15.36,14.65,104.846416382253,1.39,4,"primary",0,0,0,0,1
"LM0255","E57","BUSNA_BUSNA","E88","E64","E88:E64","E57bxBWZ",17.24,18.26,94.41,0.68,5,"challenge",24,39,37,23,1
"LM0255","E57","BUSNA_BUSNA","E88","E64","E88:E64","E57bxCHX",17.69,18.26,96.88,1.74,4,"challenge",0,0,1,2,1
"LM0255","E57","BUSNA_BUSNA","E88","E64","E88:E64","E57aBNV",14.75,14.65,100.682593856655,0.68,6,"primary",0,0,0,0,1
"LM0255","E57","BUSNA_BUSNA","E88","E64","E88:E64","E57aIMX",15.46,14.65,105.529010238908,1.05,5,"primary",0,0,0,0,1
"LM0255","E57","BUSNA_BUSNA","E88","E64","E88:E64","E57bxDPW",18.26,18.26,100,1.07,0,"challenge",0,0,0,0,1
"LM0255","E57","BUSNA_BUSNA","E88","E64","E88:E64","E57aDFM",15.62,14.65,106.621160409556,0,2,"primary",NA,NA,NA,NA,1
"LM0255","E57","BUSNA_BUSNA","E88","E64","E88:E64","E57bxAIR",18.44,18.26,100.99,1.41,1,"challenge",0,0,0,0,1
"LM0255","E57","BUSNA_BUSNA","E88","E64","E88:E64","E57aGXY",12.91,14.65,88.122866894198,0.13,8,"primary",NA,NA,NA,NA,1
"LM0255","E57","BUSNA_BUSNA","E88","E64","E88:E64","E57aDGJ",12.24,14.65,83.5494880546075,0.22,10,"primary",17,6,19,11,1
"LM0255","E57","BUSNA_BUSNA","E88","E64","E88:E64","E57bxDFU",17.98,18.26,98.47,1.49,3,"challenge",0,0,0,0,1
"LM0256","E57","STRA_STRA","E88","E88","E88:E88","E57aFTY",26.21,25.63,102.262973078424,0,3,"primary",NA,NA,NA,NA,1
"LM0256","E57","STRA_STRA","E88","E88","E88:E88","E57bxKLQ",30.26,29.15,103.81,1.91,6,"challenge",0,0,0,0,1
"LM0256","E57","STRA_STRA","E88","E88","E88:E88","E57bxBSU",29.91,29.15,102.61,1.12,2,"challenge",0,0,0,0,1
"LM0256","E57","STRA_STRA","E88","E88","E88:E88","E57bxKNQ",30.92,29.15,106.07,1.93,3,"challenge",0,0,0,0,1
"LM0256","E57","STRA_STRA","E88","E88","E88:E88","E57bxIJY",29.15,29.15,100,1.77,0,"challenge",0,0,0,0,1
"LM0256","E57","STRA_STRA","E88","E88","E88:E88","E57aFIM",25.63,25.63,100,1.8,0,"primary",0,0,0,0,2
"LM0256","E57","STRA_STRA","E88","E88","E88:E88","E57bxAOX",30.71,29.15,105.35,2.27,5,"challenge",0,0,0,0,1
"LM0256","E57","STRA_STRA","E88","E88","E88:E88","E57aILS",24.04,25.63,93.7963324229419,0.42,11,"primary",8,3,9,4,1
"LM0256","E57","STRA_STRA","E88","E88","E88:E88","E57aGLZ",25.2,25.63,98.3222785797893,0,1,"primary",NA,NA,NA,NA,1
"LM0256","E57","STRA_STRA","E88","E88","E88:E88","E57aLRU",25.75,25.63,100.46820132657,1.31,7,"primary",1,1,1,0,1
"LM0256","E57","STRA_STRA","E88","E88","E88:E88","E57aHIU",24.05,25.63,93.8353492001561,0.33,10,"primary",8,8,5,8,1
"LM0256","E57","STRA_STRA","E88","E88","E88:E88","E57bxJRX",30.05,29.15,103.09,2.22,4,"challenge",0,0,0,0,1
"LM0256","E57","STRA_STRA","E88","E88","E88:E88","E57aEFY",24.42,25.63,95.2789699570816,0.49,9,"primary",48,45,39,59,1
"LM0256","E57","STRA_STRA","E88","E88","E88:E88","E57bxJVZ",29.82,29.15,102.3,2.16,8,"challenge",0,0,0,0,1
"LM0256","E57","STRA_STRA","E88","E88","E88:E88","E57bxAGS",29.26,29.15,100.38,1.74,1,"challenge",0,0,0,0,1
"LM0256","E57","STRA_STRA","E88","E88","E88:E88","E57aBKQ",25.65,25.63,100.078033554428,1.27,5,"primary",0,0,0,0,1
"LM0256","E57","STRA_STRA","E88","E88","E88:E88","E57aABE",24.48,25.63,95.5130706203668,0.27,8,"primary",20,37,28,31,1
"LM0256","E57","STRA_STRA","E88","E88","E88:E88","E57aKLZ",25.9,25.63,101.053452984783,1.44,4,"primary",0,0,0,0,1
"LM0256","E57","STRA_STRA","E88","E88","E88:E88","E57aLPS",26.63,25.63,103.90167772142,1.54,6,"primary",0,0,0,0,1
"LM0256","E57","STRA_STRA","E88","E88","E88:E88","E57bxBMX",30.58,29.15,104.91,1.59,7,"challenge",0,0,0,0,1
"LM0256","E57","STRA_STRA","E88","E88","E88:E88","E57aDSZ",25.29,25.63,98.6734295747171,0,2,"primary",NA,NA,NA,NA,1
"LM0257","E57","SCHUNT_SCHUNT","E88","E64","E88:E64","E57aCEN",19.57,19.57,100,2.21,0,"primary",24,29,32,28,2
"LM0257","E57","SCHUNT_SCHUNT","E88","E64","E88:E64","E57aFHI",20.05,19.57,102.452733776188,0.72,10,"primary",3,4,8,12,1
"LM0257","E57","SCHUNT_SCHUNT","E88","E64","E88:E64","E57bxEJP",22.51,22.75,98.95,1.14,2,"challenge",0,0,0,0,1
"LM0257","E57","SCHUNT_SCHUNT","E88","E64","E88:E64","E57bxPVX",21.77,22.75,95.69,1.11,7,"challenge",25,29,28,23,1
"LM0257","E57","SCHUNT_SCHUNT","E88","E64","E88:E64","E57bxUVY",21.03,22.75,92.44,0.96,6,"challenge",14,14,11,15,1
"LM0257","E57","SCHUNT_SCHUNT","E88","E64","E88:E64","E57aCLV",20.19,19.57,103.16811446091,0,1,"primary",NA,NA,NA,NA,1
"LM0257","E57","SCHUNT_SCHUNT","E88","E64","E88:E64","E57bxTUV",21.3,22.75,93.63,2.89,5,"challenge",28,23,24,38,1
"LM0257","E57","SCHUNT_SCHUNT","E88","E64","E88:E64","E57aELP",20.27,19.57,103.576903423608,0.95,4,"primary",1,0,0,0,1
"LM0257","E57","SCHUNT_SCHUNT","E88","E64","E88:E64","E57aDIN",20.22,19.57,103.321410321921,0,3,"primary",NA,NA,NA,NA,1
"LM0257","E57","SCHUNT_SCHUNT","E88","E64","E88:E64","E57aIOU",20.23,19.57,103.372508942259,0.92,11,"primary",0,0,2,0,1
"LM0257","E57","SCHUNT_SCHUNT","E88","E64","E88:E64","E57bxJQU",20.44,22.75,89.85,1.46,8,"challenge",4,1,1,1,1
"LM0257","E57","SCHUNT_SCHUNT","E88","E64","E88:E64","E57aJOQ",19.83,19.57,101.328564128769,0.64,5,"primary",0,0,0,0,1
"LM0257","E57","SCHUNT_SCHUNT","E88","E64","E88:E64","E57aJKN",20.02,19.57,102.299437915176,0.72,8,"primary",160,185,119,175,1
"LM0257","E57","SCHUNT_SCHUNT","E88","E64","E88:E64","E57bxBEF",22.37,22.75,98.33,1.53,1,"challenge",0,0,0,0,1
"LM0257","E57","SCHUNT_SCHUNT","E88","E64","E88:E64","E57bxCJP",22.75,22.75,100,2.32,0,"challenge",0,0,0,0,1
"LM0257","E57","SCHUNT_SCHUNT","E88","E64","E88:E64","E57aFOY",20.2,19.57,103.219213081247,0,2,"primary",NA,NA,NA,NA,1
"LM0257","E57","SCHUNT_SCHUNT","E88","E64","E88:E64","E57aDIW",19.84,19.57,101.379662749106,1.03,7,"primary",0,0,0,0,1
"LM0257","E57","SCHUNT_SCHUNT","E88","E64","E88:E64","E57aLNW",19.68,19.57,100.56208482371,0.84,9,"primary",66,60,61,86,1
"LM0257","E57","SCHUNT_SCHUNT","E88","E64","E88:E64","E57aBKN",20.57,19.57,105.109862033725,1.06,6,"primary",0,0,0,0,1
"LM0257","E57","SCHUNT_SCHUNT","E88","E64","E88:E64","E57bxDHX",22.35,22.75,98.24,3.66,4,"challenge",0,0,0,0,1
"LM0257","E57","SCHUNT_SCHUNT","E88","E64","E88:E64","E57bxLOW",21.7,22.75,95.38,1.79,3,"challenge",0,0,0,0,1
"LM0258","E57","BUSNA_PWD","E64","E64","E64:E64","E57bxFYZ",19.44,19.74,98.48,1.92,3,"challenge",0,0,0,0,1
"LM0258","E57","BUSNA_PWD","E64","E64","E64:E64","E57aBMV",17.53,17.53,100,1.82,0,"primary",17,18,24,20,2
"LM0258","E57","BUSNA_PWD","E64","E64","E64:E64","E57bxHVW",18.28,19.74,92.6,1.22,8,"challenge",4,4,3,6,1
"LM0258","E57","BUSNA_PWD","E64","E64","E64:E64","E57aJPZ",NA,17.53,NA,0,10,"primary",NA,NA,NA,NA,1
"LM0258","E57","BUSNA_PWD","E64","E64","E64:E64","E57aGLU",17.24,17.53,98.3456930975471,0,1,"primary",NA,NA,NA,NA,1
"LM0258","E57","BUSNA_PWD","E64","E64","E64:E64","E57aQTU",17.35,17.53,98.9731888191671,0,2,"primary",NA,NA,NA,NA,1
"LM0258","E57","BUSNA_PWD","E64","E64","E64:E64","E57bxJXZ",18.53,19.74,93.87,1.08,5,"challenge",13,16,14,10,1
"LM0258","E57","BUSNA_PWD","E64","E64","E64:E64","E57bxHKX",18.14,19.74,91.89,0.87,7,"challenge",46,61,77,58,1
"LM0258","E57","BUSNA_PWD","E64","E64","E64:E64","E57bxAEQ",19.42,19.74,98.38,1.24,4,"challenge",0,0,0,0,1
"LM0258","E57","BUSNA_PWD","E64","E64","E64:E64","E57bxHJU",19.74,19.74,100,1.25,0,"challenge",0,0,0,0,1
"LM0258","E57","BUSNA_PWD","E64","E64","E64:E64","E57bxOPZ",19.18,19.74,97.16,1.55,1,"challenge",0,0,0,0,1
"LM0258","E57","BUSNA_PWD","E64","E64","E64:E64","E57aEJP",17.2,17.53,98.1175128351397,1.06,6,"primary",30,25,41,30,1
"LM0258","E57","BUSNA_PWD","E64","E64","E64:E64","E57aACF",17.63,17.53,100.570450656018,1.78,7,"primary",12,3,2,10,1
"LM0258","E57","BUSNA_PWD","E64","E64","E64:E64","E57aILP",16.42,17.53,93.6679977181974,0.92,5,"primary",53,40,61,59,1
"LM0258","E57","BUSNA_PWD","E64","E64","E64:E64","E57bxKMS",18.7,19.74,94.73,0.84,6,"challenge",5,14,5,9,1
"LM0258","E57","BUSNA_PWD","E64","E64","E64:E64","E57aJQT",NA,17.53,NA,0,11,"primary",NA,NA,NA,NA,1
"LM0258","E57","BUSNA_PWD","E64","E64","E64:E64","E57aOSV",16.24,17.53,92.6411865373645,0.99,4,"primary",1,0,0,0,1
"LM0258","E57","BUSNA_PWD","E64","E64","E64:E64","E57aCEF",15.87,17.53,90.530519110097,1.38,3,"primary",0,1,0,1,1.5
"LM0258","E57","BUSNA_PWD","E64","E64","E64:E64","E57bxCGS",19.47,19.74,98.63,1.3,2,"challenge",0,0,0,0,1
"LM0258","E57","BUSNA_PWD","E64","E64","E64:E64","E57aINY",16.39,17.53,93.4968625213919,1.85,8,"primary",0,0,1,2,1
"LM0258","E57","BUSNA_PWD","E64","E64","E64:E64","E57aHJO",NA,17.53,NA,0,9,"primary",NA,NA,NA,NA,1
"LM0259","E57","STRA_BUSNA","E64","E64","E64:E64","E57bxCLS",28.55,28.89,98.82,1.5,5,"challenge",33,42,29,31,1
"LM0259","E57","STRA_BUSNA","E64","E64","E64:E64","E57bxGTW",29.46,28.89,101.97,1.68,3,"challenge",0,0,0,0,1
"LM0259","E57","STRA_BUSNA","E64","E64","E64:E64","E57aEGM",24.62,24.62,100,2.12,0,"primary",14,13,12,18,1.5
"LM0259","E57","STRA_BUSNA","E64","E64","E64:E64","E57bxGHI",28.32,28.89,98.03,2.58,8,"challenge",2,0,1,0,1
"LM0259","E57","STRA_BUSNA","E64","E64","E64:E64","E57aMQU",24.99,24.62,101.502843216897,1.25,4,"primary",2,0,2,0,1
"LM0259","E57","STRA_BUSNA","E64","E64","E64:E64","E57aIWZ",25.21,24.62,102.396425670187,1.21,8,"primary",1,2,2,0,1
"LM0259","E57","STRA_BUSNA","E64","E64","E64:E64","E57bxAFV",29.25,28.89,101.25,1.14,2,"challenge",0,0,0,0,1
"LM0259","E57","STRA_BUSNA","E64","E64","E64:E64","E57aCRU",24.71,24.62,100.365556458164,0,1,"primary",NA,NA,NA,NA,1
"LM0259","E57","STRA_BUSNA","E64","E64","E64:E64","E57aESW",NA,24.62,NA,0,9,"primary",NA,NA,NA,NA,1
"LM0259","E57","STRA_BUSNA","E64","E64","E64:E64","E57aBUW",24.6,24.62,99.9187652315191,0.98,5,"primary",45,40,59,45,1
"LM0259","E57","STRA_BUSNA","E64","E64","E64:E64","E57aBFW",25.72,24.62,104.46791226645,1,7,"primary",10,9,17,14,2
"LM0259","E57","STRA_BUSNA","E64","E64","E64:E64","E57aKMU",26.01,24.62,105.645816409423,2.05,3,"primary",0,0,0,0,1
"LM0259","E57","STRA_BUSNA","E64","E64","E64:E64","E57aJXZ",NA,24.62,NA,0,10,"primary",NA,NA,NA,NA,1
"LM0259","E57","STRA_BUSNA","E64","E64","E64:E64","E57aQSX",24.78,24.62,100.649878147847,1,6,"primary",36,49,32,56,1
"LM0259","E57","STRA_BUSNA","E64","E64","E64:E64","E57aKQT",25.13,24.62,102.071486596263,0,2,"primary",NA,NA,NA,NA,1
"LM0259","E57","STRA_BUSNA","E64","E64","E64:E64","E57bxFGV",29.68,28.89,102.73,2.19,1,"challenge",0,0,0,0,1
"LM0259","E57","STRA_BUSNA","E64","E64","E64:E64","E57bxGHL",28.77,28.89,99.58,1.57,6,"challenge",67,55,71,65,1
"LM0259","E57","STRA_BUSNA","E64","E64","E64:E64","E57aEHI",NA,24.62,NA,0,11,"primary",NA,NA,NA,NA,1
"LM0259","E57","STRA_BUSNA","E64","E64","E64:E64","E57bxNUY",29.44,28.89,101.9,1.38,7,"challenge",12,4,7,4,1
"LM0259","E57","STRA_BUSNA","E64","E64","E64:E64","E57bxDKW",28.54,28.89,98.79,1.86,4,"challenge",0,0,0,0,1
"LM0259","E57","STRA_BUSNA","E64","E64","E64:E64","E57bxALR",28.89,28.89,100,1.64,0,"challenge",0,0,0,0,1
"LM0260","E57","SCHUNT_SCHUNT","E64","E64","E64:E64","E57aKNP",NA,20.11,NA,0,10,"primary",NA,NA,NA,NA,1
"LM0260","E57","SCHUNT_SCHUNT","E64","E64","E64:E64","E57byAUZ",26,29.02,89.59338387,2.76,6,"challenge",9,18,9,14,1
"LM0260","E57","SCHUNT_SCHUNT","E64","E64","E64:E64","E57aACX",17.47,20.11,86.8722028841372,0.9,7,"primary",11,2,13,6,1
"LM0260","E57","SCHUNT_SCHUNT","E64","E64","E64:E64","E57byJKZ",28.75,29.02,99.06960717,2.65,5,"challenge",26,24,38,28,1
"LM0260","E57","SCHUNT_SCHUNT","E64","E64","E64:E64","E57byRTX",29.31,29.02,100.9993108,1.27,2,"challenge",0,0,0,0,1
"LM0260","E57","SCHUNT_SCHUNT","E64","E64","E64:E64","E57byGHV",27.06,29.02,93.24603722,3.14,8,"challenge",0,0,0,0,1
"LM0260","E57","SCHUNT_SCHUNT","E64","E64","E64:E64","E57aFQW",18.56,20.11,92.2923918448533,0.53,6,"primary",12,9,3,7,1
"LM0260","E57","SCHUNT_SCHUNT","E64","E64","E64:E64","E57byCKT",29.02,29.02,100,1.21,0,"challenge",0,0,0,0,1
"LM0260","E57","SCHUNT_SCHUNT","E64","E64","E64:E64","E57aENS",19.39,20.11,96.4196916956738,2.08,3,"primary",0,0,1,1,1
"LM0260","E57","SCHUNT_SCHUNT","E64","E64","E64:E64","E57aMNZ",NA,20.11,NA,0,9,"primary",NA,NA,NA,NA,1
"LM0260","E57","SCHUNT_SCHUNT","E64","E64","E64:E64","E57aAKW",NA,20.11,NA,0,11,"primary",NA,NA,NA,NA,1
"LM0260","E57","SCHUNT_SCHUNT","E64","E64","E64:E64","E57byRSU",29.82,29.02,102.7567195,1.82,1,"challenge",0,0,0,0,1
"LM0260","E57","SCHUNT_SCHUNT","E64","E64","E64:E64","E57aHKM",19.46,20.11,96.7677772252611,0,2,"primary",NA,NA,NA,NA,1
"LM0260","E57","SCHUNT_SCHUNT","E64","E64","E64:E64","E57aLOV",18.21,20.11,90.551964196917,1.33,8,"primary",5,4,7,7,1
"LM0260","E57","SCHUNT_SCHUNT","E64","E64","E64:E64","E57aAEY",20.11,20.11,100,1.65,0,"primary",39,49,54,31,1
"LM0260","E57","SCHUNT_SCHUNT","E64","E64","E64:E64","E57aNWY",19.35,20.11,96.2207856787668,1.05,4,"primary",1,1,2,0,1
"LM0260","E57","SCHUNT_SCHUNT","E64","E64","E64:E64","E57aLUX",19.93,20.11,99.1049229239185,0,1,"primary",NA,NA,NA,NA,1
"LM0260","E57","SCHUNT_SCHUNT","E64","E64","E64:E64","E57byITX",29.36,29.02,101.1716058,1.61,3,"challenge",0,0,0,0,1
"LM0260","E57","SCHUNT_SCHUNT","E64","E64","E64:E64","E57byGIT",28.15,29.02,97.00206754,1.03,4,"challenge",0,0,0,0,1
"LM0260","E57","SCHUNT_SCHUNT","E64","E64","E64:E64","E57aGUZ",18.57,20.11,92.3421183490801,0.55,5,"primary",7,22,15,13,1
"LM0260","E57","SCHUNT_SCHUNT","E64","E64","E64:E64","E57byNTU",27.42,29.02,94.48656099,2.37,7,"challenge",0,0,0,0,1
"LM0261","E57","PWD_SCHUNT","E64","E88","E64:E88","E57aCNO",15.38,15.38,100,1.7,0,"primary",0,0,0,0,1
"LM0261","E57","PWD_SCHUNT","E64","E88","E64:E88","E57bxCNO",19.34,20.09,96.27,1.09,5,"challenge",0,0,0,0,1
"LM0261","E57","PWD_SCHUNT","E64","E88","E64:E88","E57bxCLZ",19.81,20.09,98.61,1.16,1,"challenge",0,0,0,0,1
"LM0261","E57","PWD_SCHUNT","E64","E88","E64:E88","E57bxCFZ",19.01,20.09,94.62,2.52,4,"challenge",0,0,0,0,1
"LM0261","E57","PWD_SCHUNT","E64","E88","E64:E88","E57aCJM",15.76,15.38,102.470741222367,1.12,7,"primary",18,18,16,12,1
"LM0261","E57","PWD_SCHUNT","E64","E88","E64:E88","E57bxFGZ",19.57,20.09,97.41,1.51,6,"challenge",0,0,0,0,1
"LM0261","E57","PWD_SCHUNT","E64","E88","E64:E88","E57aDQS",15.06,15.38,97.9193758127438,0.99,4,"primary",1,0,0,1,1
"LM0261","E57","PWD_SCHUNT","E64","E88","E64:E88","E57aIUV",15.9,15.38,103.381014304291,1.69,3,"primary",0,0,0,0,1
"LM0261","E57","PWD_SCHUNT","E64","E88","E64:E88","E57aDMP",15.41,15.38,100.195058517555,0,2,"primary",NA,NA,NA,NA,1
"LM0261","E57","PWD_SCHUNT","E64","E88","E64:E88","E57aCHT",15.79,15.38,102.665799739922,0,1,"primary",NA,NA,NA,NA,1
"LM0261","E57","PWD_SCHUNT","E64","E88","E64:E88","E57bxDLN",20.09,20.09,100,0.77,0,"challenge",0,0,0,0,1
"LM0261","E57","PWD_SCHUNT","E64","E88","E64:E88","E57aGOS",15.17,15.38,98.6345903771131,0.73,6,"primary",65,39,61,64,1
"LM0261","E57","PWD_SCHUNT","E64","E88","E64:E88","E57bxPRZ",19.74,20.09,98.26,1.21,7,"challenge",0,0,0,0,1
"LM0261","E57","PWD_SCHUNT","E64","E88","E64:E88","E57bxKOP",18.69,20.09,93.03,1.36,8,"challenge",0,0,0,0,1
"LM0261","E57","PWD_SCHUNT","E64","E88","E64:E88","E57aSVW",NA,15.38,NA,0,11,"primary",NA,NA,NA,NA,1
"LM0261","E57","PWD_SCHUNT","E64","E88","E64:E88","E57aHQS",16.48,15.38,107.152145643693,1.89,8,"primary",33,20,28,27,1
"LM0261","E57","PWD_SCHUNT","E64","E88","E64:E88","E57aCIN",NA,15.38,NA,0,10,"primary",NA,NA,NA,NA,1
"LM0261","E57","PWD_SCHUNT","E64","E88","E64:E88","E57bxDMN",19.79,20.09,98.51,0.95,2,"challenge",0,0,0,0,1
"LM0261","E57","PWD_SCHUNT","E64","E88","E64:E88","E57aIMU",NA,15.38,NA,0,9,"primary",NA,NA,NA,NA,1
"LM0261","E57","PWD_SCHUNT","E64","E88","E64:E88","E57aIKN",14.73,15.38,95.7737321196359,0.83,5,"primary",14,18,22,33,1
"LM0261","E57","PWD_SCHUNT","E64","E88","E64:E88","E57bxDTW",19.56,20.09,97.36,1.25,3,"challenge",0,0,0,0,1
"LM0262","E57","BUSNA_BUSNA","E64","E64","E64:E64","E57byHQZ",21.13,21.13,100,1.08,0,"challenge",0,0,0,0,1
"LM0262","E57","BUSNA_BUSNA","E64","E64","E64:E64","E57byAMV",21.94,21.13,103.8334122,1.72,5,"challenge",8,7,17,8,1
"LM0262","E57","BUSNA_BUSNA","E64","E64","E64:E64","E57aGHW",NA,15.24,NA,0,9,"primary",NA,NA,NA,NA,1
"LM0262","E57","BUSNA_BUSNA","E64","E64","E64:E64","E57byCFV",21.95,21.13,103.8807383,1.65,2,"challenge",0,0,0,0,1
"LM0262","E57","BUSNA_BUSNA","E64","E64","E64:E64","E57aCTU",15.24,15.24,100,2.75,0,"primary",18,13,23,14,1.5
"LM0262","E57","BUSNA_BUSNA","E64","E64","E64:E64","E57byABO",22.95,21.13,108.613346,1.42,8,"challenge",1,0,0,0,1
"LM0262","E57","BUSNA_BUSNA","E64","E64","E64:E64","E57aFQR",NA,15.24,NA,0,11,"primary",NA,NA,NA,NA,1
"LM0262","E57","BUSNA_BUSNA","E64","E64","E64:E64","E57byHKS",21.53,21.13,101.8930431,1.38,1,"challenge",0,0,0,0,1
"LM0262","E57","BUSNA_BUSNA","E64","E64","E64:E64","E57aRTX",NA,15.24,NA,0,10,"primary",NA,NA,NA,NA,1
"LM0262","E57","BUSNA_BUSNA","E64","E64","E64:E64","E57aPSW",15.53,15.24,101.902887139108,0.87,5,"primary",5,27,4,3,1
"LM0262","E57","BUSNA_BUSNA","E64","E64","E64:E64","E57byBKV",22.96,21.13,108.660672,1.04,4,"challenge",0,0,0,0,1
"LM0262","E57","BUSNA_BUSNA","E64","E64","E64:E64","E57aGMO",15.45,15.24,101.377952755906,1.55,4,"primary",0,0,2,0,1
"LM0262","E57","BUSNA_BUSNA","E64","E64","E64:E64","E57aNOY",16.51,15.24,108.333333333333,1.01,7,"primary",2,0,0,1,1
