;Cycle;A1;A2;A3;A4;A5;A6;A7;A8;A9;A10;A11;A12;B1;B2;B3;B4;B5;B6;B7;B8;B9;B10;B11;B12;C1;C2;C3;C4;C5;C6;C7;C8;C9;C10;C11;D1;D2;D3;D4;D5;D6;D7;D8;D9;D10;D11;E1;E2;E3;E4;E5;E6;E7;E8;E9;E10;E11;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;G1;G2;G3;G4;G5;G6;G7;G8;G9;G10;G11;H1;H2;H3;H4;H5;H6;H7;H8;H9;H10;H11
;29;357,148835364563;48,2954530126917;392,70960108562;537,268458245975;-7,66034703439482;278,001918204749;235,351554041874;154,59508422568;866,528548547556;842,11396470653;-4,5059031591868;-2,3127907400517;334,699399625876;128,506615585149;683,762379036424;693,341672032105;344,795893953937;299,524679694555;351,664792196819;1611,34955333305;1086,36173175641;836,668898655173;0,0759104973535614;1,62877711212104;798,891280984131;-9,37802541676319;1039,82858674675;810,69913488205;138,687872827047;579,053286381781;165,798397015931;1793,2678608356;3,3779574547716;1176,15076628878;-3,12170542340436;807,778345594485;9,01837208836287;1020,67239087456;867,442712648025;168,395649050217;602,52024878783;177,699691199704;1843,91862452898;1442,66311973137;1326,40316418363;-2,44532414462492;1666,76301739589;560,454771367492;829,528955967756;982,961882046486;1835,77403236417;608,39200526975;-2,62370998962524;2267,21165838376;1888,99481655304;1192,70573383171;-6,28494569527084;1621,15949728678;579,460723320321;659,067631470453;-9,65711210253312;1836,2315830077;659,516674759277;1563,90946392273;2309,47337437343;1928,31341083621;1272,73671666396;3,59152579174133;1655,134838044;179,179372641396;77,6222431634187;203,971442792047;0,413735750540127;101,102002440682;973,570887607829;2162,89024979795;1794,75822453669;329,295457417419;3,13832042829654;1511,77209076388;237,457851086076;67,140109030966;167,704363393827;1328,06613663857;82,8560534760013;849,851795614712;1954,21039158795;1542,62598237113;309,65631548178;0,120639227265656
;30;494,263323101327;101,598303043499;533,377811895473;632,378667679448;-7,80479055983733;344,587302161921;415,563648777358;293,47726516532;966,797662297394;959,929537625785;3,15905950445585;2,27210892928224;498,608543235234;247,255526731146;892,674792408903;844,305567971879;536,591452466274;387,199936282406;556,900360573612;1675,81671950569;1228,36209212456;965,458120064286;0,323245442416919;-5,54135108263745;995,149587035863;-4,43952800153511;1313,81693211274;977,562490660492;252,308125287006;719,100562879281;325,281342800772;1870,43818610381;2,84127895006077;1342,2756996547;-1,82354803952239;1029,840219274;20,5435744375059;1297,89843236263;1055,48706294475;301,855927329001;760,903308800075;314,205972514026;1931,59740852256;1593,59818752992;1509,07777558179;0,232485593326146;1714,78081620122;740,411822523594;1080,84510738536;1145,26658887994;2068,6395766452;742,014976583717;-2,05831484899227;2292,59605649142;1952,54911596279;1366,9657640078;9,08592673262501;1668,19769671923;768,669731072637;868,091559112336;16,1127475966055;2077,54006815212;810,426696892389;1761,63107587897;2353,95336386897;1989,66282630223;1456,50472594579;-1,77817886836874;1717,82720324676;336,066781857173;127,3315057764;411,947471917874;-3,96512953856745;189,815766535528;1215,49119825893;2203,88665863733;1883,60618437988;585,789289110886;2,02450189936781;1569,38216104309;438,766405991237;133,636854957584;324,94649381113;1602,88990023018;164,348078427475;1088,84926510441;1994,59945594136;1627,90123089695;548,511476592346;-2,08663355692715
;31;630,59323096632;193,387232869266;702,172969391509;723,589544289052;-4,12037147813635;439,259761977654;565,920126560276;466,070625664465;1061,45756398272;1055,83740037554;-0,17596920524602;2,21321682637381;679,522815621062;398,492472900414;1116,47286122329;969,629170167511;699,979473017017;499,682484815498;735,842241698936;1732,55618429122;1320,4807915277;1076,86103306624;-2,37765542723218;-2,97319516312837;1167,20583135345;15,0910123391163;1535,56432361494;1126,11058323008;436,915181356449;855,902233362811;512,422247243273;1934,27078538598;-2,8921694194396;1480,76465284701;-3,70946596165868;1216,555421642;45,5179979274062;1523,22075949601;1203,64543650826;492,117954748345;905,404697951711;522,685142100983;2003,89012721941;1723,20456492035;1663,80065160959;2,89638536977873;1756,37804210641;913,658264855141;1336,72212864112;1293,21200462769;2246,17180106946;865,479827453836;-7,47972748327629;2314,1386567715;2008,83144291499;1514,32247977398;1,00978992353703;1706,86756989253;958,624426805795;1142,79515500538;-18,3405143329637;2255,51963013273;930,397679819766;1897,85709752645;2338,27142119083;2044,01224183027;1611,5706745422;0,0481653287374684;1762,97985799475;605,282292214947;272,763649141943;580,187679363385;-1,29198865615353;309,925526213996;1432,55197659185;2234,68612822159;1958,02429616131;879,292394355763;-0,37934933707038;1613,85632828044;709,908850744665;246,60747177415;527,240865093403;1830,80156584967;275,445083753349;1302,66664575069;2023,94880793249;1699,92680693957;795,348900894713;-1,26875481715297
;32;760,835492713199;337,569944005385;872,832141310778;805,186736663567;-3,18693132254248;530,932139889485;712,951896945354;608,632740811356;1128,73140691911;1129,47297247809;4,02805971347743;1,64016181572015;856,327061794662;546,039882170404;1349,07366347277;1071,47947289943;828,485828671573;598,270097587609;921,327739480076;1778,81730082551;1414,14351876436;1167,91759890473;3,97563766022859;2,98777932794064;1309,63952665601;23,9257518743989;1755,78543129338;1248,44790965479;666,223230983514;969,216851285224;725,533274416614;1961,32702939561;-0,915661990348326;1587,99059532503;3,52253061505553;1366,60396887702;90,0964169200224;1756,50369797561;1354,43556537846;748,521155281723;1039,22640413554;733,585693950523;2055,72224138818;1824,88093865836;1805,54990002749;3,21799760608519;1789,18555866094;1056,50538414442;1539,62602138613;1417,50378255153;2377,63828478843;977,453390746517;6,0597886952396;2346,29518846715;2053,2540744452;1633,66154532409;0,261529053548202;1738,18669815132;1127,00043512127;1354,38906909215;15,3243659433856;2359,69647988511;1071,12736632011;2036,51703963947;2355,2169130373;2088,51986509053;1731,93505551572;1,49340316183134;1799,24221747237;858,896973318339;451,737039805997;780,436175184678;0,407272465226015;455,63952288682;1629,03764820022;2259,25285409888;2018,46471178296;1137,96648768573;3,78271259674329;1649,30445806953;946,169630676319;456,47332240481;714,772704312494;2016,8709594526;400,595059742075;1492,04547670524;2049,38572798413;1759,40356000449;1021,8793633583;1,31303652142424
;33;880,068724457335;463,542699189463;1035,86867558764;875,726640514211;19,4586610918986;624,863143624885;859,610620793096;713,3702420429;1202,91760158295;1193,74485909589;-1,13582872495863;1,50118871747554;1019,97766599435;682,824030760208;1550,57738794628;1144,31212420957;905,001313303935;674,60739106066;1094,61158071482;1827,9337226208;1472,72292238159;1249,43876708663;4,06477230641894;5,58181138142481;1420,81012849264;44,693105330311;1874,66452595961;1338,42993911807;867,956989438342;1074,08420605121;928,166278624601;1979,48907013621;0,508843636743222;1679,36994397927;4,03065207948384;1481,06496094668;168,634543412143;1887,29057104266;1443,47538580484;965,398082297848;1146,41253836107;939,407228586657;2066,52799965352;1910,53534425848;1907,71973235915;-3,51312260173518;1814,44945751998;1210,19486722622;1735,5511565881;1522,90095318755;2467,35054831908;1078,09834400927;6,13837105904304;2369,66233456605;2095,45730559256;1729,85128468284;-0,064612791381478;1763,38294400307;1282,61342633188;1591,11904435495;0,279054477317459;2435,05335066917;1153,34844267668;2137,29531910151;2342,87709389397;2124,87368203498;1831,66760635753;-0,297197962927839;1829,09670113786;1086,85834264857;727,717892318709;957,886338885032;3,43539064466995;581,673513465681;1799,33070029188;2282,41593454767;2072,76873592793;1353,72368232508;-3,58110122017843;1676,91063040937;1154,6407864055;751,874388706217;893,313255141719;2160,58098989545;504,341397261177;1666,8279577564;2070,85796815696;1813,47259978529;1218,576500983;2,32866617940499
;34;984,241006586524;577,112546877591;1158,23896127127;941,534205195498;37,1159767723102;698,553186124175;1001,98003922332;779,651780515923;1250,85372206595;1244,41111794224;-1,61587777535487;-3,02010453753064;1165,28159557335;814,051214785769;1718,80516130713;1205,91211259541;986,88040328031;758,299988550881;1275,26773445436;1865,55454211088;1562,08332348545;1315,44260555463;0,652934109052694;0,108953860476049;1507,54209772667;82,316902514026;2002,89859858638;1424,64431013655;999,239432560474;1156,40314579313;1122,00965316177;1989,61139953203;1,06421187722071;1748,52949079416;1,30293749177827;1566,39851961271;296,068900088878;2037,9374647916;1553,62050649394;1129,59533628259;1233,90108686097;1148,09269482316;2071,52679335649;1979,83005384457;1974,78036207609;-1,33652740777416;1834,54636561512;1310,54631153516;1876,81867331467;1611,60509457186;2543,99673473019;1161,30466275171;23,2958096604939;2385,9417547432;2127,69585849105;1802,79086767191;-8,69397215086656;1782,93010286885;1395,97179047216;1732,7919167614;38,0889563541768;2559,80913378554;1251,04355456029;2228,03014429793;2343,60725815279;2154,5872013347;1908,96624409678;-2,47109683884401;1855,19255954073;1289,8373784065;1004,95338327418;1128,65242245397;4,20032890749962;709,154932084877;1918,49209324011;2302,60522024602;2120,02002764829;1526,77914717177;-1,10311788522358;1699,79268295971;1340,13392115012;1034,59113241442;1059,77926506911;2259,2207202081;614,175379644494;1790,81211290799;2087,19430479541;1855,79180555909;1382,45325376577;5,94952265390839
;35;1074,34729169317;697,449724177475;1255,74092539509;990,50843972267;90,6165412740875;754,550279489267;1121,85377540224;825,459690381011;1305,57955265304;1284,86709157655;-0,0429516488807167;-1,44814060135013;1274,48454059943;939,449785718549;1813,7915791892;1272,99875156829;1038,74656054931;825,931228175742;1409,77928651328;1895,93838260155;1599,71538415993;1370,99014647868;-2,17882888497024;-4,12611378319707;1574,09828954749;165,966318932405;2062,4923886491;1521,78877094592;1107,9512424175;1255,68708566272;1333,12458713159;2021,3870414448;4,1598596294416;1805,80345971082;-0,74216300263879;1629,68423103323;464,542304893654;2092,18952626;1615,20427810849;1256,14285947679;1307,63524278284;1349,1639850408;2109,8851137917;2043,1338777725;2005,96355838449;1,48532828859652;1852,48132586306;1414,6870598956;2009,7834560855;1695,85757528328;2586,27004436226;1235,26993407469;41,518185906385;2385,81801980919;2161,04850422085;1863,37986630764;-0,297215982501712;1798,10860877562;1475,33455684738;1900,14023605623;36,6347056189152;2601,2096315958;1305,51455542003;2260,77393516184;2343,83302596325;2179,84857144095;1971,94929147103;1,15919899446271;1875,24463522317;1475,58383264791;1245,76358969105;1264,00624203149;14,2025662838855;833,048703611776;2008,60547794283;2320,57087172929;2157,87630048116;1670,4926587281;3,7300864494141;1719,09579589039;1502,29380871606;1293,1058955074;1210,96419041101;2331,24652355756;723,356040343786;1883,67794789193;2100,29366123541;1896,04102311383;1516,96168613386;-2,62664194600893
;36;1151,29122540098;814,098261928913;1327,77788847388;1034,9343342518;170,432036695498;800,12639440478;1207,28448564432;869,412618904997;1338,5114423283;1315,70897125589;0,91229607962623;0,820841760486474;1352,02505784406;1058,64661546572;1904,03694842318;1349,51971258957;1109,77897090719;908,606488830409;1525,78652887351;1923,13390836527;1662,99685020226;1419,4370204727;0,489159718992141;-0,257182478987943;1627,64162520073;275,983888964151;2134,96345200814;1580,79245284808;1165,9527782907;1304,22966401472;1505,2438434188;2042,93433142169;-3,36265678331802;1850,84045110596;-4,08902385566853;1681,99582267346;601,541594662885;2195,23161161043;1704,6127474954;1367,33971808725;1383,34742372199;1553,75293222223;2129,65147778007;2100,37194629899;2042,82253257709;0,636039407265798;1869,49912959867;1465,10451413071;2101,51159467046;1759,16263164111;2634,94260150194;1299,52410605189;79,7805921941085;2390,50092213674;2189,42279654588;1915,01248541533;8,38957627890068;1812,60742556629;1541,7935979715;1992,89612607008;114,984384912075;2683,68042860003;1386,41523482999;2299,72377699814;2348,47545717721;2208,22875383912;2024,49370057027;1,44647523036838;1896,36669577927;1626,51462107685;1474,77513254568;1403,36860395228;27,9286765112738;946,35010996321;2076,61795539769;2336,7909162187;2191,7066936011;1782,04374255888;2,6692464447392;1735,72361479822;1624,46233198747;1520,65134595952;1340,5485342629;2387,41262880102;821,536702550724;1953,75016749716;2112,24832206783;1929,34264963398;1624,72012424618;-4,78191276890084
;37;1210,32712360924;909,869445320938;1382,79678976662;1070,39953784495;293,682582035414;843,601435657503;1271,20226227422;911,34316840494;1372,82500478966;1343,30988501161;1,57726346726122;-7,52809002756476;1428,00901622613;1142,84345473484;1956,08066789601;1414,97923456581;1150,79836860699;953,760112580907;1595,56583785628;1938,98715206168;1670,97136518614;1459,41889025164;-5,84260231442659;-1,71612783151841;1663,08877437245;446,330303031325;2166,69315277034;1635,10790358297;1244,73458189745;1354,01801022816;1664,26642351982;2071,30632656559;0,587727058497421;1890,11881775551;-0,369965770319141;1719,43909153317;716,760211235721;2223,75125634843;1756,51650704687;1470,79959960308;1447,82279130382;1706,68857313985;2140,97920476217;2142,95165292527;2080,6198203021;3,12879362728972;1878,01254112235;1522,56558621924;2167,95051489443;1805,72208708245;2654,73788786926;1355,34012926928;153,636253968854;2393,11383804944;2213,10877633977;1956,74194965679;0,944295758024055;1821,1500265306;1597,37121300502;2078,86311817748;151,754244807104;2677,09851553449;1457,48730359962;2332,76541731099;2353,31124771201;2227,53862620405;2063,20950014782;-1,81800244400256;1907,57648690328;1730,97569558269;1660,30003354573;1498,85801231976;53,0097671687568;1042,91958725051;2129,5819343333;2346,74810434148;2217,23435459963;1869,71364797887;2,69922943169422;1749,81204636956;1710,06079684318;1702,26280823024;1445,54515691848;2426,1007114552;901,717451019329;2008,34875848941;2121,18084830354;1958,35016924108;1707,68934383195;-5,47722014250576
;38;1255,73167941771;975,688978041265;1429,0743212999;1105,95670247769;429,196063471149;892,291483497051;1320,62435758489;954,787065245365;1395,30922636521;1366,06412195578;0,531293823310989;-0,154125729550742;1479,94065531717;1212,92596008269;2029,435744044;1473,71984717781;1232,99345637472;1012,83040077351;1667,95045379909;1960,02024641444;1732,42812636923;1496,19470779932;0,667673151930103;4,02194632995042;1694,52257997562;552,558896110789;2245,30012122145;1664,66432951094;1301,74474575293;1361,95578369994;1745,70610002294;2079,64805562318;1,94631473488562;1925,82671184729;-4,99270227618217;1760,60159937509;846,049137635546;2257,48590806943;1826,87664344617;1570,76420364276;1493,97362144403;1835,8870803002;2124,71058702795;2177,79031537546;2113,47847188096;-2,52346945402132;1888,44262061245;1570,27234937894;2238,57335509761;1847,79456632094;2677,19577323882;1402,64704200528;270,069540805594;2398,49823962826;2231,86035184825;1992,15094216538;3,26219615796708;1832,01294117096;1650,70745655778;2132,75492556528;256,49796304561;2721,578439585;1503,60772080805;2360,70614959403;2359,45368056928;2245,65579253705;2098,14844712698;-1,83394585149699;1917,92234779513;1809,86711722954;1831,92153820172;1595,6941829373;101,657013483754;1124,77837679602;2172,22609375073;2355,0342337352;2242,63945896633;1938,29990145744;3,15157558426654;1759,03182872748;1774,65503729217;1844,84791556204;1535,80944464214;2453,29742551532;970,169851384687;2050,53019979747;2130,11777098728;1984,12526966475;1774,3252361882;-1,31632767374913
;39;1291,72396729422;1031,21009379907;1465,30392428032;1141,37820784005;565,805493188416;931,025480968833;1362,69587064958;1002,68262252416;1428,56965107364;1385,83138215425;-1,60671653728923;-8,21423923729799;1543,88108190777;1261,55681269514;2058,55434333273;1494,9074118344;1276,22786301828;1046,08038522049;1732,4270333718;1977,06213277192;1757,13473663409;1524,77757676516;-1,98025199941185;1,99708316360511;1720,09229388569;673,414846510474;2259,86755835313;1738,80017206481;1412,4655084931;1430,24852296771;1865,18515598741;2092,66931005429;-2,91921697845783;1954,56992865049;1,12137468471747;1801,1065571181;974,377779287586;2285,61525731484;1860,38571750294;1677,86015511501;1539,15928450621;1915,37092199631;2135,71800543201;2210,57168868517;2142,26713948667;0,904343103755309;1896,53513748764;1602,02721425188;2277,0386540084;1907,86264795271;2698,2322744076;1449,02003760169;465,556028655672;2404,39175771559;2251,84028184819;2025,82767790874;1,15895519019068;1840,97204957456;1690,24552850387;2185,90584970053;392,86081325254;2769,5928700959;1553,60981199929;2384,8397561061;2366,60946157653;2260,82992783751;2128,92073049093;-2,71756480269141;1923,32940980399;1872,28458682416;1980,38077894023;1658,94279937022;199,210984690487;1195,97522440276;2207,22084316314;2362,09656992459;2268,75485158087;1997,26783258522;-2,71345934611099;1769,04523248931;1825,87623628118;1954,00334640563;1617,33667593003;2476,49414269602;1031,9952207581;2085,85633895868;2138,8224365669;2007,85675272448;1829,28974680008;-2,68155673894489
;40;1326,15033925727;1088,80152293204;1494,27099833593;1179,8087470815;697,063851467881;968,514200427627;1398,69268002523;1055,82858676745;1466,29467582522;1405,50660296549;3,80825234314079;3,52862322481997;1602,92649203204;1312,32796574868;2052,65098146865;1511,01164620866;1310,20755371215;1092,28170244247;1809,43893035249;1997,42872709992;1789,28861226594;1551,86044779074;-1,02295076410837;-2,43597971886084;1747,32411846925;808,898154230381;2228,79031590013;1831,92250205342;1548,28335256106;1514,73852527708;1995,11619662228;2104,84372418439;1,59733182392347;1979,95393592801;-3,13368323519717;1846,7960855586;1141,03974522584;2378,10477972141;1884,48252378842;1797,62716604485;1601,42827815328;1992,36811264202;2175,66421993579;2248,78747002212;2167,62612242309;2,01502062837153;1908,27234922472;1604,33523010559;2318,25395415326;1984,71555756967;2735,52349330713;1496,42802827989;679,739537139346;2412,96463911309;2274,6799135492;2059,29803537536;-3,81220203499925;1852,48373072968;1724,63435225667;2242,68812245914;413,670720230779;2899,66424650707;1592,02385484608;2409,9953370876;2377,8615977022;2278,28026895778;2161,45587335589;-3,17930594281097;1934,09128990335;1929,21117427631;2126,97576425328;1720,37110552558;353,845266011745;1261,68070157181;2237,76833013136;2372,9525269006;2297,24768693473;2054,03361771724;2,34362485360634;1777,45805258137;1870,73741272354;2047,45240320045;1696,19724300041;2502,14300966836;1094,71512283556;2118,80552761156;2149,06258544384;2030,54901267655;1882,38983912853;-4,15273989039906
