"Well","Well Position","Omit","Sample","Target","Task","Reporter","Quencher","Amp Status","Amp Score","Curve Quality","Result Quality Issues","Cq","Cq Confidence","Cq Mean","Cq SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","plate"
"87","H3","FALSE","E57aDMO","Eim","UNKNOWN","SYBR","None","Amp","1.42435551431198",NA,NA,"23.7978090478237","0.852395208777569","24.3956876553382","0.5910913941231","TRUE","0.0455811989684096","TRUE","3","20","74.8628921508789",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_a.eds"
"88","H4","FALSE","E57aHOP","Eim","UNKNOWN","SYBR","None","Amp","1.4398934064073",NA,NA,"15.5361370414405","0.869134870878886","15.3209375397059","0.324251083399969","TRUE","0.0455811989684096","TRUE","3","12","74.553108215332",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_a.eds"
"89","H5","FALSE","E57aHOP","Eim","UNKNOWN","SYBR","None","Amp","1.44916124269932",NA,NA,"15.4786784112956","0.853645231791534","15.3209375397059","0.324251083399969","TRUE","0.0455811989684096","TRUE","3","13","74.5565338134766",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_a.eds"
"90","H6","FALSE","E57aHOP","Eim","UNKNOWN","SYBR","None","Amp","1.41905793009971",NA,NA,"14.9479971663817","0.757775813217417","15.3209375397059","0.324251083399969","TRUE","0.0455811989684096","TRUE","3","13","74.7114715576172",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_a.eds"
"91","H7","FALSE","E57aCEG","Eim","UNKNOWN","SYBR","None","Inconclusive","1.07305091359676",NA,NA,"37.022172673228","0.502230846221493","37.1655716342199","0.221730100961411","TRUE","0.0455811989684096","TRUE","3","34","74.4015960693359","81.8386535644531","78.2750625610352",NA,"qPCR_eimeria_lab_fecal_DB_01052022_a.eds"
"92","H8","FALSE","E57aCEG","Eim","UNKNOWN","SYBR","None","Inconclusive","0.935110281055833",NA,NA,"37.420960502438","0.414758571930703","37.1655716342199","0.221730100961411","TRUE","0.0455811989684096","TRUE","3","34","82.4584045410156","64.7953948974609",NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_a.eds"
"93","H9","FALSE","E57aCEG","Eim","UNKNOWN","SYBR","None","Inconclusive","1.16172502334015",NA,NA,"37.0535817269938","0.369632865354861","37.1655716342199","0.221730100961411","TRUE","0.0455811989684096","TRUE","3","33","82.8034591674805","66.8209686279297",NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_a.eds"
"94","H10","FALSE","E57aNTC2","Eim","NTC","SYBR","None","No Amp","0",NA,NA,"Undetermined","0",NA,NA,"TRUE","0.0455811989684096","TRUE","3","39","87.6137237548828","74.1139526367188","83.1138000488281","69.6140289306641","qPCR_eimeria_lab_fecal_DB_01052022_a.eds"
"95","H11","FALSE","E57aNTC2","Eim","NTC","SYBR","None","No Amp","0",NA,NA,"Undetermined","0",NA,NA,"TRUE","0.0455811989684096","TRUE","3","39","85.5965118408203","71.631233215332","91.6481323242188","64.4934234619141","qPCR_eimeria_lab_fecal_DB_01052022_a.eds"
"96","H12","FALSE","E57aNTC2","Eim","NTC","SYBR","None","No Amp","0",NA,NA,"Undetermined","0",NA,NA,"TRUE","0.0455811989684096","TRUE","3","39","89.7861022949219","71.7864074707031","68.5278396606445","65.4244384765625","qPCR_eimeria_lab_fecal_DB_01052022_a.eds"
"1","A1","FALSE","E57aEKR","Eim","UNKNOWN","SYBR","None","No Amp","0",NA,NA,"Undetermined","0",NA,NA,"TRUE","0.0790712471963985","TRUE","3","39","65.2741241455078","83.682975769043","94.0945358276367",NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"2","A2","FALSE","E57aEKR","Eim","UNKNOWN","SYBR","None","Inconclusive","1.0420220062536",NA,NA,"37.6472659311881","0.643599412509049","37.6472659311881",NA,"TRUE","0.0790712471963985","TRUE","3","33","85.0410003662109","66.6321563720703","79.3070983886719",NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"3","A3","FALSE","E57aEKR","Eim","UNKNOWN","SYBR","None","No Amp","0",NA,NA,"Undetermined","0",NA,NA,"TRUE","0.0790712471963985","TRUE","3","39","80.8160247802734","66.7830505371094","76.1383666992188",NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"4","A4","FALSE","E57aIJQ2","Eim","UNKNOWN","SYBR","None","Amp","1.41062455700361",NA,NA,"33.8594674023033","0.936572254938177","33.9775544685766","0.841901090530821","TRUE","0.0790712471963985","TRUE","3","30","75.2330093383789",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"5","A5","FALSE","E57aIJQ2","Eim","UNKNOWN","SYBR","None","Amp","1.46204570996495",NA,NA,"33.2009311842427","0.947398413038637","33.9775544685766","0.841901090530821","TRUE","0.0790712471963985","TRUE","3","29","75.2474822998047",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"6","A6","FALSE","E57aIJQ2","Eim","UNKNOWN","SYBR","None","Inconclusive","1.34355344487096",NA,NA,"34.8722648191839","0.919940333469333","33.9775544685766","0.841901090530821","TRUE","0.0790712471963985","TRUE","3","31","85.6694183349609","80.6850128173828",NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"7","A7","FALSE","E57aCLT","Eim","UNKNOWN","SYBR","None","Inconclusive","1.22920582515487",NA,NA,"35.9310580444876","0.7938653713676","35.6621368171027","0.392369326289143","TRUE","0.0790712471963985","TRUE","3","32","78.5704193115234",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"8","A8","FALSE","E57aCLT","Eim","UNKNOWN","SYBR","None","Inconclusive","1.31305392983884",NA,NA,"35.2118998295173","0.866945831854755","35.6621368171027","0.392369326289143","TRUE","0.0790712471963985","TRUE","3","31","82.648567199707","70.1120452880859",NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"9","A9","FALSE","E57aCLT","Eim","UNKNOWN","SYBR","None","Inconclusive","1.23600907296269",NA,NA,"35.8434525773032","0.761958478676809","35.6621368171027","0.392369326289143","TRUE","0.0790712471963985","TRUE","3","31","81.0052642822266","69.0630950927734",NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"10","A10","FALSE","E57aGHU","Eim","UNKNOWN","SYBR","None","Inconclusive","1.26455289344735",NA,NA,"35.4838106268295","0.892511326564034","36.4535664380883","1.01315115527655","TRUE","0.0790712471963985","TRUE","3","32","81.6099319458008",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"11","A11","FALSE","E57aGHU","Eim","UNKNOWN","SYBR","None","Inconclusive","1.16663854234831",NA,NA,"36.3717384999718","0.828895680587246","36.4535664380883","1.01315115527655","TRUE","0.0790712471963985","TRUE","3","33","80.8540954589844","68.3072662353516",NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"12","A12","FALSE","E57aGHU","Eim","UNKNOWN","SYBR","None","Inconclusive","1.0589259499788",NA,NA,"37.5051501874635","0.578629781674059","36.4535664380883","1.01315115527655","TRUE","0.0790712471963985","TRUE","3","34","82.0634307861328","68.0049285888672",NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"13","B1","FALSE","E57aFJQ","Eim","UNKNOWN","SYBR","None","Amp","1.43705166211987",NA,NA,"30.9313110303829","0.945816096799807","30.7701785102105","0.161893473735638","TRUE","0.0790712471963985","TRUE","3","27","75.0821228027344",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"14","B2","FALSE","E57aFJQ","Eim","UNKNOWN","SYBR","None","Amp","1.44961447213971",NA,NA,"30.6075346646003","0.925063436075214","30.7701785102105","0.161893473735638","TRUE","0.0790712471963985","TRUE","3","27","75.0821228027344",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"15","B3","FALSE","E57aFJQ","Eim","UNKNOWN","SYBR","None","Amp","1.4426142521185",NA,NA,"30.7716898356484","0.898011180126334","30.7701785102105","0.161893473735638","TRUE","0.0790712471963985","TRUE","3","27","75.0821228027344",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"16","B4","FALSE","E57aRWY2","Eim","UNKNOWN","SYBR","None","Amp","1.43763299519828",NA,NA,"33.8727684129805","0.895173882650667","33.9738132131128","0.175102344721171","TRUE","0.0790712471963985","TRUE","3","30","75.0821228027344",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"17","B5","FALSE","E57aRWY2","Eim","UNKNOWN","SYBR","None","Amp","1.39759642693256",NA,NA,"34.1760039763991","0.896308615168562","33.9738132131128","0.175102344721171","TRUE","0.0790712471963985","TRUE","3","30","75.3985290527344",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"18","B6","FALSE","E57aRWY2","Eim","UNKNOWN","SYBR","None","Amp","1.42639191843685",NA,NA,"33.8726672499588","0.859968792669148","33.9738132131128","0.175102344721171","TRUE","0.0790712471963985","TRUE","3","30","75.3985290527344",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"19","B7","FALSE","E57aESV","Eim","UNKNOWN","SYBR","None","Amp","1.31721875134396",NA,NA,"34.8425635583467","0.912151104840279","36.4571960471363","1.4238173040613","TRUE","0.0790712471963985","TRUE","3","30","75.3985290527344",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"20","B8","FALSE","E57aESV","Eim","UNKNOWN","SYBR","None","Inconclusive","0.948955697611383",NA,NA,"37.5327978855408","0.794917518806795","36.4571960471363","1.4238173040613","TRUE","0.0790712471963985","TRUE","3","33","82.7996063232422","65.4297256469727",NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"21","B9","FALSE","E57aESV","Eim","UNKNOWN","SYBR","None","Inconclusive","1.10251167144902",NA,NA,"36.9962266975215","0.766719014130953","36.4571960471363","1.4238173040613","TRUE","0.0790712471963985","TRUE","3","33","82.0634307861328","65.5862655639648",NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"22","B10","FALSE","E57aBCR","Eim","UNKNOWN","SYBR","None","Amp","1.48872957774191",NA,NA,"32.9626218184393","0.909107639987165","33.0203308529136","0.147965411760703","TRUE","0.0790712471963985","TRUE","3","28","84.7844314575195",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"23","B11","FALSE","E57aBCR","Eim","UNKNOWN","SYBR","None","Amp","1.48262960407775",NA,NA,"33.1884549417829","0.923490396263281","33.0203308529136","0.147965411760703","TRUE","0.0790712471963985","TRUE","3","29","84.7844314575195",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"24","B12","FALSE","E57aBCR","Eim","UNKNOWN","SYBR","None","Amp","1.45710724293482",NA,NA,"32.9099157985187","0.817968478534033","33.0203308529136","0.147965411760703","TRUE","0.0790712471963985","TRUE","3","29","84.7844314575195",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"25","C1","FALSE","E57aHIS","Eim","UNKNOWN","SYBR","None","Amp","1.39239776153542",NA,NA,"33.7785679305796","0.868660398536996","34.0863213906941","0.529222992577839","TRUE","0.0790712471963985","TRUE","3","29","75.0821228027344","78.7035293579102","84.1356506347656",NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"26","C2","FALSE","E57aHIS","Eim","UNKNOWN","SYBR","None","Amp","1.42710355243038",NA,NA,"33.7829861002251","0.858383604001267","34.0863213906941","0.529222992577839","TRUE","0.0790712471963985","TRUE","3","30","75.0821228027344","79.0053176879883",NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"27","C3","FALSE","E57aHIS","Eim","UNKNOWN","SYBR","None","Amp","1.36067019688436",NA,NA,"34.6974101412776","0.79087947746559","34.0863213906941","0.529222992577839","TRUE","0.0790712471963985","TRUE","3","31","75.0821228027344","80.5142364501953",NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"28","C4","FALSE","E57aEQU","Eim","UNKNOWN","SYBR","None","Inconclusive","0.818481543757969",NA,NA,"39.1579932826098","0","37.0589883057778","2.17546514974967","TRUE","0.0790712471963985","TRUE","3","35","77.4963912963867","63.0107421875","85.19189453125","93.1891784667969","qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"29","C5","FALSE","E57aEQU","Eim","UNKNOWN","SYBR","None","Amp","1.32045654305708",NA,NA,"34.8143782078969","0.956347049984831","37.0589883057778","2.17546514974967","TRUE","0.0790712471963985","TRUE","3","29","75.3985290527344",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"30","C6","FALSE","E57aEQU","Eim","UNKNOWN","SYBR","None","Inconclusive","1.03575456792364",NA,NA,"37.2045934268267","0.74893530509412","37.0589883057778","2.17546514974967","TRUE","0.0790712471963985","TRUE","3","33","77.8152084350586",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"31","C7","FALSE","E57aOPY","Eim","UNKNOWN","SYBR","None","No Amp","0",NA,NA,"Undetermined","0",NA,NA,"TRUE","0.0790712471963985","TRUE","3","39","85.5183715820313","91.4090270996094","88.84130859375","77.5131225585938","qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"32","C8","FALSE","E57aOPY","Eim","UNKNOWN","SYBR","None","Inconclusive","1.00758996062071",NA,NA,"37.1816049429829","0.916805808487385","37.5908024714915","0.57869269450621","TRUE","0.0790712471963985","TRUE","3","32","74.3412322998047",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"33","C9","FALSE","E57aOPY","Eim","UNKNOWN","SYBR","None","Inconclusive","0.955601337650881",NA,NA,"38","0.895965370540227","37.5908024714915","0.57869269450621","TRUE","0.0790712471963985","TRUE","3","34","77.98193359375","65.4350967407227",NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"34","C10","FALSE","E57aCIW","Eim","UNKNOWN","SYBR","None","Amp","1.44857195682191",NA,NA,"33.8863646822633","0.889394795470818","33.5169699021888","0.455524457804479","TRUE","0.0790712471963985","TRUE","3","30","84.6332626342773",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"35","C11","FALSE","E57aCIW","Eim","UNKNOWN","SYBR","None","Amp","1.47946229468352",NA,NA,"33.0079838228664","0.910133141413676","33.5169699021888","0.455524457804479","TRUE","0.0790712471963985","TRUE","3","28","84.4821014404297",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"36","C12","FALSE","E57aCIW","Eim","UNKNOWN","SYBR","None","Amp","1.42629294767233",NA,NA,"33.6565612014367","0.743073747896526","33.5169699021888","0.455524457804479","TRUE","0.0790712471963985","TRUE","3","30","84.6332626342773",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"37","D1","FALSE","E57aLPU","Eim","UNKNOWN","SYBR","None","Amp","1.38869046516132",NA,NA,"34.1823175586258","0.949417142673982","32.1385992773514","1.76997168693065","TRUE","0.0790712471963985","TRUE","3","30","75.2330093383789",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"38","D2","FALSE","E57aLPU","Eim","UNKNOWN","SYBR","None","Amp","1.43846486284468",NA,NA,"31.1021983821907","0.937264827962208","32.1385992773514","1.76997168693065","TRUE","0.0790712471963985","TRUE","3","27","74.9312286376953",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"39","D3","FALSE","E57aLPU","Eim","UNKNOWN","SYBR","None","Amp","1.43602238022233",NA,NA,"31.1312818912376","0.877636616261315","32.1385992773514","1.76997168693065","TRUE","0.0790712471963985","TRUE","3","27","74.9312286376953",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"40","D4","FALSE","E57aBOR","Eim","UNKNOWN","SYBR","None","Inconclusive","1.25952396931151",NA,NA,"35.8742331952132","0.827581286000505","36.1651544652538","0.475763597639659","TRUE","0.0790712471963985","TRUE","3","32","81.2686996459961","67.6884002685547",NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"41","D5","FALSE","E57aBOR","Eim","UNKNOWN","SYBR","None","Inconclusive","1.16572792839769",NA,NA,"36.7141923689815","0.740734125549933","36.1651544652538","0.475763597639659","TRUE","0.0790712471963985","TRUE","3","32","78.5704193115234","67.9974517822266",NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"42","D6","FALSE","E57aBOR","Eim","UNKNOWN","SYBR","None","Inconclusive","1.24850860219387",NA,NA,"35.9070378315667","0.763980424596147","36.1651544652538","0.475763597639659","TRUE","0.0790712471963985","TRUE","3","32","78.4193801879883","84.1589889526367","70.4141311645508",NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"43","D7","FALSE","E57aCUX","Eim","UNKNOWN","SYBR","None","Inconclusive","1.25527791855879",NA,NA,"35.7205295208321","0.843933126239619","36.3042259269523","0.51407985175657","TRUE","0.0790712471963985","TRUE","3","31","80.5339736938477","69.6589202880859",NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"44","D8","FALSE","E57aCUX","Eim","UNKNOWN","SYBR","None","Inconclusive","1.15965378550306",NA,NA,"36.5025221493087","0.793090774064431","36.3042259269523","0.51407985175657","TRUE","0.0790712471963985","TRUE","3","33","80.382926940918","67.6953659057617",NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"45","D9","FALSE","E57aCUX","Eim","UNKNOWN","SYBR","None","Inconclusive","1.14167174867711",NA,NA,"36.6896261107162","0.746641988991084","36.3042259269523","0.51407985175657","TRUE","0.0790712471963985","TRUE","3","32","80.8540954589844","66.4932632446289",NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"46","D10","FALSE","E57aCQT","Eim","UNKNOWN","SYBR","None","Amp","1.06598070206511",NA,NA,"36.8581350360879","0.878512128495186","35.1551686465934","1.48036916157792","TRUE","0.0790712471963985","TRUE","3","32","75.5632629394531",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"47","D11","FALSE","E57aCQT","Eim","UNKNOWN","SYBR","None","Amp","1.39464256339975",NA,NA,"34.4318336540957","0.956260958748721","35.1551686465934","1.48036916157792","TRUE","0.0790712471963985","TRUE","3","30","81.761100769043",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"48","D12","FALSE","E57aCQT","Eim","UNKNOWN","SYBR","None","Amp","1.36741301737095",NA,NA,"34.1755372495966","0.843687093267146","35.1551686465934","1.48036916157792","TRUE","0.0790712471963985","TRUE","3","30","75.5632629394531",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"49","E1","FALSE","E57aACN","Eim","UNKNOWN","SYBR","None","Inconclusive","1.30538631508221",NA,NA,"35.3325927655964","0.855478295940287","35.4955811244818","1.37712563970897","TRUE","0.0790712471963985","TRUE","3","31","82.0231628417969","68.7446441650391",NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"50","E2","FALSE","E57aACN","Eim","UNKNOWN","SYBR","None","Amp","1.42898099255504",NA,NA,"34.2072026369606","0.823808105336979","35.4955811244818","1.37712563970897","TRUE","0.0790712471963985","TRUE","3","30","76.1383666992188","85.9463577270508",NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"51","E3","FALSE","E57aACN","Eim","UNKNOWN","SYBR","None","Inconclusive","1.17817046612444",NA,NA,"36.9469479708883","0.551528181323142","35.4955811244818","1.37712563970897","TRUE","0.0790712471963985","TRUE","3","33","81.7213745117188","67.9901885986328","76.1383666992188",NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"52","E4","FALSE","E57aBTZ","Eim","UNKNOWN","SYBR","None","Amp","1.44412318235845",NA,NA,"30.1781086597866","0.827839184185458","29.8167875515039","0.404882270601859","TRUE","0.0790712471963985","TRUE","3","27","75.383903503418",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"53","E5","FALSE","E57aBTZ","Eim","UNKNOWN","SYBR","None","Amp","1.4519443733002",NA,NA,"29.8930607350852","0.841239109838419","29.8167875515039","0.404882270601859","TRUE","0.0790712471963985","TRUE","3","26","75.3985290527344",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"54","E6","FALSE","E57aBTZ","Eim","UNKNOWN","SYBR","None","Amp","1.43906150317678",NA,NA,"29.3791932596398","0.798500243989795","29.8167875515039","0.404882270601859","TRUE","0.0790712471963985","TRUE","3","26","75.3985290527344",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"55","E7","FALSE","E57aEKO","Eim","UNKNOWN","SYBR","None","Amp","1.39219545509833",NA,NA,"34.5447179340273","0.745993871467678","35.2499748720708","0.611413683109711","TRUE","0.0790712471963985","TRUE","3","31","75.5495758056641",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"56","E8","FALSE","E57aEKO","Eim","UNKNOWN","SYBR","None","Inconclusive","1.31357259234374",NA,NA,"35.6306422497739","0.689884136405903","35.2499748720708","0.611413683109711","TRUE","0.0790712471963985","TRUE","3","31","78.4193801879883","68.6016159057617",NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"57","E9","FALSE","E57aEKO","Eim","UNKNOWN","SYBR","None","Inconclusive","1.35222036329476",NA,NA,"35.5745644324113","0.648493642772072","35.2499748720708","0.611413683109711","TRUE","0.0790712471963985","TRUE","3","31","75.7144317626953",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"58","E10","FALSE","E57aBHN2","Eim","UNKNOWN","SYBR","None","Inconclusive","1.20858503277856",NA,NA,"36.2278716366605","0.657165968331269","35.1609567522272","2.02493898423414","TRUE","0.0790712471963985","TRUE","3","32","82.668098449707","73.4469299316406",NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"59","E11","FALSE","E57aBHN2","Eim","UNKNOWN","SYBR","None","Amp","1.41470936866604",NA,NA,"32.8256537667129","0.838115076688246","35.1609567522272","2.02493898423414","TRUE","0.0790712471963985","TRUE","3","28","75.4120941162109","80.4005966186523",NA,NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
"60","E12","FALSE","E57aBHN2","Eim","UNKNOWN","SYBR","None","Inconclusive","1.19880789768074",NA,NA,"36.4293448533083","0.599999925412896","35.1609567522272","2.02493898423414","TRUE","0.0790712471963985","TRUE","3","33","79.0401000976563","82.0634307861328","70.2724304199219",NA,"qPCR_eimeria_lab_fecal_DB_01052022_b.eds"
